C:\Data\BAS2023_Mo_batch\MI1B__rep1     2023-08-23  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000010.spe	581.00	5.06	1	0.017532	-0.011353	0.009664	0.089277	40461	1.45	0.000	0.000	0.000	0.066	0.117	0.077	0.358	0.000	0.408	10.498	1.272	0.859	0.330	0.365	1.540	0.305	0.485	0.172	1.764	0.080	0.089	0.048	0.061	0.112	0.164	0.078	0.075	0.000	1.199	0.246	0.000	0.540	1.012	0.000	0.000	0.000	0.297	0.180	0.805	1.870	0.598	0.108	1.314	0.421	0.497	209.799	26.813	0.375	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000011.spe	582.00	5.10	1	0.017530	-0.011353	0.009699	0.089277	41112	1.33	0.000	0.027	0.000	0.089	0.057	0.064	0.444	0.000	0.364	10.829	1.055	0.830	0.170	0.000	1.504	0.668	0.638	0.000	1.144	0.072	0.048	0.054	0.037	0.048	0.050	0.135	0.015	0.047	1.038	0.598	0.162	0.901	0.890	0.022	0.495	0.000	0.474	0.418	1.145	1.497	0.756	0.000	1.442	0.485	0.664	216.435	26.981	0.378	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000012.spe	583.00	5.12	1	0.017529	-0.011353	0.009713	0.089277	41428	1.41	0.000	0.000	0.015	0.162	0.066	0.031	0.503	0.000	0.234	9.711	1.088	0.574	0.217	0.000	1.748	0.000	0.468	0.437	1.176	0.101	0.153	0.041	0.000	0.152	0.085	0.151	0.102	0.000	0.983	0.689	0.322	0.954	1.166	0.000	0.479	0.285	0.292	0.390	0.860	1.148	1.002	0.000	1.665	0.636	0.532	215.846	27.043	0.381	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000013.spe	584.00	5.13	1	0.017533	-0.011353	0.009854	0.089277	41087	1.29	0.000	0.046	0.080	0.052	0.206	0.098	0.379	0.000	0.300	9.311	0.845	0.703	0.036	0.088	1.658	0.726	0.530	0.167	1.594	0.123	0.097	0.076	0.049	0.096	0.151	0.072	0.129	0.019	1.111	0.584	0.380	0.853	0.951	0.000	0.367	0.000	0.142	0.317	0.835	1.046	0.698	0.438	1.677	0.708	0.551	214.894	28.148	0.378	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000014.spe	585.00	5.12	1	0.017532	-0.011353	0.009833	0.089277	42210	1.38	0.000	0.075	0.047	0.178	0.144	0.000	0.321	0.000	0.336	12.538	1.069	0.841	0.000	0.000	1.431	0.066	0.922	0.373	1.395	0.130	0.120	0.056	0.131	0.070	0.103	0.073	0.086	0.000	1.336	0.615	0.158	0.764	1.025	0.000	0.091	0.228	0.378	0.487	1.041	1.542	0.777	0.200	1.601	0.341	0.625	218.413	27.384	0.384	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000015.spe	586.00	5.14	1	0.017533	-0.011353	0.009800	0.089277	41688	1.44	0.000	0.095	0.058	0.107	0.080	0.084	0.638	0.000	0.404	10.507	1.262	0.886	0.170	0.020	2.159	0.642	0.365	0.292	1.064	0.059	0.129	0.000	0.000	0.166	0.099	0.096	0.024	0.048	1.050	0.967	0.000	0.808	1.058	0.000	0.364	0.000	0.229	0.552	1.168	1.480	0.522	0.000	0.975	0.440	0.499	216.172	27.316	0.382	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000016.spe	587.00	5.14	1	0.017536	-0.011353	0.009752	0.089277	41098	1.37	0.000	0.040	0.025	0.136	0.097	0.046	0.449	0.000	0.399	10.483	1.164	0.819	0.298	0.000	2.080	0.218	0.626	0.195	1.525	0.129	0.086	0.050	0.109	0.136	0.109	0.107	0.035	0.029	1.370	0.609	0.051	0.849	0.840	0.000	0.265	0.000	0.308	0.271	1.103	1.538	1.289	0.110	1.483	0.463	0.318	213.556	27.396	0.380	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000017.spe	588.00	5.14	1	0.017535	-0.011353	0.009730	0.089277	41136	1.50	0.000	0.076	0.038	0.155	0.135	0.054	0.495	0.000	0.330	10.970	1.029	0.828	0.180	0.000	1.713	0.475	0.830	0.343	1.360	0.104	0.109	0.109	0.000	0.163	0.113	0.071	0.037	0.030	1.194	0.578	0.385	0.793	1.158	0.000	0.395	0.000	0.285	0.389	1.029	1.313	1.080	0.000	1.406	0.482	0.771	217.263	27.770	0.381	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000018.spe	589.00	5.14	1	0.017532	-0.011353	0.009688	0.089277	40313	1.38	0.000	0.058	0.060	0.185	0.135	0.015	0.514	0.000	0.313	9.201	1.062	0.603	0.159	0.000	1.390	0.608	0.468	0.454	2.071	0.139	0.166	0.041	0.074	0.108	0.149	0.084	0.063	0.000	0.862	0.530	0.358	0.796	0.846	0.000	0.000	0.000	0.375	0.416	0.903	0.898	0.781	0.000	1.342	0.604	0.526	211.743	25.913	0.377	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000019.spe	590.00	5.14	1	0.017531	-0.011353	0.009673	0.089277	39139	1.52	0.000	0.080	0.056	0.122	0.130	0.065	0.485	0.000	0.373	7.668	0.986	0.762	0.177	0.047	1.746	0.306	0.967	0.314	1.645	0.084	0.088	0.035	0.049	0.119	0.096	0.108	0.012	0.020	0.972	0.601	0.361	0.916	0.950	0.000	0.774	0.423	0.376	0.242	0.841	1.174	0.657	0.343	1.285	0.296	0.673	205.791	26.558	0.371	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000020.spe	591.00	5.12	1	0.017536	-0.011353	0.009614	0.089277	40705	1.34	0.000	0.000	0.000	0.096	0.128	0.048	0.331	0.000	0.245	7.937	1.044	0.638	0.125	0.000	1.243	0.392	1.004	0.170	1.833	0.061	0.121	0.000	0.072	0.088	0.095	0.118	0.062	0.013	0.850	0.700	0.502	1.041	1.100	0.000	0.000	0.000	0.345	0.505	1.201	1.201	0.838	0.240	1.502	0.331	0.600	210.803	27.016	0.377	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000021.spe	592.00	5.11	1	0.017535	-0.011353	0.009593	0.089277	41819	1.40	0.000	0.072	0.040	0.119	0.166	0.075	0.401	0.000	0.317	6.735	0.990	0.900	0.292	0.000	1.460	0.321	0.526	0.707	1.328	0.123	0.107	0.119	0.016	0.148	0.168	0.066	0.116	0.000	1.182	0.326	0.151	0.689	0.632	0.000	0.578	0.000	0.055	0.309	1.118	1.215	0.698	0.000	1.281	0.616	0.252	220.506	27.734	0.383	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000022.spe	593.00	5.09	1	0.017533	-0.011353	0.009555	0.089277	42059	1.34	0.000	0.000	0.030	0.106	0.093	0.097	0.361	0.000	0.320	5.924	1.122	0.777	0.438	0.000	1.483	0.274	0.370	0.690	1.310	0.085	0.093	0.148	0.000	0.125	0.154	0.000	0.127	0.054	1.103	0.581	0.394	0.857	1.084	0.093	0.447	0.000	0.372	0.212	0.915	1.313	0.623	0.428	1.785	0.405	0.499	221.264	27.507	0.383	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000023.spe	594.00	5.05	1	0.017535	-0.011353	0.009500	0.089277	43381	1.29	0.000	0.074	0.086	0.145	0.234	0.046	0.170	0.000	0.327	7.201	1.076	1.100	0.216	0.126	1.946	0.497	0.415	0.397	1.399	0.142	0.136	0.110	0.169	0.091	0.104	0.125	0.115	0.000	1.146	0.635	0.252	0.897	0.790	0.133	0.484	0.000	0.293	0.475	0.996	1.607	0.994	0.422	1.541	0.548	0.774	228.718	28.312	0.389	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000024.spe	595.00	5.18	1	0.017532	-0.011353	0.009522	0.089277	36383	1.88	0.000	0.000	0.000	0.053	0.089	0.098	0.379	0.000	0.248	5.138	0.795	0.485	0.154	0.000	1.301	0.443	0.638	0.554	1.862	0.077	0.059	0.173	0.018	0.144	0.146	0.116	0.077	0.024	0.525	0.729	0.434	0.982	0.954	0.000	0.199	0.079	0.364	0.373	0.615	0.812	0.684	0.165	0.907	0.468	0.418	192.978	24.057	0.358	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000025.spe	596.00	5.11	1	0.017539	-0.011353	0.009616	0.089277	40441	1.52	0.000	0.032	0.108	0.130	0.160	0.046	0.585	0.000	0.403	7.957	1.100	0.868	0.109	0.000	1.801	0.103	0.550	0.432	1.707	0.123	0.123	0.092	0.000	0.192	0.139	0.080	0.101	0.026	1.251	0.377	0.066	0.591	0.641	0.000	0.757	0.000	0.307	0.204	0.827	1.252	0.602	0.127	1.274	0.625	0.704	211.644	26.809	0.376	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000026.spe	597.00	5.03	1	0.017540	-0.011353	0.009662	0.089277	41449	1.48	0.000	0.109	0.029	0.117	0.059	0.055	0.566	0.000	0.299	8.313	1.188	0.793	0.191	0.000	1.576	0.091	0.232	0.169	1.617	0.111	0.039	0.069	0.000	0.154	0.052	0.119	0.090	0.000	1.314	0.584	0.222	0.684	1.015	0.000	0.155	0.000	0.297	0.440	0.990	1.511	1.068	0.099	1.387	0.426	0.330	214.924	26.886	0.382	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000027.spe	598.00	4.98	1	0.017542	-0.011353	0.009626	0.089277	42531	1.44	0.000	0.036	0.048	0.095	0.140	0.030	0.285	0.000	0.474	10.674	1.257	0.776	0.313	0.151	1.877	0.000	0.552	0.566	1.304	0.100	0.143	0.083	0.055	0.170	0.055	0.093	0.038	0.030	1.517	0.639	0.092	0.834	1.055	0.000	0.207	0.841	0.127	0.632	1.201	1.532	0.771	0.078	1.472	0.086	0.625	220.409	28.136	0.387	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000028.spe	599.00	4.93	1	0.017542	-0.011353	0.009872	0.089277	43690	1.42	0.000	0.068	0.051	0.099	0.100	0.077	0.309	0.000	0.642	12.501	1.131	0.771	0.295	0.000	1.998	0.304	0.259	0.224	2.327	0.114	0.071	0.096	0.055	0.070	0.134	0.175	0.015	0.000	1.572	0.460	0.082	0.714	0.956	0.000	0.000	0.000	0.343	0.561	0.875	1.540	0.436	0.000	1.657	0.082	0.438	224.659	28.836	0.394	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000029.spe	600.00	4.94	1	0.017544	-0.011353	0.009847	0.089277	41531	1.38	0.000	0.075	0.065	0.152	0.113	0.081	0.338	0.000	0.597	10.019	1.320	0.688	0.236	0.219	1.782	0.519	0.122	0.129	1.763	0.136	0.092	0.044	0.167	0.074	0.112	0.106	0.076	0.059	1.407	0.484	0.000	0.796	0.912	0.000	0.723	0.000	0.287	0.376	0.763	1.514	0.702	0.240	1.593	0.287	0.651	213.615	27.206	0.382	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000030.spe	601.00	4.94	1	0.017544	-0.011353	0.009847	0.089277	40955	1.38	0.000	0.000	0.047	0.124	0.103	0.044	0.402	0.000	0.427	6.997	0.996	0.760	0.040	0.141	1.883	0.163	0.208	0.205	1.782	0.149	0.137	0.091	0.088	0.086	0.132	0.116	0.092	0.068	1.029	0.489	0.220	1.006	0.790	0.000	0.208	0.000	0.416	0.426	0.539	1.294	0.665	0.314	1.536	0.601	0.573	212.526	26.647	0.378	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000031.spe	602.00	4.95	1	0.017546	-0.011353	0.009810	0.089277	40465	1.35	0.000	0.066	0.105	0.162	0.149	0.068	0.403	0.000	0.335	8.907	1.319	0.686	0.190	0.223	1.531	0.135	0.532	0.000	1.644	0.086	0.070	0.111	0.000	0.194	0.070	0.109	0.060	0.000	1.114	0.738	0.000	0.874	1.003	0.079	0.000	0.000	0.437	0.433	0.961	1.489	0.864	0.189	1.412	0.784	0.545	205.766	26.368	0.376	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000032.spe	603.00	4.97	1	0.017546	-0.011353	0.010048	0.089277	39064	1.33	0.000	0.025	0.019	0.183	0.174	0.052	0.287	0.049	0.364	7.364	1.138	0.743	0.019	0.000	1.724	0.000	0.519	0.183	1.793	0.144	0.128	0.101	0.149	0.000	0.117	0.191	0.071	0.000	1.116	0.397	0.067	0.768	0.761	0.052	0.303	0.679	0.330	0.194	0.691	1.403	0.489	0.000	1.404	0.403	0.537	200.196	26.564	0.370	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000033.spe	604.00	4.93	1	0.017545	-0.011353	0.010088	0.089277	38738	1.38	0.000	0.024	0.078	0.082	0.101	0.025	0.398	0.000	0.402	6.408	1.103	0.608	0.144	0.000	1.994	0.431	0.478	0.162	1.863	0.076	0.122	0.051	0.064	0.090	0.095	0.119	0.045	0.027	1.025	0.620	0.120	0.809	0.795	0.014	0.427	0.000	0.303	0.308	0.793	1.442	0.933	0.234	1.211	0.623	0.563	201.817	25.971	0.371	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000034.spe	605.00	4.94	1	0.017543	-0.011353	0.010169	0.089277	38102	1.33	0.000	0.000	0.059	0.150	0.171	0.058	0.539	0.000	0.271	5.163	1.111	0.618	0.224	0.000	1.791	0.073	0.139	0.000	1.354	0.087	0.148	0.043	0.015	0.180	0.132	0.094	0.066	0.053	0.945	0.631	0.193	0.809	1.095	0.000	0.000	0.000	0.367	0.361	0.755	1.229	0.850	0.247	1.115	0.260	0.527	201.387	26.818	0.370	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000035.spe	606.00	4.95	1	0.017543	-0.011353	0.010301	0.089277	39741	1.31	0.000	0.028	0.086	0.189	0.146	0.014	0.266	0.000	0.311	6.062	1.362	0.820	0.420	0.000	1.437	0.157	0.912	0.252	2.726	0.115	0.115	0.089	0.085	0.123	0.131	0.117	0.034	0.056	1.052	0.487	0.000	0.812	0.989	0.000	0.218	0.636	0.299	0.381	0.887	1.417	0.280	0.000	1.149	0.270	0.504	206.842	27.043	0.376	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000036.spe	607.00	4.95	1	0.017543	-0.011353	0.010291	0.089277	40840	1.33	0.000	0.000	0.129	0.107	0.072	0.022	0.424	0.000	0.359	6.069	1.053	0.773	0.157	0.000	1.543	0.834	0.542	0.340	2.727	0.087	0.065	0.101	0.000	0.106	0.143	0.085	0.000	0.000	0.950	0.660	0.422	1.214	1.288	0.000	0.281	0.000	0.392	0.382	0.753	1.313	0.895	0.416	1.340	0.139	0.519	211.210	28.338	0.380	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000037.spe	608.00	4.96	1	0.017546	-0.011353	0.010261	0.089277	41578	1.25	0.000	0.000	0.031	0.241	0.118	0.000	0.263	0.000	0.323	6.732	1.156	0.886	0.143	0.000	1.913	0.000	0.515	0.375	2.158	0.107	0.176	0.000	0.134	0.087	0.073	0.103	0.058	0.000	0.973	0.702	0.250	1.003	1.125	0.042	0.000	0.421	0.273	0.522	1.118	1.307	0.871	0.000	1.247	0.625	1.020	215.585	27.112	0.384	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000038.spe	609.00	4.98	1	0.017547	-0.011353	0.010277	0.089277	41116	1.34	0.000	0.145	0.050	0.165	0.110	0.100	0.444	0.000	0.389	6.913	1.126	0.925	0.255	0.000	1.497	0.225	0.497	0.255	2.759	0.124	0.032	0.150	0.000	0.101	0.117	0.030	0.053	0.025	1.092	0.671	0.445	1.127	1.071	0.000	0.546	0.000	0.312	0.516	0.881	1.459	0.708	0.524	1.462	0.318	0.680	211.123	27.124	0.381	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000039.spe	610.00	4.98	1	0.017546	-0.011353	0.010304	0.089277	41791	1.35	0.000	0.040	0.040	0.105	0.138	0.089	0.406	0.000	0.348	9.128	1.126	0.780	0.231	0.225	1.418	0.000	0.307	0.300	1.931	0.000	0.041	0.099	0.000	0.159	0.117	0.019	0.107	0.000	1.211	0.623	0.283	0.892	1.043	0.000	0.748	0.177	0.534	0.297	0.602	1.428	0.447	0.435	1.347	0.129	0.876	214.871	28.637	0.384	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000040.spe	611.00	4.98	1	0.017548	-0.011353	0.010285	0.089277	41985	1.49	0.000	0.000	0.037	0.117	0.042	0.084	0.382	0.000	0.314	7.757	1.142	0.949	0.217	0.056	1.299	0.685	0.000	0.000	1.977	0.111	0.097	0.136	0.000	0.131	0.172	0.072	0.066	0.080	1.235	0.627	0.230	0.952	1.108	0.000	0.425	0.000	0.413	0.301	0.886	1.795	0.733	0.000	1.533	0.087	0.485	217.439	28.045	0.383	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000041.spe	612.00	4.98	1	0.017550	-0.011353	0.010333	0.089277	41471	1.45	0.000	0.074	0.098	0.148	0.107	0.000	0.467	0.000	0.375	8.066	1.376	0.973	0.104	0.000	1.370	0.000	0.000	0.183	2.591	0.103	0.065	0.133	0.000	0.111	0.080	0.093	0.065	0.021	1.585	0.586	0.000	0.967	1.071	0.000	0.493	0.000	0.423	0.460	1.011	1.865	0.529	0.465	1.364	0.326	0.623	214.584	28.528	0.382	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000042.spe	613.00	4.98	1	0.017551	-0.011353	0.010297	0.089277	40315	1.43	0.000	0.055	0.038	0.104	0.142	0.000	0.323	0.000	0.426	7.385	1.270	0.927	0.200	0.000	1.688	0.582	0.908	0.463	2.563	0.065	0.067	0.090	0.096	0.054	0.145	0.045	0.000	0.049	1.342	0.343	0.000	0.698	0.887	0.000	0.629	0.000	0.478	0.280	0.730	1.583	0.177	0.000	1.249	0.385	0.244	210.327	26.585	0.377	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000043.spe	614.00	4.96	1	0.017552	-0.011353	0.010333	0.089277	41108	1.40	0.000	0.000	0.048	0.129	0.110	0.089	0.452	0.000	0.421	8.542	1.100	0.931	0.195	0.000	1.518	0.095	0.035	0.109	2.932	0.079	0.044	0.161	0.000	0.205	0.115	0.129	0.120	0.000	1.379	0.406	0.225	0.704	0.927	0.024	0.000	0.028	0.359	0.363	0.876	1.511	0.554	0.201	1.487	0.823	0.166	208.572	26.178	0.380	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000044.spe	615.00	4.93	1	0.017547	-0.011353	0.010333	0.089277	42230	1.29	0.000	0.000	0.014	0.078	0.170	0.049	0.284	0.000	0.337	7.800	1.171	0.870	0.285	0.000	1.471	0.245	0.285	0.374	3.400	0.091	0.092	0.138	0.072	0.114	0.149	0.034	0.101	0.022	1.431	0.582	0.327	0.954	1.074	0.000	0.541	0.000	0.431	0.360	1.014	1.447	0.811	0.122	1.370	0.394	0.602	217.314	29.195	0.385	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000045.spe	616.00	4.91	1	0.017546	-0.011353	0.010413	0.089277	42911	1.27	0.000	0.038	0.138	0.159	0.109	0.075	0.260	0.064	0.503	9.342	1.302	0.754	0.135	0.101	1.948	0.642	0.120	0.127	2.521	0.100	0.115	0.086	0.175	0.000	0.017	0.071	0.000	0.000	1.123	0.820	0.113	1.104	1.339	0.000	0.162	0.000	0.367	0.439	0.722	1.653	0.680	0.157	1.641	0.568	0.854	221.377	29.459	0.388	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000046.spe	617.00	4.90	1	0.017548	-0.011353	0.010424	0.089277	43673	1.50	0.000	0.051	0.024	0.127	0.077	0.075	0.225	0.000	0.815	11.456	1.424	0.920	0.413	0.000	1.712	0.629	0.248	0.169	2.914	0.088	0.103	0.119	0.073	0.096	0.164	0.102	0.000	0.044	1.783	0.650	0.000	0.904	1.303	0.000	0.283	0.000	0.312	0.418	0.956	1.983	1.131	0.507	1.660	0.629	0.442	223.747	29.968	0.392	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000047.spe	618.00	4.92	1	0.017545	-0.011353	0.010406	0.089277	40896	1.38	0.000	0.079	0.000	0.088	0.124	0.082	0.589	0.000	0.476	8.734	1.148	0.958	0.276	0.000	1.596	0.000	0.254	0.132	3.196	0.128	0.085	0.122	0.000	0.273	0.078	0.136	0.065	0.033	1.025	0.549	0.180	0.917	0.936	0.071	0.488	0.069	0.280	0.431	0.967	1.479	0.579	0.057	1.126	0.359	0.993	211.642	27.384	0.381	
C:\Data\BAS2023_Mo_batch\MI1B__rep1\XRF data\L000048.spe	619.00	4.82	1	0.017546	-0.011353	0.010393	0.089277	43543	1.55	0.000	0.000	0.041	0.015	0.158	0.091	0.328	0.000	0.417	10.357	1.261	0.874	0.146	0.000	1.431	0.532	0.401	0.308	2.606	0.000	0.044	0.059	0.031	0.051	0.135	0.116	0.098	0.000	1.348	0.684	0.126	0.878	1.240	0.000	0.000	0.000	0.270	0.419	0.998	1.334	0.654	0.155	1.704	0.521	0.511	223.274	28.265	0.390	
