C:\Data\BAS2023_Mo_batch\MST1A__rep1     2023-08-22  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000010.spe	186.00	5.49	1	0.017540	-0.011353	0.009866	0.089277	38591	1.43	0.000	0.036	0.057	0.133	0.158	0.075	0.458	0.000	0.591	0.444	1.232	0.682	0.018	0.000	9.378	0.674	0.674	0.807	1.814	0.126	0.145	0.095	0.145	0.080	0.189	0.132	0.143	0.000	0.393	0.523	0.153	0.733	0.924	0.000	0.318	0.393	0.402	0.091	0.473	1.073	0.777	0.000	1.176	0.198	0.443	202.327	25.497	0.371	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000011.spe	187.00	5.48	1	0.017541	-0.011353	0.009841	0.089277	40184	1.47	0.000	0.039	0.000	0.122	0.181	0.054	0.637	0.000	0.472	0.623	1.044	0.676	0.064	0.028	10.045	1.184	0.451	0.000	0.971	0.130	0.132	0.076	0.000	0.192	0.178	0.112	0.150	0.020	0.239	0.738	0.442	1.075	0.795	0.000	0.000	0.000	0.342	0.357	0.568	1.003	0.572	0.255	1.250	0.362	0.972	212.172	26.012	0.381	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000012.spe	188.00	5.48	1	0.017543	-0.011353	0.009788	0.089277	40596	1.35	0.000	0.000	0.022	0.145	0.139	0.145	0.514	0.000	0.387	0.634	0.745	0.813	0.032	0.000	9.605	0.534	1.210	0.067	1.436	0.101	0.040	0.128	0.000	0.210	0.126	0.127	0.117	0.036	0.379	0.645	0.637	1.070	0.665	0.000	0.320	0.000	0.359	0.476	0.552	0.834	0.448	0.000	1.045	0.101	0.611	215.391	26.100	0.382	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000013.spe	189.00	5.49	1	0.017543	-0.011353	0.009761	0.089277	40882	1.39	0.000	0.144	0.045	0.126	0.152	0.040	0.435	0.000	0.426	0.578	1.041	0.578	0.037	0.000	8.705	0.441	0.909	0.000	1.337	0.122	0.090	0.150	0.000	0.127	0.039	0.130	0.087	0.000	0.381	0.545	0.249	0.938	0.936	0.000	0.711	0.175	0.201	0.395	0.571	1.005	0.840	0.000	1.523	0.150	0.335	217.599	26.515	0.382	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000014.spe	190.00	5.50	1	0.017539	-0.011353	0.009787	0.089277	40236	1.25	0.000	0.000	0.131	0.099	0.143	0.021	0.367	0.000	0.587	0.626	1.102	0.609	0.089	0.037	8.801	0.985	1.021	0.366	1.906	0.157	0.117	0.136	0.150	0.069	0.180	0.043	0.084	0.062	0.411	0.695	0.513	0.979	1.134	0.038	0.581	0.000	0.293	0.386	0.667	0.866	0.873	0.149	1.420	0.401	0.311	210.323	25.287	0.378	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000015.spe	191.00	5.47	1	0.017539	-0.011353	0.009859	0.089277	40098	1.24	0.000	0.050	0.121	0.151	0.206	0.110	0.241	0.000	0.607	0.548	0.906	0.536	0.095	0.000	8.601	0.966	0.765	0.462	1.877	0.120	0.046	0.148	0.150	0.055	0.159	0.074	0.057	0.061	0.126	0.800	0.403	0.881	0.897	0.000	0.390	0.000	0.299	0.231	0.556	0.997	0.736	0.000	1.019	0.219	0.626	209.078	26.026	0.377	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000016.spe	192.00	5.50	1	0.017542	-0.011353	0.009814	0.089277	38452	1.43	0.000	0.036	0.053	0.150	0.157	0.087	0.533	0.000	0.566	0.310	0.846	0.561	0.000	0.000	7.496	0.855	0.207	0.000	1.543	0.146	0.133	0.132	0.065	0.145	0.171	0.086	0.091	0.032	0.325	0.700	0.644	1.042	0.863	0.000	0.000	0.000	0.406	0.288	0.668	0.849	0.463	0.060	1.212	0.260	0.327	203.045	25.293	0.373	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000017.spe	193.00	5.49	1	0.017544	-0.011353	0.009751	0.089277	38076	1.35	0.000	0.000	0.028	0.110	0.210	0.022	0.616	0.000	0.515	0.594	0.906	0.546	0.000	0.000	7.294	0.630	0.686	0.344	1.482	0.079	0.112	0.086	0.042	0.134	0.196	0.079	0.103	0.036	0.212	0.786	0.582	1.040	0.781	0.000	0.241	0.000	0.366	0.396	0.634	0.987	0.640	0.253	1.043	0.356	0.370	203.570	25.000	0.373	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000018.spe	194.00	5.50	1	0.017543	-0.011353	0.009751	0.089277	38298	1.38	0.000	0.000	0.052	0.066	0.143	0.061	0.473	0.000	0.438	0.516	0.907	0.476	0.119	0.124	6.935	1.241	0.632	0.320	1.557	0.100	0.167	0.081	0.088	0.110	0.217	0.086	0.107	0.073	0.331	0.759	0.561	0.788	0.834	0.000	0.088	0.000	0.308	0.220	0.465	0.580	0.278	0.000	0.868	0.208	0.549	202.175	24.793	0.373	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000019.spe	195.00	5.49	1	0.017543	-0.011353	0.009802	0.089277	39631	1.38	0.000	0.021	0.027	0.142	0.203	0.064	0.346	0.000	0.393	0.789	0.813	0.762	0.000	0.000	7.131	0.873	0.655	0.713	1.775	0.078	0.085	0.192	0.057	0.094	0.166	0.109	0.130	0.000	0.269	0.715	0.820	1.147	0.925	0.000	0.621	0.000	0.411	0.206	0.614	0.861	0.751	0.000	1.387	0.172	0.535	212.169	27.361	0.379	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000020.spe	196.00	5.51	1	0.017541	-0.011353	0.009850	0.089277	38873	1.31	0.000	0.085	0.069	0.228	0.222	0.087	0.572	0.000	0.401	0.949	1.041	0.502	0.029	0.000	6.583	0.691	0.230	0.111	1.778	0.188	0.133	0.151	0.000	0.185	0.133	0.129	0.156	0.070	0.472	0.650	0.208	0.792	0.728	0.000	0.115	0.024	0.379	0.374	0.470	0.943	0.675	0.073	0.905	0.051	0.571	205.984	27.018	0.376	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000021.spe	197.00	5.54	1	0.017543	-0.011353	0.009850	0.089277	38228	1.52	0.000	0.000	0.000	0.117	0.146	0.059	0.254	0.056	0.335	0.663	1.091	0.590	0.265	0.000	6.267	0.262	0.731	0.325	1.795	0.102	0.125	0.084	0.294	0.015	0.154	0.116	0.092	0.050	0.451	0.839	0.542	1.016	1.141	0.000	0.591	0.450	0.551	0.385	0.592	0.816	0.385	0.278	1.081	0.319	0.551	207.192	26.231	0.372	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000022.spe	198.00	5.51	1	0.017546	-0.011353	0.009813	0.089277	39665	1.40	0.000	0.000	0.000	0.107	0.096	0.000	0.591	0.000	0.339	0.586	1.152	0.391	0.077	0.000	6.868	0.464	0.717	0.471	1.489	0.088	0.092	0.048	0.000	0.210	0.117	0.049	0.022	0.000	0.367	0.616	0.365	0.828	0.825	0.000	0.421	0.192	0.289	0.300	0.448	1.105	0.522	0.000	1.315	0.220	0.428	209.490	24.703	0.381	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000023.spe	199.00	5.50	1	0.017548	-0.011353	0.009849	0.089277	39968	1.30	0.000	0.160	0.105	0.193	0.231	0.015	0.352	0.000	0.461	0.616	1.076	0.709	0.014	0.000	6.720	0.657	0.236	0.195	1.405	0.140	0.192	0.116	0.209	0.033	0.212	0.079	0.117	0.027	0.424	0.704	0.416	1.039	0.850	0.000	0.271	0.000	0.480	0.339	0.346	1.347	0.444	0.000	0.934	0.370	0.445	211.007	25.838	0.382	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000024.spe	200.00	5.48	1	0.017548	-0.011353	0.009831	0.089277	40493	1.33	0.000	0.024	0.084	0.112	0.139	0.032	0.574	0.000	0.420	0.276	0.842	0.490	0.183	0.000	6.823	0.521	0.879	0.315	1.595	0.146	0.089	0.114	0.000	0.166	0.135	0.106	0.077	0.085	0.361	0.690	0.546	0.806	0.746	0.000	0.309	0.583	0.305	0.257	0.394	0.808	0.552	0.349	1.409	0.161	0.634	214.232	26.437	0.384	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000025.spe	201.00	5.49	1	0.017547	-0.011353	0.009793	0.089277	40241	1.38	0.000	0.000	0.076	0.125	0.190	0.124	0.602	0.000	0.343	0.256	1.085	0.571	0.149	0.000	7.037	0.407	0.252	0.466	1.335	0.058	0.086	0.112	0.000	0.204	0.099	0.144	0.141	0.000	0.165	0.592	0.492	0.908	0.907	0.000	0.398	0.626	0.348	0.385	0.562	1.035	1.053	0.000	1.310	0.299	0.188	213.967	26.454	0.383	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000026.spe	202.00	5.51	1	0.017543	-0.011353	0.009758	0.089277	40154	1.25	0.000	0.056	0.000	0.155	0.166	0.180	0.617	0.000	0.468	0.314	1.015	0.674	0.000	0.110	7.497	0.279	0.841	0.328	1.084	0.077	0.097	0.134	0.000	0.224	0.154	0.113	0.164	0.053	0.293	0.648	0.545	0.929	0.765	0.000	0.532	0.189	0.224	0.278	0.619	0.855	0.492	0.000	1.096	0.230	0.390	217.035	27.251	0.381	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000027.spe	203.00	5.51	1	0.017545	-0.011353	0.009779	0.089277	40847	1.34	0.000	0.029	0.082	0.283	0.189	0.073	0.431	0.000	0.445	0.358	1.062	0.540	0.152	0.000	7.302	0.445	0.457	0.183	2.179	0.136	0.097	0.150	0.000	0.173	0.200	0.067	0.110	0.021	0.357	0.925	0.279	0.928	0.952	0.104	0.731	0.000	0.298	0.300	0.643	0.877	0.461	0.000	1.299	0.059	0.241	216.276	26.698	0.385	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000028.spe	204.00	5.50	1	0.017544	-0.011353	0.009808	0.089277	42462	1.35	0.000	0.084	0.055	0.110	0.204	0.148	0.450	0.000	0.632	0.322	0.987	0.590	0.000	0.000	7.341	1.090	0.236	0.000	1.375	0.083	0.086	0.135	0.047	0.142	0.162	0.086	0.045	0.073	0.270	0.686	0.510	1.002	0.879	0.000	0.558	0.000	0.326	0.273	0.407	1.243	0.270	0.056	1.272	0.295	0.792	224.125	28.270	0.391	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000029.spe	205.00	5.50	1	0.017543	-0.011353	0.009920	0.089277	41123	1.31	0.000	0.000	0.000	0.072	0.161	0.092	0.471	0.018	0.494	0.244	0.768	0.637	0.000	0.000	8.028	0.441	0.210	0.112	2.086	0.118	0.099	0.115	0.111	0.094	0.154	0.148	0.118	0.031	0.325	0.526	0.438	0.681	0.649	0.000	0.670	0.000	0.183	0.283	0.488	0.898	0.596	0.315	1.190	0.154	0.300	214.887	27.348	0.384	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000030.spe	206.00	5.48	1	0.017543	-0.011353	0.009920	0.089277	40551	1.32	0.000	0.118	0.036	0.126	0.216	0.095	0.297	0.000	0.455	0.291	1.034	0.500	0.000	0.000	7.500	0.955	0.215	0.128	1.683	0.104	0.088	0.232	0.177	0.073	0.219	0.152	0.099	0.017	0.329	0.690	0.507	0.952	0.921	0.189	0.327	0.000	0.278	0.456	0.597	1.016	0.984	0.217	1.401	0.075	0.497	215.547	28.064	0.385	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000031.spe	207.00	5.47	1	0.017543	-0.011353	0.009892	0.089277	40429	1.32	0.000	0.064	0.000	0.153	0.186	0.171	0.287	0.000	0.449	0.237	0.983	0.574	0.197	0.022	7.503	0.262	0.366	0.051	0.779	0.108	0.101	0.229	0.080	0.069	0.169	0.103	0.082	0.058	0.205	0.912	0.791	1.024	1.109	0.115	0.000	0.114	0.434	0.319	0.549	1.081	0.661	0.000	1.165	0.302	0.335	215.836	26.738	0.384	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000032.spe	208.00	5.48	1	0.017543	-0.011353	0.009908	0.089277	41139	1.34	0.000	0.118	0.000	0.035	0.173	0.079	0.301	0.000	0.382	0.348	0.928	0.817	0.051	0.000	7.670	0.702	0.706	0.592	1.941	0.089	0.073	0.062	0.207	0.077	0.162	0.057	0.099	0.020	0.147	0.870	0.651	0.952	1.027	0.000	0.123	0.184	0.372	0.400	0.497	1.035	0.884	0.000	1.233	0.139	0.328	218.009	27.279	0.388	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000033.spe	209.00	5.49	1	0.017542	-0.011353	0.009946	0.089277	41950	1.49	0.000	0.000	0.085	0.176	0.151	0.093	0.557	0.000	0.468	0.255	0.968	0.731	0.070	0.260	7.912	0.686	0.895	0.217	2.534	0.113	0.078	0.134	0.000	0.225	0.133	0.075	0.072	0.021	0.238	0.737	0.629	1.033	0.924	0.000	0.392	0.000	0.389	0.342	0.559	1.258	0.860	0.551	1.174	0.258	0.517	220.511	28.419	0.391	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000034.spe	210.00	5.49	1	0.017539	-0.011353	0.009927	0.089277	42160	1.35	0.000	0.000	0.062	0.092	0.123	0.111	0.375	0.000	0.482	0.314	1.117	0.713	0.027	0.000	7.764	0.290	0.751	0.267	1.920	0.096	0.060	0.102	0.042	0.121	0.106	0.111	0.062	0.000	0.221	0.954	0.560	1.310	0.994	0.000	0.772	0.517	0.427	0.425	0.815	1.329	1.006	0.176	1.603	0.368	0.281	226.318	28.399	0.392	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000035.spe	211.00	5.51	1	0.017536	-0.011353	0.009950	0.089277	42226	1.26	0.000	0.020	0.109	0.183	0.197	0.061	0.331	0.000	0.379	0.217	1.071	0.742	0.167	0.000	7.708	0.364	0.076	0.134	1.308	0.105	0.095	0.147	0.120	0.000	0.162	0.122	0.122	0.000	0.305	0.692	0.449	1.102	1.050	0.000	0.638	0.270	0.381	0.312	0.562	1.402	0.860	0.250	1.442	0.032	0.530	228.203	28.446	0.391	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000036.spe	212.00	5.52	1	0.017537	-0.011353	0.009974	0.089277	41243	1.35	0.000	0.000	0.062	0.199	0.199	0.121	0.471	0.000	0.537	0.480	0.866	0.626	0.000	0.000	6.774	0.571	0.489	0.259	1.846	0.118	0.061	0.175	0.000	0.240	0.139	0.081	0.052	0.050	0.305	0.840	0.941	1.066	1.067	0.000	0.395	0.000	0.486	0.298	0.843	0.878	0.926	0.542	1.360	0.523	0.585	221.667	28.348	0.387	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000037.spe	213.00	5.48	1	0.017539	-0.011353	0.009998	0.089277	42988	1.33	0.000	0.000	0.022	0.142	0.232	0.024	0.529	0.000	0.473	0.438	1.036	0.695	0.143	0.000	7.687	1.135	0.444	0.000	1.555	0.141	0.117	0.152	0.000	0.201	0.146	0.177	0.068	0.000	0.440	0.783	0.534	0.938	0.846	0.227	0.220	0.000	0.302	0.344	0.568	0.968	0.216	0.000	1.365	0.000	0.582	230.516	29.315	0.396	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000038.spe	214.00	5.50	1	0.017540	-0.011353	0.009959	0.089277	41811	1.30	0.000	0.000	0.047	0.139	0.206	0.090	0.412	0.000	0.409	0.265	1.070	0.432	0.000	0.000	8.248	0.915	0.464	0.036	1.773	0.089	0.082	0.142	0.024	0.173	0.170	0.093	0.106	0.078	0.188	0.761	0.461	1.038	1.022	0.000	0.793	0.000	0.216	0.488	0.735	1.329	0.670	0.088	1.401	0.444	0.474	226.216	28.179	0.391	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000039.spe	215.00	5.51	1	0.017540	-0.011353	0.010006	0.089277	41362	1.31	0.000	0.032	0.032	0.172	0.159	0.082	0.337	0.000	0.419	0.413	1.037	0.694	0.053	0.000	7.509	0.511	0.811	0.825	2.313	0.154	0.090	0.133	0.107	0.112	0.150	0.141	0.016	0.032	0.162	0.761	0.697	1.019	1.154	0.000	0.743	0.000	0.497	0.475	0.536	1.028	0.853	0.096	0.972	0.444	0.380	222.786	29.325	0.388	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000040.spe	216.00	5.52	1	0.017539	-0.011353	0.009997	0.089277	41200	1.37	0.000	0.164	0.052	0.092	0.084	0.089	0.380	0.000	0.384	0.307	0.810	0.697	0.103	0.000	7.267	0.557	0.337	0.021	1.837	0.162	0.101	0.166	0.016	0.176	0.158	0.083	0.017	0.096	0.180	0.888	0.854	1.255	1.245	0.000	0.933	0.000	0.364	0.241	0.640	0.949	0.483	0.315	1.471	0.273	0.643	218.839	28.688	0.387	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000041.spe	217.00	5.54	1	0.017538	-0.011353	0.010030	0.089277	40842	1.35	0.000	0.000	0.067	0.099	0.155	0.080	0.626	0.000	0.507	0.286	1.058	0.577	0.000	0.000	7.037	1.103	0.375	0.000	1.403	0.172	0.130	0.109	0.000	0.129	0.229	0.063	0.044	0.092	0.131	0.788	0.738	1.158	1.235	0.000	0.084	0.000	0.257	0.392	0.477	0.878	0.449	0.071	1.393	0.390	0.445	214.933	27.579	0.384	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000042.spe	218.00	5.53	1	0.017535	-0.011353	0.010063	0.089277	39061	1.21	0.000	0.000	0.103	0.227	0.155	0.154	0.382	0.000	0.327	0.226	0.730	0.511	0.000	0.000	6.059	0.283	0.414	0.215	1.634	0.108	0.053	0.143	0.042	0.180	0.186	0.101	0.098	0.027	0.212	0.583	0.795	1.024	0.693	0.000	0.409	0.546	0.296	0.298	0.578	0.714	0.395	0.062	1.066	0.289	0.494	212.227	27.146	0.376	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000043.spe	219.00	5.50	1	0.017534	-0.011353	0.010074	0.089277	39381	1.35	0.000	0.000	0.055	0.191	0.212	0.097	0.468	0.000	0.340	0.216	1.071	0.553	0.000	0.000	6.286	0.446	0.468	0.261	2.174	0.112	0.097	0.196	0.000	0.249	0.167	0.121	0.152	0.046	0.292	0.833	0.513	1.127	0.714	0.000	0.000	0.318	0.335	0.266	0.744	0.891	0.521	0.000	0.861	0.128	0.532	213.974	27.203	0.380	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000044.spe	220.00	5.51	1	0.017534	-0.011353	0.010135	0.089277	41020	1.34	0.000	0.033	0.036	0.104	0.128	0.091	0.256	0.000	0.367	0.303	0.931	0.704	0.080	0.000	6.974	0.600	0.177	0.278	2.322	0.138	0.119	0.096	0.118	0.139	0.216	0.065	0.061	0.066	0.196	0.659	0.641	0.964	0.867	0.000	0.397	0.081	0.400	0.296	0.619	1.244	0.407	0.319	1.176	0.442	0.657	220.756	28.411	0.384	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000045.spe	221.00	5.54	1	0.017535	-0.011353	0.009964	0.089277	41642	1.28	0.000	0.130	0.100	0.180	0.143	0.129	0.202	0.026	0.355	0.291	1.055	0.648	0.077	0.000	7.386	0.559	0.578	0.226	2.232	0.158	0.146	0.141	0.149	0.094	0.081	0.122	0.089	0.000	0.380	0.821	0.541	1.116	1.200	0.000	0.492	0.000	0.452	0.263	0.528	1.220	0.729	0.082	1.182	0.513	0.911	223.024	27.838	0.390	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000046.spe	222.00	5.55	1	0.017535	-0.011353	0.009869	0.089277	41166	1.26	0.000	0.080	0.017	0.134	0.127	0.064	0.341	0.000	0.454	0.250	1.233	0.468	0.000	0.000	7.381	0.610	0.000	0.000	1.756	0.130	0.117	0.101	0.097	0.146	0.193	0.150	0.110	0.042	0.131	0.837	0.288	0.685	0.905	0.000	0.403	0.237	0.221	0.313	0.596	1.078	0.210	0.000	0.843	0.096	0.432	220.708	27.870	0.387	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000047.spe	223.00	5.55	1	0.017535	-0.011353	0.009881	0.089277	41837	1.28	0.000	0.019	0.100	0.150	0.253	0.064	0.496	0.000	0.373	0.218	1.051	0.749	0.144	0.279	7.825	0.651	0.532	0.183	2.963	0.083	0.156	0.081	0.000	0.141	0.188	0.036	0.137	0.014	0.412	0.769	0.442	0.960	0.932	0.000	0.900	0.584	0.332	0.333	0.435	1.094	0.586	0.000	1.285	0.511	0.200	224.228	29.042	0.389	
C:\Data\BAS2023_Mo_batch\MST1A__rep1\XRF data\L000048.spe	224.00	5.55	1	0.017536	-0.011353	0.009927	0.089277	41155	1.36	0.000	0.059	0.022	0.176	0.224	0.154	0.522	0.000	0.451	0.354	0.978	0.733	0.000	0.000	7.889	0.708	0.901	0.427	2.268	0.091	0.053	0.126	0.000	0.144	0.173	0.126	0.113	0.073	0.204	0.659	0.597	1.026	0.878	0.000	0.000	0.000	0.412	0.117	0.522	1.059	0.817	0.438	1.161	0.051	0.480	219.961	27.758	0.387	
