C:\Data\BAS2023_Mo_batch\MI1H__rep1     2023-08-24  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000010.spe	28.00	5.25	1	0.017530	-0.011353	0.009996	0.089277	42171	1.60	0.000	0.013	0.042	0.145	0.065	0.041	0.257	0.047	0.373	19.093	1.082	0.863	0.135	0.000	2.772	0.263	0.619	0.637	1.868	0.013	0.084	0.055	0.085	0.021	0.000	0.027	0.000	0.000	1.372	0.867	0.267	1.352	1.297	0.000	0.036	0.000	0.492	0.476	1.172	1.593	0.217	0.323	1.480	0.281	1.113	218.921	28.555	0.386	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000011.spe	29.00	5.24	1	0.017531	-0.011353	0.009981	0.089277	42606	1.64	0.000	0.047	0.116	0.198	0.133	0.081	0.364	0.000	0.479	23.777	1.276	1.118	0.308	0.000	2.718	0.386	0.275	0.000	1.923	0.088	0.066	0.077	0.025	0.109	0.075	0.082	0.013	0.000	1.760	0.541	0.000	0.865	1.153	0.000	0.444	0.000	0.373	0.653	1.625	1.576	0.624	0.202	1.304	0.217	1.000	216.274	29.564	0.388	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000012.spe	30.00	5.28	1	0.017527	-0.011353	0.009991	0.089277	41795	2.99	0.000	0.084	0.108	0.137	0.110	0.000	0.215	0.066	0.672	30.705	1.263	0.775	0.388	0.000	2.126	0.726	0.587	0.436	1.946	0.000	0.068	0.048	0.148	0.000	0.000	0.053	0.000	0.000	1.657	0.829	0.000	0.952	1.126	0.000	0.828	0.000	0.468	0.439	1.825	1.746	0.752	0.213	1.157	0.743	0.465	212.415	27.719	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000013.spe	31.00	5.28	1	0.017525	-0.011353	0.009971	0.089277	42094	3.62	0.000	0.060	0.000	0.000	0.038	0.000	0.280	0.078	0.799	34.638	1.335	1.007	0.367	0.074	2.509	0.000	0.375	0.366	1.486	0.000	0.000	0.057	0.000	0.000	0.000	0.000	0.000	0.000	1.730	0.787	0.067	1.000	1.325	0.000	0.523	0.537	0.593	0.640	1.903	1.928	0.778	0.438	1.754	0.489	0.690	216.340	29.167	0.384	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000014.spe	32.00	5.27	1	0.017527	-0.011353	0.009932	0.089277	42838	4.44	0.041	0.256	0.095	0.052	0.026	0.000	0.163	0.198	1.081	35.222	1.359	1.054	0.298	0.000	2.921	0.120	0.669	0.464	2.178	0.000	0.016	0.025	0.052	0.000	0.000	0.089	0.000	0.000	1.924	0.928	0.101	1.093	1.299	0.000	0.502	0.000	0.326	0.719	2.063	1.466	0.999	0.462	1.396	0.863	0.566	217.180	28.537	0.386	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000015.spe	33.00	5.28	1	0.017527	-0.011353	0.009942	0.089277	42208	4.49	0.017	0.093	0.000	0.037	0.047	0.000	0.165	0.184	0.804	35.333	1.522	1.043	0.409	0.000	2.121	0.524	0.399	0.376	2.191	0.000	0.064	0.000	0.064	0.000	0.000	0.071	0.000	0.000	1.724	0.951	0.089	1.251	1.293	0.000	0.068	0.000	0.536	0.794	2.120	1.878	0.718	0.313	1.723	0.906	0.889	212.970	27.962	0.384	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000016.spe	34.00	5.28	1	0.017528	-0.011353	0.009964	0.089277	42088	5.05	0.000	0.000	0.000	0.000	0.013	0.000	0.448	0.126	0.987	38.970	1.552	0.896	0.764	0.000	1.991	0.507	0.422	0.225	1.692	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	2.047	1.072	0.000	1.088	1.721	0.000	0.249	0.000	0.618	0.897	2.196	2.395	0.794	0.677	1.698	1.122	0.775	213.005	29.021	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000017.spe	35.00	5.28	1	0.017531	-0.011353	0.010034	0.089277	42480	4.77	0.000	0.000	0.100	0.050	0.041	0.000	0.098	0.109	1.050	42.161	1.243	0.901	0.597	0.000	3.161	0.276	0.644	0.192	2.547	0.000	0.078	0.000	0.190	0.000	0.000	0.000	0.000	0.000	2.218	0.776	0.177	0.896	1.396	0.000	0.385	0.000	0.529	0.717	2.269	1.680	0.673	0.513	1.356	0.483	0.772	212.723	29.417	0.385	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000018.spe	36.00	5.26	1	0.017534	-0.011353	0.010002	0.089277	43340	4.32	0.056	0.132	0.025	0.065	0.000	0.000	0.152	0.128	0.922	43.101	1.301	1.026	0.539	0.000	2.502	0.192	0.592	0.497	1.538	0.000	0.000	0.000	0.146	0.000	0.000	0.000	0.000	0.000	2.554	0.808	0.000	0.914	1.559	0.000	0.479	0.000	0.412	0.719	2.192	2.055	1.023	0.393	1.680	0.689	0.613	217.895	29.187	0.389	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000019.spe	37.00	5.28	1	0.017536	-0.011353	0.009986	0.089277	42116	4.19	0.015	0.161	0.120	0.078	0.078	0.073	0.130	0.106	0.945	34.119	1.536	1.176	0.647	0.000	2.750	0.451	0.466	0.000	1.849	0.000	0.000	0.141	0.080	0.000	0.000	0.000	0.000	0.000	2.484	0.478	0.000	1.013	1.544	0.114	0.000	0.000	0.671	0.591	2.018	2.154	0.962	0.462	1.807	0.724	0.681	210.622	28.720	0.384	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000020.spe	38.00	5.27	1	0.017538	-0.011353	0.010054	0.089277	42852	3.91	0.000	0.144	0.089	0.081	0.089	0.000	0.198	0.079	0.650	32.858	1.608	1.040	0.520	0.000	2.282	0.254	0.000	0.104	2.151	0.000	0.000	0.042	0.026	0.000	0.000	0.044	0.000	0.000	2.454	0.609	0.000	1.004	1.351	0.000	0.000	0.000	0.526	0.855	1.882	2.243	1.172	0.431	1.930	0.612	0.340	217.106	28.442	0.389	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000021.spe	39.00	5.28	1	0.017541	-0.011353	0.010105	0.089277	43248	3.48	0.000	0.124	0.000	0.000	0.000	0.000	0.233	0.115	0.707	33.152	1.723	1.050	0.467	0.000	2.608	0.187	0.412	0.342	1.644	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.456	0.598	0.000	1.098	1.299	0.000	0.019	0.000	0.499	0.704	1.845	2.371	0.585	0.149	1.815	0.470	0.746	218.845	28.797	0.390	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000022.spe	40.00	5.28	1	0.017537	-0.011353	0.010214	0.089277	43198	3.16	0.000	0.091	0.015	0.091	0.058	0.000	0.273	0.099	0.886	34.414	1.503	0.991	0.430	0.107	2.279	0.393	0.345	0.000	2.532	0.022	0.085	0.000	0.079	0.000	0.000	0.028	0.023	0.000	2.637	0.389	0.000	0.847	1.100	0.000	0.590	0.000	0.392	0.632	1.742	2.045	1.319	0.411	1.837	0.503	0.803	217.157	29.434	0.389	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000023.spe	41.00	5.28	1	0.017539	-0.011353	0.010195	0.089277	43686	3.56	0.016	0.055	0.018	0.027	0.104	0.000	0.143	0.333	1.229	39.463	1.628	1.026	0.627	0.125	2.881	0.525	0.492	0.000	2.541	0.014	0.000	0.000	0.230	0.000	0.000	0.060	0.000	0.000	2.399	0.813	0.000	0.972	1.273	0.000	0.571	0.511	0.405	0.696	1.969	2.328	0.784	0.457	1.498	0.542	0.657	216.721	28.519	0.391	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000024.spe	42.00	5.28	1	0.017544	-0.011353	0.010229	0.089277	43192	2.17	0.000	0.027	0.000	0.063	0.039	0.000	0.352	0.056	0.503	25.228	1.399	1.235	0.171	0.000	2.430	0.000	0.415	0.268	2.480	0.043	0.040	0.000	0.024	0.038	0.000	0.023	0.000	0.000	2.489	0.499	0.000	1.124	1.408	0.000	0.409	0.502	0.568	0.568	1.489	2.052	1.110	0.377	1.872	0.607	0.488	219.817	28.808	0.392	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000025.spe	43.00	5.29	1	0.017539	-0.011353	0.010398	0.089277	43126	1.89	0.000	0.121	0.106	0.098	0.087	0.000	0.212	0.023	0.416	25.023	1.445	0.907	0.449	0.000	2.868	0.976	0.506	0.336	2.392	0.000	0.035	0.026	0.103	0.000	0.025	0.062	0.000	0.000	2.063	0.466	0.000	0.998	1.326	0.000	0.222	0.000	0.457	0.694	1.605	2.032	0.520	0.328	1.748	0.598	0.926	220.487	29.106	0.390	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000026.spe	44.00	5.27	1	0.017538	-0.011353	0.010588	0.089277	43610	1.83	0.000	0.000	0.095	0.184	0.052	0.056	0.407	0.000	0.371	24.987	1.611	1.184	0.527	0.000	3.204	0.000	0.079	0.120	2.883	0.081	0.077	0.014	0.000	0.051	0.034	0.000	0.000	0.000	2.281	0.360	0.000	0.948	1.189	0.000	0.658	0.222	0.409	0.569	1.724	2.153	0.989	0.387	1.654	0.653	0.867	223.491	30.236	0.394	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000027.spe	45.00	5.31	1	0.017540	-0.011353	0.010566	0.089277	42627	2.14	0.000	0.089	0.088	0.024	0.080	0.044	0.492	0.024	0.472	25.830	1.613	0.982	0.419	0.000	2.671	0.093	0.644	0.171	2.645	0.000	0.000	0.050	0.000	0.069	0.000	0.000	0.000	0.000	2.367	0.493	0.000	0.939	1.235	0.000	0.435	0.660	0.500	0.655	1.374	1.934	0.414	0.481	1.851	0.657	0.737	217.145	29.538	0.389	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000028.spe	46.00	5.28	1	0.017538	-0.011353	0.010535	0.089277	43613	2.31	0.000	0.093	0.038	0.116	0.083	0.072	0.198	0.063	0.720	29.897	1.473	0.970	0.560	0.000	2.836	0.216	0.329	0.042	3.028	0.040	0.021	0.072	0.124	0.000	0.000	0.028	0.000	0.000	2.294	0.555	0.000	1.092	1.424	0.031	0.515	0.000	0.690	0.518	1.548	2.311	0.935	0.520	1.969	0.338	0.686	218.246	29.835	0.392	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000029.spe	47.00	5.29	1	0.017536	-0.011353	0.010617	0.089277	42880	2.19	0.000	0.025	0.027	0.076	0.104	0.000	0.633	0.000	0.471	28.841	1.384	0.939	0.331	0.000	2.786	0.573	0.153	0.200	3.093	0.118	0.043	0.015	0.000	0.170	0.000	0.081	0.000	0.000	2.122	0.732	0.000	0.855	1.195	0.279	0.000	0.000	0.502	0.659	1.465	1.566	1.029	0.374	1.626	0.486	0.722	211.540	30.203	0.387	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000030.spe	48.00	5.30	1	0.017538	-0.011353	0.010599	0.089277	42330	2.55	0.000	0.000	0.031	0.104	0.050	0.000	0.378	0.080	0.571	31.948	1.490	1.014	0.381	0.253	2.575	0.832	0.818	0.000	2.184	0.064	0.029	0.122	0.000	0.099	0.000	0.043	0.000	0.000	2.097	0.475	0.000	0.758	1.272	0.024	0.191	0.000	0.473	0.650	1.561	2.038	1.136	0.462	1.708	1.035	0.338	212.634	29.152	0.386	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000031.spe	49.00	5.28	1	0.017537	-0.011353	0.010563	0.089277	42384	2.80	0.000	0.106	0.031	0.092	0.000	0.000	0.268	0.106	0.517	32.488	1.453	1.181	0.434	0.000	2.420	0.000	0.834	0.920	2.540	0.000	0.000	0.000	0.088	0.000	0.000	0.063	0.000	0.000	2.420	0.475	0.000	1.020	1.675	0.109	0.349	0.481	0.400	0.799	1.828	2.334	1.029	0.413	1.744	0.573	0.553	216.208	30.386	0.386	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000032.spe	50.00	5.30	1	0.017533	-0.011353	0.010563	0.089277	41878	2.36	0.000	0.058	0.000	0.112	0.086	0.000	0.241	0.038	0.450	30.108	1.117	0.786	0.428	0.000	2.570	0.397	0.666	0.135	2.092	0.000	0.048	0.048	0.023	0.000	0.000	0.076	0.000	0.000	1.850	0.835	0.262	1.139	1.478	0.000	0.098	0.000	0.688	0.624	1.847	1.445	0.832	0.521	1.847	0.180	0.863	213.719	28.949	0.381	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000033.spe	51.00	5.29	1	0.017531	-0.011353	0.010588	0.089277	42403	2.33	0.000	0.027	0.071	0.045	0.051	0.000	0.385	0.054	0.576	31.400	1.361	1.000	0.441	0.026	2.786	0.000	0.751	0.899	2.688	0.016	0.036	0.044	0.023	0.016	0.000	0.021	0.000	0.000	1.903	0.757	0.101	1.339	1.602	0.100	0.126	0.000	0.550	0.542	1.857	1.810	1.083	0.539	1.845	0.352	0.855	212.401	29.706	0.385	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000034.spe	52.00	5.27	1	0.017533	-0.011353	0.010588	0.089277	43060	2.45	0.000	0.237	0.086	0.101	0.030	0.069	0.345	0.000	0.652	32.282	1.413	0.893	0.427	0.000	3.041	0.478	0.555	0.385	3.237	0.000	0.000	0.066	0.000	0.044	0.000	0.000	0.000	0.000	1.943	0.806	0.000	0.822	1.168	0.000	0.279	0.000	0.465	0.548	1.690	1.796	1.189	0.450	1.463	0.431	0.407	216.291	30.186	0.388	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000035.spe	53.00	5.31	1	0.017537	-0.011353	0.010744	0.089277	41756	2.04	0.075	0.080	0.115	0.173	0.080	0.016	0.373	0.031	0.493	26.588	1.500	1.000	0.397	0.000	2.442	0.000	0.533	0.078	3.081	0.026	0.000	0.072	0.000	0.018	0.000	0.034	0.000	0.000	2.162	0.794	0.000	0.911	1.509	0.000	0.000	0.000	0.527	0.558	1.623	2.159	1.073	0.470	1.755	0.529	1.007	209.030	29.679	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000036.spe	54.00	5.30	1	0.017536	-0.011353	0.010744	0.089277	41979	2.12	0.018	0.118	0.125	0.054	0.050	0.017	0.321	0.000	0.585	29.636	1.399	1.020	0.417	0.000	2.260	0.103	0.411	0.443	3.203	0.028	0.000	0.000	0.051	0.000	0.000	0.018	0.000	0.000	2.117	0.471	0.000	0.933	1.312	0.000	0.285	0.000	0.426	0.539	1.909	2.022	0.797	0.423	1.745	0.489	0.601	208.571	28.135	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000037.spe	55.00	5.30	1	0.017536	-0.011353	0.010744	0.089277	41678	2.14	0.000	0.205	0.029	0.207	0.092	0.018	0.199	0.052	0.357	28.116	1.103	0.933	0.519	0.000	2.282	0.397	0.808	0.391	2.966	0.000	0.000	0.075	0.159	0.000	0.000	0.049	0.000	0.000	2.266	0.240	0.000	1.019	1.090	0.025	0.227	0.000	0.508	0.534	1.768	1.858	0.459	0.204	1.909	0.365	0.982	208.167	28.548	0.382	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000038.spe	56.00	5.31	1	0.017535	-0.011353	0.010787	0.089277	42245	2.25	0.000	0.000	0.059	0.057	0.101	0.000	0.357	0.111	0.458	33.954	1.632	0.796	0.515	0.000	2.133	0.467	0.882	0.430	3.166	0.000	0.032	0.028	0.022	0.000	0.000	0.000	0.000	0.000	2.101	0.794	0.000	0.870	1.583	0.000	0.000	0.288	0.610	0.744	1.701	2.201	0.616	0.467	1.758	0.752	0.584	210.573	28.713	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000039.spe	57.00	5.29	1	0.017532	-0.011353	0.010745	0.089277	42593	2.08	0.012	0.103	0.069	0.104	0.034	0.068	0.181	0.081	0.450	34.956	1.642	0.863	0.379	0.302	2.570	0.000	0.510	0.470	2.892	0.030	0.000	0.090	0.129	0.000	0.000	0.000	0.000	0.000	1.994	0.591	0.000	0.902	1.232	0.000	0.287	0.000	0.402	0.677	1.732	1.721	0.711	0.377	1.939	0.620	1.013	209.499	30.154	0.385	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000040.spe	58.00	5.29	1	0.017528	-0.011353	0.010805	0.089277	42591	1.83	0.000	0.000	0.000	0.092	0.116	0.082	0.516	0.000	0.368	31.984	1.366	1.061	0.263	0.000	2.632	0.512	0.267	0.231	2.584	0.000	0.029	0.026	0.000	0.083	0.000	0.030	0.000	0.000	1.781	0.527	0.000	0.604	0.970	0.000	0.516	0.000	0.555	0.507	1.673	2.118	0.602	0.000	1.273	0.589	0.610	215.080	30.372	0.386	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000041.spe	59.00	5.27	1	0.017531	-0.011353	0.010805	0.089277	43205	2.34	0.000	0.117	0.072	0.128	0.071	0.044	0.381	0.060	0.442	34.751	1.385	0.796	0.301	0.000	2.912	0.157	0.732	0.692	3.159	0.037	0.000	0.113	0.000	0.094	0.000	0.036	0.000	0.000	1.983	0.713	0.000	0.989	1.306	0.000	0.000	0.000	0.469	0.550	1.660	1.892	1.164	0.469	1.915	0.416	0.742	213.925	30.409	0.388	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000042.spe	60.00	5.28	1	0.017533	-0.011353	0.010914	0.089277	42483	2.26	0.000	0.000	0.050	0.119	0.067	0.058	0.435	0.000	0.437	35.043	1.392	0.793	0.298	0.000	2.754	0.106	0.874	0.738	3.936	0.000	0.000	0.079	0.000	0.083	0.000	0.016	0.000	0.000	1.915	0.547	0.000	0.906	1.361	0.000	0.730	0.519	0.419	0.821	1.503	1.793	0.924	0.394	1.752	0.443	0.637	211.746	29.969	0.386	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000043.spe	61.00	5.29	1	0.017537	-0.011353	0.010876	0.089277	41949	1.96	0.000	0.053	0.000	0.030	0.084	0.044	0.000	0.166	0.320	28.464	1.306	0.880	0.224	0.000	2.639	0.231	0.813	0.309	2.939	0.031	0.020	0.101	0.328	0.000	0.000	0.029	0.000	0.000	1.925	0.688	0.000	0.828	1.132	0.000	0.329	0.400	0.442	0.773	1.682	1.735	0.982	0.000	1.760	0.385	0.865	209.610	30.241	0.381	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000044.spe	62.00	5.27	1	0.017536	-0.011353	0.010894	0.089277	42757	1.99	0.000	0.107	0.080	0.138	0.000	0.038	0.287	0.039	0.383	32.876	1.454	1.060	0.464	0.183	2.730	0.140	0.000	0.000	3.567	0.000	0.000	0.072	0.055	0.000	0.000	0.083	0.000	0.000	2.135	0.837	0.000	1.057	1.478	0.000	0.000	0.000	0.669	0.725	1.456	1.847	0.919	0.493	1.483	0.608	0.813	209.324	30.147	0.386	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000045.spe	63.00	5.28	1	0.017538	-0.011353	0.010876	0.089277	42479	2.53	0.000	0.179	0.000	0.076	0.105	0.075	0.890	0.000	0.427	31.529	1.042	1.038	0.283	0.000	3.098	0.611	0.525	0.152	3.813	0.000	0.000	0.000	0.000	0.263	0.000	0.000	0.000	0.000	2.364	0.368	0.053	0.963	1.248	0.000	0.000	0.000	0.498	0.581	1.594	1.675	1.223	0.718	1.781	0.905	0.420	207.281	29.653	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000046.spe	64.00	5.27	1	0.017542	-0.011353	0.010841	0.089277	42270	1.99	0.000	0.077	0.000	0.058	0.090	0.000	0.239	0.115	0.322	30.379	1.687	0.691	0.684	0.000	2.637	0.000	0.090	0.124	3.544	0.055	0.050	0.075	0.134	0.000	0.000	0.024	0.000	0.000	2.442	0.657	0.000	0.546	1.445	0.196	0.000	0.601	0.351	0.686	1.491	1.844	0.957	0.194	1.762	0.724	0.273	210.929	29.802	0.385	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000047.spe	65.00	5.30	1	0.017543	-0.011353	0.010828	0.089277	41749	2.15	0.000	0.055	0.020	0.070	0.042	0.000	0.300	0.052	0.422	30.404	1.542	0.828	0.499	0.311	2.575	0.226	0.494	0.636	2.897	0.000	0.019	0.067	0.015	0.000	0.000	0.042	0.000	0.000	2.121	0.676	0.000	0.809	1.382	0.000	0.157	0.000	0.385	0.693	1.326	2.092	0.806	0.502	1.548	0.358	0.733	206.676	27.870	0.382	
C:\Data\BAS2023_Mo_batch\MI1H__rep1\XRF data\L000048.spe	66.00	5.28	1	0.017537	-0.011353	0.010828	0.089277	41458	1.62	0.000	0.173	0.000	0.108	0.026	0.000	0.247	0.000	0.392	27.270	1.182	0.840	0.340	0.313	2.941	0.524	0.852	0.691	2.536	0.061	0.115	0.016	0.088	0.000	0.046	0.045	0.000	0.000	1.927	0.615	0.000	0.865	1.556	0.293	0.000	0.000	0.639	0.665	1.393	1.754	0.942	0.472	1.687	0.730	0.688	211.652	29.486	0.380	
