C:\Data\BAS2023_Mo_batch\MI1H__xrf     2023-08-24  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000010.spe	28.00	5.25	1	0.017528	-0.011353	0.009777	0.089277	42170	1.52	0.000	0.088	0.000	0.073	0.132	0.036	0.268	0.000	0.367	19.704	1.151	0.824	0.173	0.000	1.984	0.244	0.463	0.060	1.681	0.043	0.043	0.110	0.016	0.050	0.029	0.055	0.000	0.000	1.245	0.853	0.179	0.953	1.254	0.255	0.000	0.407	0.440	0.607	1.484	1.506	0.755	0.000	1.226	0.288	0.709	220.251	28.805	0.387	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000011.spe	29.00	5.24	1	0.017526	-0.011353	0.009766	0.089277	42685	2.01	0.000	0.058	0.072	0.119	0.045	0.000	0.068	0.020	0.517	23.757	1.220	0.926	0.437	0.000	2.524	0.608	0.099	0.116	1.784	0.042	0.071	0.108	0.151	0.000	0.039	0.059	0.000	0.000	1.515	0.801	0.226	1.039	1.174	0.000	0.165	0.000	0.468	0.477	1.714	1.571	0.803	0.101	1.425	0.561	0.847	222.833	29.367	0.389	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000012.spe	30.00	5.28	1	0.017523	-0.011353	0.009752	0.089277	41792	3.03	0.000	0.118	0.000	0.067	0.000	0.000	0.247	0.073	0.725	30.472	1.466	0.940	0.558	0.000	2.125	0.000	0.169	0.429	1.621	0.000	0.021	0.062	0.000	0.000	0.000	0.000	0.000	0.000	1.677	0.843	0.079	1.089	1.482	0.000	0.000	0.369	0.611	0.647	1.845	1.815	1.077	0.221	1.654	0.714	0.480	213.299	28.108	0.382	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000013.spe	31.00	5.28	1	0.017521	-0.011353	0.009743	0.089277	42121	3.88	0.000	0.038	0.000	0.000	0.064	0.000	0.208	0.148	0.639	33.501	1.164	0.944	0.461	0.046	2.378	0.471	0.909	0.371	1.988	0.000	0.000	0.093	0.000	0.000	0.000	0.000	0.000	0.000	1.617	0.765	0.182	0.806	1.272	0.000	0.000	0.000	0.241	0.793	2.581	1.598	0.830	0.083	1.577	0.556	0.524	215.553	28.627	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000014.spe	32.00	5.27	1	0.017520	-0.011353	0.009759	0.089277	42810	4.06	0.000	0.177	0.051	0.092	0.015	0.000	0.083	0.230	1.078	35.184	1.160	0.895	0.503	0.076	2.867	0.366	0.883	0.144	1.604	0.027	0.062	0.000	0.145	0.000	0.000	0.000	0.000	0.000	2.017	0.544	0.000	0.973	1.615	0.000	0.000	0.171	0.493	0.495	1.990	1.842	1.005	0.152	1.929	0.655	0.391	220.787	28.368	0.387	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000015.spe	33.00	5.28	1	0.017522	-0.011353	0.009795	0.089277	42187	4.69	0.060	0.151	0.080	0.000	0.022	0.000	0.000	0.224	0.792	35.429	1.455	0.925	0.694	0.000	3.022	0.256	0.704	0.342	2.356	0.000	0.051	0.000	0.305	0.000	0.000	0.014	0.000	0.000	1.817	0.477	0.030	0.801	1.509	0.000	0.000	0.208	0.425	0.643	1.999	1.768	0.962	0.615	1.760	0.756	0.517	216.583	29.034	0.384	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000016.spe	34.00	5.28	1	0.017521	-0.011353	0.009781	0.089277	42163	4.85	0.018	0.039	0.102	0.000	0.000	0.000	0.020	0.219	0.881	38.909	1.418	0.924	0.578	0.000	2.148	0.986	0.561	0.239	1.954	0.000	0.000	0.027	0.187	0.000	0.000	0.000	0.000	0.000	1.607	0.899	0.000	1.110	1.186	0.000	0.000	0.000	0.505	0.521	1.995	1.936	0.932	0.108	1.509	0.786	0.577	215.425	29.316	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000017.spe	35.00	5.28	1	0.017522	-0.011353	0.009751	0.089277	42593	5.03	0.000	0.196	0.055	0.037	0.094	0.038	0.299	0.098	0.922	43.057	1.388	1.028	0.652	0.000	2.122	0.000	0.328	0.000	2.236	0.000	0.000	0.044	0.000	0.000	0.000	0.000	0.000	0.000	2.086	0.963	0.145	1.301	1.492	0.046	0.094	0.949	0.367	0.917	2.602	2.087	0.882	0.626	1.618	0.843	1.100	216.787	28.439	0.386	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000018.spe	36.00	5.26	1	0.017524	-0.011353	0.009709	0.089277	43347	4.68	0.024	0.072	0.000	0.000	0.027	0.000	0.159	0.148	0.842	42.815	1.478	1.057	0.458	0.000	2.532	0.682	0.819	0.099	1.001	0.000	0.000	0.000	0.079	0.000	0.000	0.024	0.000	0.000	2.048	0.680	0.000	0.820	1.464	0.000	0.558	0.000	0.483	0.829	2.514	2.126	0.782	0.311	1.834	0.497	0.911	220.862	29.341	0.389	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000019.spe	37.00	5.28	1	0.017526	-0.011353	0.009826	0.089277	42076	4.49	0.000	0.086	0.000	0.066	0.048	0.053	0.086	0.031	0.863	34.488	1.431	0.879	0.596	0.000	2.359	0.317	0.182	0.056	1.500	0.000	0.000	0.036	0.178	0.000	0.000	0.049	0.000	0.000	2.142	0.658	0.000	1.007	1.550	0.000	0.000	0.000	0.407	0.564	1.711	2.205	0.863	0.155	1.638	0.549	0.513	214.162	28.528	0.385	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000020.spe	38.00	5.27	1	0.017530	-0.011353	0.010011	0.089277	42965	3.70	0.000	0.176	0.069	0.081	0.016	0.000	0.224	0.062	0.692	33.692	1.431	1.180	0.460	0.000	2.774	0.330	0.795	0.099	1.760	0.025	0.048	0.014	0.000	0.000	0.000	0.069	0.000	0.000	1.909	0.601	0.000	1.248	1.322	0.000	0.364	0.000	0.406	0.625	1.845	1.942	0.960	0.324	1.670	0.782	0.414	219.004	29.145	0.389	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000021.spe	39.00	5.28	1	0.017533	-0.011353	0.010011	0.089277	43150	3.30	0.039	0.085	0.113	0.163	0.044	0.000	0.172	0.198	0.672	32.306	1.449	1.003	0.289	0.000	2.905	0.289	0.304	0.296	1.601	0.039	0.000	0.038	0.131	0.000	0.000	0.100	0.000	0.000	1.978	0.382	0.000	0.789	1.295	0.000	0.088	0.177	0.482	0.602	1.902	2.323	0.800	0.083	1.820	0.349	1.024	222.484	29.054	0.390	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000022.spe	40.00	5.28	1	0.017532	-0.011353	0.010011	0.089277	43124	3.59	0.000	0.086	0.000	0.046	0.043	0.000	0.428	0.172	1.004	35.909	1.431	1.223	0.438	0.113	2.510	0.600	0.613	0.239	2.007	0.000	0.000	0.000	0.000	0.000	0.000	0.014	0.000	0.000	2.518	0.577	0.033	1.042	1.483	0.000	0.152	0.000	0.461	0.767	2.203	1.943	1.050	0.087	2.053	0.433	0.645	222.463	29.039	0.390	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000023.spe	41.00	5.28	1	0.017528	-0.011353	0.010150	0.089277	43686	3.09	0.000	0.079	0.000	0.094	0.089	0.026	0.147	0.194	0.983	38.742	1.517	1.012	0.522	0.000	2.228	0.933	0.510	0.491	2.038	0.000	0.000	0.082	0.062	0.000	0.000	0.146	0.000	0.000	2.098	0.633	0.000	0.942	1.365	0.000	0.000	0.000	0.425	0.718	2.197	1.898	0.819	0.310	1.727	0.583	0.755	225.296	29.089	0.391	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000024.spe	42.00	5.28	1	0.017523	-0.011353	0.010199	0.089277	43203	2.06	0.000	0.027	0.022	0.068	0.138	0.000	0.296	0.000	0.355	25.852	1.186	0.902	0.382	0.000	2.717	0.162	0.597	0.393	2.471	0.050	0.048	0.060	0.016	0.031	0.046	0.062	0.000	0.000	1.494	0.791	0.160	0.997	1.237	0.216	0.167	0.000	0.435	0.623	1.468	1.464	0.824	0.159	1.548	0.482	0.670	224.280	29.271	0.392	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000025.spe	43.00	5.29	1	0.017527	-0.011353	0.010346	0.089277	43234	1.89	0.000	0.081	0.052	0.141	0.124	0.091	0.153	0.000	0.399	25.480	1.195	0.997	0.349	0.107	2.096	0.196	0.519	0.724	3.102	0.026	0.050	0.096	0.151	0.000	0.065	0.025	0.022	0.000	1.789	0.572	0.117	1.012	1.197	0.000	0.014	0.000	0.447	0.482	1.653	1.559	0.397	0.000	1.453	0.245	0.466	218.935	30.199	0.390	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000026.spe	44.00	5.27	1	0.017526	-0.011353	0.010324	0.089277	43648	2.00	0.000	0.042	0.057	0.164	0.120	0.047	0.326	0.000	0.367	26.213	1.540	0.850	0.138	0.000	2.662	0.448	0.615	0.141	2.021	0.082	0.000	0.104	0.000	0.063	0.000	0.076	0.000	0.000	1.323	0.847	0.000	1.200	1.244	0.000	0.545	0.000	0.384	0.445	1.788	2.048	1.092	0.103	1.197	0.260	0.583	228.079	30.130	0.395	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000027.spe	45.00	5.31	1	0.017527	-0.011353	0.010283	0.089277	42681	2.12	0.013	0.212	0.064	0.208	0.111	0.053	0.335	0.000	0.468	26.197	1.599	0.973	0.361	0.000	2.656	0.107	0.128	0.110	2.187	0.080	0.000	0.109	0.000	0.100	0.019	0.043	0.000	0.000	2.060	0.656	0.000	1.083	1.450	0.000	0.241	0.087	0.653	0.574	1.658	2.239	0.935	0.058	1.735	0.557	0.712	222.208	29.417	0.389	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000028.spe	46.00	5.28	1	0.017526	-0.011353	0.010263	0.089277	43653	2.28	0.060	0.174	0.038	0.096	0.134	0.101	0.354	0.000	0.610	30.076	1.283	1.225	0.192	0.170	2.486	0.469	0.384	0.427	2.507	0.021	0.000	0.084	0.000	0.105	0.000	0.028	0.000	0.000	1.931	0.501	0.128	1.173	1.139	0.062	0.453	0.166	0.427	0.611	1.855	1.842	0.943	0.122	1.907	0.239	0.774	226.166	31.039	0.391	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000029.spe	47.00	5.29	1	0.017527	-0.011353	0.010237	0.089277	42811	2.31	0.000	0.155	0.151	0.018	0.101	0.000	0.393	0.000	0.513	29.287	1.064	0.897	0.220	0.261	2.857	0.751	0.276	0.604	2.966	0.083	0.051	0.074	0.000	0.068	0.000	0.044	0.000	0.000	1.542	0.765	0.513	0.904	1.189	0.000	0.348	0.000	0.440	0.481	1.423	1.703	0.874	0.323	1.571	0.360	0.779	219.321	30.181	0.387	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000030.spe	48.00	5.30	1	0.017526	-0.011353	0.010223	0.089277	42412	2.35	0.000	0.105	0.000	0.115	0.120	0.000	0.161	0.045	0.521	32.245	1.168	0.772	0.258	0.188	2.709	0.044	0.709	0.029	2.143	0.081	0.098	0.062	0.147	0.000	0.000	0.079	0.000	0.000	1.382	0.563	0.356	0.816	1.268	0.000	0.000	0.341	0.414	0.606	1.525	1.429	0.708	0.000	1.566	0.955	0.601	215.141	28.634	0.385	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000031.spe	49.00	5.28	1	0.017529	-0.011353	0.010184	0.089277	42515	3.14	0.000	0.031	0.000	0.039	0.082	0.000	0.246	0.072	0.706	32.351	1.538	0.741	0.585	0.000	2.126	0.243	0.720	0.653	2.241	0.000	0.000	0.000	0.107	0.000	0.000	0.000	0.000	0.000	1.698	0.906	0.000	0.730	1.082	0.000	0.623	0.000	0.362	0.597	1.990	1.838	0.802	0.172	1.407	0.763	0.072	215.766	28.910	0.385	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000032.spe	50.00	5.30	1	0.017533	-0.011353	0.010120	0.089277	41783	2.48	0.000	0.134	0.000	0.113	0.029	0.041	0.254	0.000	0.393	30.061	1.305	0.919	0.415	0.000	2.630	0.000	0.297	0.000	2.151	0.000	0.000	0.048	0.093	0.000	0.000	0.080	0.000	0.000	1.989	0.745	0.140	0.790	1.353	0.000	0.000	0.000	0.463	0.777	1.602	2.072	0.844	0.493	1.162	0.740	0.667	212.753	27.652	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000033.spe	51.00	5.29	1	0.017533	-0.011353	0.010112	0.089277	42459	2.56	0.000	0.101	0.079	0.039	0.059	0.000	0.525	0.000	0.487	31.244	1.694	0.852	0.436	0.000	2.586	0.749	0.806	0.513	2.244	0.016	0.000	0.019	0.000	0.075	0.000	0.029	0.000	0.000	2.206	0.652	0.000	0.911	1.260	0.000	0.193	0.000	0.397	0.504	1.730	1.892	0.916	0.083	1.784	0.692	0.745	215.874	28.240	0.385	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000034.spe	52.00	5.27	1	0.017530	-0.011353	0.010153	0.089277	43049	2.41	0.000	0.091	0.000	0.133	0.094	0.087	0.285	0.000	0.605	31.843	1.406	1.112	0.514	0.000	2.490	0.000	0.554	0.128	2.148	0.000	0.000	0.133	0.000	0.081	0.000	0.019	0.000	0.000	2.466	0.730	0.000	0.928	1.253	0.049	0.425	0.904	0.377	0.651	2.096	2.138	0.846	0.562	1.705	0.829	0.604	218.751	29.293	0.388	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000035.spe	53.00	5.31	1	0.017527	-0.011353	0.010190	0.089277	41907	2.14	0.000	0.000	0.094	0.099	0.153	0.000	0.284	0.072	0.519	27.098	1.261	1.126	0.474	0.121	2.225	0.036	0.524	0.484	2.215	0.054	0.054	0.032	0.106	0.000	0.000	0.046	0.000	0.000	2.083	0.405	0.073	0.874	1.280	0.000	0.209	0.513	0.615	0.495	1.758	1.635	0.794	0.401	1.408	0.491	0.822	216.394	27.891	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000036.spe	54.00	5.30	1	0.017529	-0.011353	0.010389	0.089277	42061	2.08	0.000	0.044	0.110	0.191	0.127	0.072	0.294	0.000	0.584	30.097	1.282	0.657	0.212	0.000	2.634	0.372	0.303	0.026	2.315	0.076	0.043	0.159	0.057	0.000	0.100	0.061	0.000	0.000	1.186	0.630	0.223	0.925	1.299	0.000	0.000	0.000	0.428	0.531	1.455	1.504	0.934	0.553	1.456	0.782	0.943	210.924	29.793	0.383	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000037.spe	55.00	5.30	1	0.017530	-0.011353	0.010585	0.089277	41631	2.01	0.000	0.029	0.000	0.082	0.126	0.000	0.379	0.048	0.431	28.750	1.322	0.881	0.424	0.000	2.872	0.000	0.285	0.288	2.846	0.039	0.061	0.085	0.000	0.036	0.000	0.053	0.000	0.000	1.521	0.718	0.146	1.058	1.127	0.000	0.101	0.532	0.406	0.541	1.729	1.570	0.730	0.431	1.532	0.493	0.792	211.122	29.946	0.382	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000038.spe	56.00	5.31	1	0.017528	-0.011353	0.010597	0.089277	42208	2.38	0.000	0.013	0.123	0.129	0.093	0.036	0.285	0.034	0.552	34.101	1.350	0.711	0.400	0.000	2.292	0.702	0.205	0.398	3.101	0.067	0.082	0.064	0.061	0.030	0.000	0.088	0.000	0.000	1.611	0.851	0.049	0.996	1.369	0.000	0.513	0.000	0.480	0.481	1.672	1.699	0.534	0.245	1.551	0.621	0.914	210.491	29.155	0.384	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000039.spe	57.00	5.29	1	0.017532	-0.011353	0.010696	0.089277	42618	2.11	0.000	0.000	0.049	0.030	0.065	0.000	0.314	0.045	0.473	35.064	1.548	1.085	0.317	0.000	2.903	0.000	0.561	0.452	3.018	0.074	0.000	0.108	0.027	0.000	0.000	0.034	0.000	0.000	2.396	0.787	0.000	1.040	1.555	0.000	0.000	0.110	0.356	0.910	1.892	2.130	1.001	0.221	1.752	0.242	0.755	212.045	28.953	0.384	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000040.spe	58.00	5.29	1	0.017534	-0.011353	0.010872	0.089277	42550	2.00	0.000	0.047	0.000	0.066	0.078	0.024	0.635	0.014	0.369	32.299	1.366	0.851	0.393	0.000	2.689	0.201	0.362	0.000	3.302	0.060	0.032	0.045	0.000	0.139	0.012	0.038	0.000	0.000	2.008	0.660	0.023	1.102	1.556	0.000	0.314	0.000	0.594	0.657	1.587	1.901	0.879	0.351	1.848	0.362	0.444	210.057	30.005	0.386	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000041.spe	59.00	5.27	1	0.017532	-0.011353	0.010897	0.089277	43323	2.39	0.000	0.095	0.054	0.000	0.060	0.000	0.089	0.142	0.464	34.588	1.410	1.218	0.394	0.000	2.988	0.000	0.324	0.524	3.739	0.000	0.000	0.078	0.143	0.000	0.000	0.000	0.000	0.000	1.962	1.032	0.067	1.267	1.435	0.097	0.047	0.269	0.400	0.875	2.264	2.194	0.788	0.173	1.787	0.367	0.715	214.904	30.867	0.387	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000042.spe	60.00	5.28	1	0.017529	-0.011353	0.010869	0.089277	42520	2.14	0.000	0.129	0.092	0.000	0.021	0.000	0.426	0.066	0.541	35.643	1.541	0.970	0.331	0.165	2.514	0.000	0.268	0.128	2.955	0.032	0.036	0.000	0.000	0.044	0.000	0.035	0.000	0.000	1.812	0.758	0.000	0.809	1.266	0.000	0.167	0.386	0.517	0.560	1.734	1.926	0.911	0.000	1.427	0.589	0.608	213.008	30.486	0.385	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000043.spe	61.00	5.29	1	0.017526	-0.011353	0.010824	0.089277	41869	1.91	0.000	0.000	0.079	0.056	0.142	0.055	0.110	0.031	0.480	28.536	1.074	1.086	0.358	0.061	2.813	0.479	0.307	0.000	2.761	0.045	0.091	0.025	0.237	0.000	0.039	0.037	0.000	0.000	1.754	0.465	0.206	1.022	1.089	0.000	0.000	0.000	0.684	0.454	1.501	1.499	1.066	0.392	1.793	0.662	0.697	210.554	29.984	0.384	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000044.spe	62.00	5.27	1	0.017525	-0.011353	0.010813	0.089277	42844	2.21	0.000	0.148	0.088	0.164	0.168	0.013	0.441	0.042	0.449	33.068	1.309	0.820	0.276	0.000	2.856	0.584	0.538	0.000	3.357	0.046	0.016	0.106	0.000	0.164	0.000	0.065	0.000	0.000	1.553	0.900	0.040	1.027	1.235	0.015	0.000	0.000	0.372	0.577	1.959	1.498	0.711	0.678	1.524	0.259	0.969	213.283	30.800	0.386	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000045.spe	63.00	5.28	1	0.017528	-0.011353	0.010752	0.089277	42452	2.07	0.000	0.113	0.042	0.034	0.095	0.042	0.369	0.079	0.464	31.939	1.112	0.972	0.529	0.000	2.710	0.371	0.118	0.289	3.507	0.058	0.000	0.093	0.061	0.000	0.000	0.071	0.000	0.000	1.531	0.996	0.142	1.216	1.222	0.000	0.147	0.000	0.552	0.565	1.796	1.684	0.712	0.367	1.257	0.685	0.868	209.445	29.138	0.384	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000046.spe	64.00	5.27	1	0.017530	-0.011353	0.010932	0.089277	42462	1.94	0.053	0.059	0.186	0.140	0.140	0.075	0.439	0.000	0.499	31.058	1.354	0.670	0.473	0.000	3.082	0.848	0.226	0.000	3.523	0.056	0.015	0.038	0.030	0.065	0.000	0.000	0.000	0.000	1.488	0.898	0.314	0.785	1.637	0.000	0.000	0.000	0.526	0.574	1.604	1.548	0.794	0.456	1.585	1.026	0.356	212.079	29.830	0.384	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000047.spe	65.00	5.30	1	0.017529	-0.011353	0.010910	0.089277	41901	2.15	0.000	0.000	0.042	0.060	0.058	0.070	0.272	0.138	0.519	30.354	1.179	0.713	0.603	0.329	2.272	0.037	0.541	0.665	3.562	0.018	0.029	0.142	0.000	0.000	0.000	0.000	0.000	0.000	1.850	0.787	0.000	1.083	1.532	0.000	0.556	0.000	0.409	0.409	1.638	1.792	0.731	0.338	1.761	0.551	0.673	207.049	30.081	0.380	
C:\Data\BAS2023_Mo_batch\MI1H__xrf\XRF data\L000048.spe	66.00	5.28	1	0.017526	-0.011353	0.010868	0.089277	41483	1.98	0.000	0.032	0.000	0.111	0.100	0.044	0.371	0.000	0.370	28.262	1.451	0.717	0.364	0.068	2.952	0.000	0.513	0.801	3.395	0.074	0.055	0.029	0.000	0.053	0.106	0.058	0.000	0.000	1.420	1.013	0.000	1.000	1.337	0.084	0.000	0.425	0.408	0.618	1.858	1.864	0.712	0.148	1.287	0.258	0.538	208.063	30.139	0.381	
