C:\Data\BAS2023_Mo_batch\MI1J__rep1     2023-08-24  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000038.spe	1158.00	4.83	1	0.017515	-0.011353	0.009577	0.089277	31594	15.60	0.149	0.079	0.000	0.000	0.000	0.000	0.118	0.269	3.654	75.002	0.851	0.755	1.506	0.000	0.411	0.000	3.962	0.456	2.597	0.000	0.000	0.000	0.000	0.000	0.000	0.120	0.000	0.000	1.289	0.793	0.000	0.392	0.920	0.000	0.413	0.562	0.430	0.759	4.310	1.399	0.246	0.000	0.871	0.487	0.432	96.626	18.145	0.272	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000039.spe	1159.00	4.82	1	0.017519	-0.011353	0.009577	0.089277	30533	14.02	0.055	0.186	0.077	0.000	0.082	0.000	0.247	0.314	4.152	70.271	0.602	0.626	1.323	0.015	0.806	0.521	5.046	0.162	2.756	0.000	0.013	0.000	0.000	0.000	0.000	0.209	0.050	0.000	1.342	0.593	0.040	0.134	0.596	0.000	0.151	0.000	0.184	0.404	3.873	1.021	0.631	0.063	0.740	0.700	0.247	90.603	17.627	0.265	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000040.spe	1160.00	4.80	1	0.017517	-0.011353	0.009577	0.089277	29226	15.95	0.170	0.071	0.104	0.000	0.000	0.000	0.157	0.301	5.033	69.928	0.885	0.692	1.357	0.000	0.800	0.146	5.065	0.406	2.294	0.000	0.000	0.000	0.055	0.000	0.000	0.221	0.000	0.000	1.249	0.655	0.000	0.318	0.848	0.000	0.264	0.023	0.230	0.621	3.921	1.313	0.566	0.000	0.864	0.879	0.112	84.973	16.687	0.257	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000041.spe	1161.00	4.77	1	0.017514	-0.011353	0.009594	0.089277	27287	14.57	0.072	0.032	0.063	0.000	0.000	0.000	0.276	0.414	5.827	69.798	0.644	0.452	1.006	0.028	0.805	0.365	4.980	0.375	2.542	0.000	0.000	0.000	0.000	0.000	0.000	0.332	0.000	0.000	0.767	0.901	0.000	0.501	0.668	0.000	0.306	0.025	0.215	0.512	3.153	0.980	0.208	0.041	0.672	0.428	0.435	75.163	15.853	0.245	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000042.spe	1162.00	4.75	1	0.017510	-0.011353	0.009561	0.089277	24201	12.49	0.077	0.074	0.013	0.000	0.000	0.000	0.195	0.557	5.270	56.640	0.380	0.610	0.882	0.000	0.556	0.155	5.409	0.455	1.907	0.000	0.000	0.000	0.000	0.000	0.000	0.443	0.000	0.000	0.702	0.657	0.191	0.432	0.568	0.000	0.016	0.000	0.130	0.592	3.790	0.877	0.502	0.151	0.426	0.633	0.088	67.756	15.281	0.237	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000043.spe	1163.00	4.72	1	0.017512	-0.011353	0.009534	0.089277	25468	15.34	0.119	0.101	0.052	0.000	0.000	0.000	0.273	0.513	6.820	71.004	0.396	0.310	0.963	0.000	0.451	0.000	5.648	0.594	2.266	0.000	0.000	0.000	0.000	0.000	0.000	0.362	0.000	0.000	0.765	0.864	0.114	0.337	0.693	0.000	0.261	0.309	0.209	0.378	3.900	0.720	0.413	0.160	0.642	0.659	0.264	67.054	14.683	0.237	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000044.spe	1164.00	4.73	1	0.017517	-0.011353	0.009534	0.089277	24599	11.46	0.027	0.102	0.071	0.000	0.000	0.000	0.288	0.430	4.933	59.296	0.631	0.328	0.786	0.000	0.644	0.313	5.495	0.466	2.002	0.000	0.000	0.000	0.000	0.000	0.000	0.330	0.054	0.000	0.856	0.749	0.000	0.092	0.444	0.000	0.077	0.043	0.000	0.414	3.945	0.769	0.309	0.000	0.298	0.321	0.251	68.155	14.911	0.237	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000045.spe	1165.00	4.74	1	0.017515	-0.011353	0.009510	0.089277	27029	14.42	0.143	0.123	0.110	0.000	0.000	0.000	0.212	0.488	5.819	75.603	0.886	0.369	1.137	0.057	0.781	0.384	5.675	0.499	2.075	0.000	0.000	0.000	0.000	0.000	0.000	0.397	0.000	0.000	0.919	0.973	0.000	0.404	0.606	0.084	0.018	0.000	0.273	0.442	4.615	1.081	0.357	0.294	0.550	0.494	0.159	70.875	15.426	0.243	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000046.spe	1166.00	4.75	1	0.017512	-0.011353	0.009530	0.089277	28245	13.45	0.128	0.151	0.068	0.000	0.000	0.000	0.117	0.349	6.391	79.363	0.817	0.388	1.089	0.000	0.855	0.302	5.936	0.242	2.349	0.000	0.000	0.000	0.000	0.000	0.000	0.397	0.000	0.000	0.711	0.990	0.051	0.275	0.548	0.085	0.137	0.000	0.172	0.564	4.508	0.811	0.355	0.296	0.494	0.613	0.000	74.146	16.734	0.249	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000047.spe	1167.00	4.75	1	0.017511	-0.011353	0.009530	0.089277	28875	13.30	0.189	0.191	0.046	0.000	0.000	0.000	0.103	0.483	6.090	71.713	1.161	0.489	1.600	0.000	1.022	0.299	5.595	0.363	2.026	0.000	0.000	0.000	0.049	0.000	0.000	0.229	0.000	0.000	0.660	0.957	0.120	0.478	0.632	0.000	0.043	0.000	0.185	0.472	4.358	1.108	0.315	0.054	0.634	0.626	0.525	80.945	17.166	0.255	
C:\Data\BAS2023_Mo_batch\MI1J__rep1\XRF data\L000048.spe	1168.00	4.74	1	0.017508	-0.011353	0.009495	0.089277	27969	12.49	0.079	0.120	0.020	0.000	0.026	0.000	0.033	0.362	4.547	57.670	1.091	0.577	1.420	0.000	0.704	0.400	5.039	0.425	2.240	0.000	0.000	0.000	0.154	0.000	0.000	0.344	0.000	0.000	0.332	0.760	0.463	0.563	0.555	0.000	0.000	0.000	0.235	0.402	3.566	0.674	0.427	0.000	0.751	0.529	0.140	85.458	17.152	0.256	
