C:\Data\BAS2023_Mo_batch\MI1E__rep1     2023-08-23  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000010.spe	576.00	4.71	1	0.017528	-0.011353	0.009832	0.089277	37475	1.34	0.000	0.084	0.073	0.098	0.134	0.068	0.361	0.015	0.247	5.926	0.993	0.637	0.047	0.000	1.174	0.000	0.508	0.802	1.786	0.125	0.093	0.098	0.098	0.000	0.152	0.082	0.067	0.016	0.849	0.421	0.148	0.655	1.044	0.000	1.205	0.381	0.156	0.240	0.869	1.142	0.298	0.161	1.547	0.282	0.583	196.658	26.382	0.363	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000011.spe	577.00	4.75	1	0.017527	-0.011353	0.009820	0.089277	38620	1.46	0.000	0.055	0.061	0.167	0.115	0.085	0.420	0.000	0.322	7.349	1.091	0.482	0.150	0.000	1.310	0.626	0.032	0.000	1.084	0.101	0.000	0.205	0.000	0.194	0.094	0.103	0.031	0.027	0.737	0.512	0.280	0.895	0.961	0.000	0.124	0.000	0.213	0.287	0.963	1.159	0.595	0.386	1.278	0.154	0.681	201.371	25.643	0.368	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000012.spe	578.00	4.79	1	0.017532	-0.011353	0.009741	0.089277	39045	1.26	0.000	0.028	0.074	0.133	0.131	0.092	0.326	0.000	0.351	6.750	1.127	0.618	0.041	0.000	1.229	0.677	0.116	0.000	1.620	0.084	0.098	0.067	0.083	0.085	0.072	0.048	0.079	0.061	0.834	0.395	0.026	0.687	0.701	0.000	0.000	0.000	0.349	0.103	0.735	1.186	0.371	0.000	1.281	0.237	0.457	203.002	26.025	0.369	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000013.spe	579.00	4.79	1	0.017530	-0.011353	0.009719	0.089277	40086	1.41	0.000	0.035	0.046	0.060	0.085	0.089	0.402	0.000	0.225	7.471	1.216	0.696	0.146	0.000	1.129	0.000	0.513	0.416	1.631	0.099	0.037	0.133	0.000	0.147	0.130	0.152	0.039	0.018	0.721	0.792	0.058	0.971	1.019	0.000	0.469	0.267	0.416	0.226	0.817	1.422	0.194	0.636	1.189	0.426	0.761	207.940	26.558	0.374	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000014.spe	580.00	4.83	1	0.017531	-0.011353	0.009674	0.089277	39947	1.45	0.000	0.041	0.092	0.204	0.065	0.062	0.281	0.000	0.353	7.664	1.250	0.700	0.229	0.000	1.187	0.062	0.590	0.684	1.514	0.091	0.115	0.071	0.175	0.000	0.141	0.000	0.053	0.055	1.010	0.554	0.000	0.651	0.997	0.000	0.000	0.268	0.270	0.410	0.718	1.578	0.833	0.060	1.155	0.199	0.502	208.348	26.684	0.375	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000015.spe	581.00	4.81	1	0.017534	-0.011353	0.009623	0.089277	40712	1.37	0.000	0.049	0.000	0.168	0.190	0.063	0.422	0.000	0.265	8.539	1.137	0.609	0.058	0.054	1.623	0.000	0.650	0.141	1.426	0.126	0.053	0.121	0.000	0.145	0.082	0.138	0.000	0.026	1.091	0.597	0.114	0.764	0.968	0.000	0.472	0.079	0.255	0.233	1.045	1.256	0.642	0.098	1.372	0.163	0.660	212.815	28.306	0.380	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000016.spe	582.00	4.87	1	0.017534	-0.011353	0.009594	0.089277	39723	1.38	0.000	0.048	0.135	0.118	0.135	0.141	0.463	0.000	0.320	8.922	1.076	0.739	0.284	0.115	1.538	0.767	0.339	0.092	1.141	0.064	0.093	0.104	0.000	0.162	0.153	0.073	0.031	0.018	1.180	0.464	0.379	0.940	1.031	0.038	0.258	0.000	0.328	0.208	0.881	1.066	0.997	0.642	1.523	0.327	0.432	209.231	26.567	0.374	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000017.spe	583.00	4.84	1	0.017535	-0.011353	0.009580	0.089277	41323	1.35	0.000	0.000	0.140	0.137	0.083	0.100	0.313	0.000	0.424	9.793	1.096	0.395	0.256	0.000	1.537	0.000	0.998	0.800	1.237	0.108	0.085	0.068	0.045	0.111	0.129	0.055	0.075	0.036	0.949	0.698	0.294	0.883	1.344	0.000	0.562	0.153	0.452	0.292	1.163	1.432	0.944	0.278	1.495	0.789	0.551	218.573	27.770	0.383	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000018.spe	584.00	4.87	1	0.017538	-0.011353	0.009712	0.089277	41036	1.27	0.000	0.044	0.078	0.189	0.111	0.040	0.175	0.000	0.395	8.381	0.971	0.604	0.039	0.000	1.426	0.417	0.522	0.390	1.444	0.093	0.123	0.069	0.163	0.109	0.160	0.108	0.085	0.067	1.360	0.483	0.191	0.672	1.038	0.000	0.362	0.070	0.218	0.300	0.758	1.192	0.664	0.000	1.566	0.304	0.500	217.664	27.345	0.382	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000019.spe	585.00	4.86	1	0.017536	-0.011353	0.009712	0.089277	42073	1.39	0.000	0.031	0.087	0.135	0.191	0.082	0.485	0.000	0.293	10.056	1.172	0.867	0.210	0.000	1.128	0.717	0.000	0.000	2.061	0.105	0.068	0.127	0.015	0.150	0.130	0.089	0.066	0.015	0.920	0.757	0.283	0.975	1.221	0.000	0.903	0.000	0.297	0.464	0.976	1.409	0.809	0.000	1.356	0.143	0.875	220.442	28.569	0.385	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000020.spe	586.00	4.89	1	0.017537	-0.011353	0.009730	0.089277	41421	1.41	0.000	0.019	0.136	0.114	0.186	0.063	0.358	0.000	0.314	9.504	1.148	1.063	0.121	0.000	1.530	0.000	0.525	0.175	1.424	0.127	0.154	0.033	0.109	0.119	0.177	0.084	0.127	0.000	1.205	0.474	0.046	0.820	0.720	0.000	0.000	0.087	0.471	0.306	0.914	1.677	0.549	0.168	1.430	0.184	0.384	217.914	27.455	0.385	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000021.spe	587.00	4.89	1	0.017539	-0.011353	0.009703	0.089277	41332	1.33	0.000	0.036	0.000	0.069	0.103	0.000	0.373	0.023	0.353	8.740	1.042	0.768	0.184	0.000	1.509	0.000	0.609	0.277	1.749	0.055	0.127	0.038	0.079	0.093	0.019	0.080	0.044	0.000	1.097	0.764	0.579	0.977	1.316	0.000	0.795	0.000	0.264	0.396	1.167	1.136	0.817	0.622	1.631	0.444	0.758	218.125	27.401	0.384	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000022.spe	588.00	4.87	1	0.017538	-0.011353	0.009703	0.089277	41957	1.43	0.000	0.000	0.000	0.092	0.140	0.109	0.444	0.000	0.224	8.538	1.136	0.809	0.128	0.000	1.570	0.541	0.175	0.161	1.761	0.096	0.073	0.129	0.000	0.163	0.166	0.098	0.113	0.027	1.243	0.432	0.000	0.644	0.963	0.000	0.671	0.000	0.411	0.190	0.864	1.348	0.785	0.102	1.296	0.108	0.513	220.537	28.575	0.386	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000023.spe	589.00	4.89	1	0.017539	-0.011353	0.009703	0.089277	41198	1.50	0.000	0.000	0.000	0.084	0.131	0.111	0.313	0.000	0.317	9.430	1.303	0.708	0.172	0.000	1.203	0.348	0.214	0.260	1.886	0.083	0.037	0.136	0.096	0.159	0.063	0.107	0.013	0.058	1.257	0.851	0.000	0.915	1.030	0.000	0.489	0.000	0.458	0.379	0.946	1.302	0.608	0.543	1.565	0.410	0.745	218.293	28.634	0.383	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000024.spe	590.00	4.89	1	0.017542	-0.011353	0.009759	0.089277	41596	1.40	0.000	0.186	0.000	0.170	0.136	0.000	0.295	0.000	0.276	8.971	1.422	0.776	0.163	0.000	1.218	0.000	0.140	0.554	1.570	0.070	0.114	0.035	0.137	0.056	0.073	0.074	0.062	0.015	1.321	0.500	0.000	0.990	0.990	0.000	0.000	0.000	0.263	0.462	0.929	1.768	0.998	0.000	1.348	0.215	0.477	220.484	27.481	0.385	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000025.spe	591.00	4.89	1	0.017543	-0.011353	0.009818	0.089277	41935	1.33	0.000	0.113	0.000	0.045	0.066	0.000	0.284	0.000	0.378	9.341	1.511	0.988	0.181	0.111	1.027	0.529	0.317	0.228	1.597	0.121	0.177	0.037	0.122	0.042	0.112	0.095	0.078	0.030	1.413	0.557	0.000	0.925	1.167	0.000	0.122	0.000	0.376	0.417	1.130	1.776	0.725	0.000	1.181	0.050	0.679	220.328	27.248	0.386	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000026.spe	592.00	4.89	1	0.017544	-0.011353	0.009799	0.089277	41083	1.36	0.000	0.039	0.037	0.166	0.149	0.082	0.359	0.000	0.341	9.403	1.260	1.012	0.173	0.000	1.028	0.000	0.380	0.556	2.142	0.068	0.071	0.124	0.032	0.071	0.116	0.081	0.073	0.000	1.473	0.499	0.220	1.037	1.039	0.000	0.025	0.978	0.585	0.532	0.782	1.726	0.996	0.000	1.601	0.444	0.560	214.370	27.088	0.383	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000027.spe	593.00	4.88	1	0.017546	-0.011353	0.009848	0.089277	41251	1.33	0.000	0.000	0.048	0.106	0.114	0.056	0.247	0.043	0.385	8.285	1.136	0.736	0.288	0.000	1.622	0.000	0.325	0.358	1.614	0.104	0.076	0.103	0.210	0.037	0.104	0.088	0.058	0.036	1.484	0.330	0.146	0.751	1.056	0.062	0.401	1.083	0.343	0.275	0.658	1.439	0.811	0.414	1.575	0.403	0.438	215.562	27.197	0.382	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000028.spe	594.00	4.86	1	0.017546	-0.011353	0.010081	0.089277	42474	1.31	0.000	0.037	0.135	0.129	0.123	0.068	0.368	0.000	0.284	8.045	1.138	0.771	0.000	0.073	0.843	0.220	0.045	0.045	1.982	0.178	0.124	0.097	0.053	0.238	0.133	0.121	0.090	0.045	0.964	0.583	0.104	0.906	0.910	0.000	0.065	0.099	0.062	0.368	0.914	1.529	0.627	0.000	1.467	0.308	0.479	221.125	27.857	0.389	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000029.spe	595.00	4.91	1	0.017545	-0.011353	0.010133	0.089277	41567	1.32	0.000	0.000	0.000	0.080	0.102	0.075	0.339	0.000	0.348	10.848	1.334	0.740	0.000	0.000	1.251	0.000	0.219	0.252	2.133	0.104	0.057	0.185	0.000	0.115	0.127	0.063	0.073	0.015	1.660	0.421	0.000	0.836	0.964	0.000	0.893	0.524	0.225	0.540	0.987	1.665	0.797	0.000	1.512	0.221	0.741	216.426	27.692	0.386	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000030.spe	596.00	4.89	1	0.017545	-0.011353	0.010133	0.089277	41797	1.32	0.000	0.073	0.107	0.179	0.142	0.071	0.427	0.000	0.385	9.972	1.326	0.879	0.185	0.000	0.755	0.371	0.478	0.634	1.690	0.106	0.076	0.064	0.070	0.114	0.075	0.066	0.068	0.030	1.590	0.479	0.061	0.694	1.215	0.000	0.212	0.000	0.581	0.410	0.828	1.670	1.128	0.347	1.480	0.154	0.623	220.258	28.063	0.385	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000031.spe	597.00	4.87	1	0.017546	-0.011353	0.010145	0.089277	42258	1.43	0.000	0.108	0.019	0.160	0.194	0.141	0.301	0.000	0.365	10.274	1.256	0.914	0.195	0.000	0.728	0.222	0.402	0.391	2.300	0.072	0.073	0.191	0.068	0.076	0.143	0.069	0.075	0.000	1.423	0.527	0.282	0.783	0.864	0.015	0.439	0.000	0.452	0.334	1.055	1.328	0.876	0.383	1.375	0.229	0.528	221.842	28.034	0.387	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000032.spe	598.00	4.88	1	0.017545	-0.011353	0.010284	0.089277	42108	1.40	0.000	0.049	0.072	0.173	0.188	0.132	0.492	0.000	0.338	10.347	1.339	0.797	0.148	0.000	1.339	0.000	0.468	0.376	2.303	0.102	0.077	0.112	0.019	0.179	0.117	0.125	0.039	0.080	1.598	0.346	0.000	0.651	0.853	0.000	0.495	0.056	0.494	0.213	0.688	1.822	0.437	0.120	0.788	0.083	0.739	221.056	28.640	0.387	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000033.spe	599.00	4.87	1	0.017541	-0.011353	0.010371	0.089277	42377	1.25	0.000	0.069	0.127	0.122	0.116	0.023	0.505	0.000	0.255	10.395	1.109	0.704	0.172	0.000	0.851	0.553	0.260	0.047	2.719	0.110	0.103	0.064	0.000	0.114	0.065	0.094	0.016	0.000	1.210	0.632	0.288	1.112	1.449	0.000	0.000	0.000	0.615	0.511	0.722	1.622	0.698	0.000	1.907	0.264	0.411	221.779	28.414	0.389	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000034.spe	600.00	4.86	1	0.017542	-0.011353	0.010363	0.089277	41502	1.34	0.000	0.000	0.016	0.154	0.138	0.072	0.311	0.000	0.227	9.213	1.231	0.689	0.191	0.000	0.592	0.343	0.391	0.405	2.183	0.074	0.088	0.068	0.201	0.033	0.145	0.116	0.000	0.000	1.096	0.725	0.123	0.983	1.004	0.000	0.338	0.000	0.402	0.434	0.868	1.131	0.859	0.000	1.434	0.291	0.499	214.706	28.083	0.384	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000035.spe	601.00	4.85	1	0.017545	-0.011353	0.010329	0.089277	41050	1.24	0.000	0.078	0.000	0.161	0.160	0.057	0.367	0.020	0.283	9.893	1.288	0.629	0.139	0.195	0.969	0.000	0.327	0.000	1.890	0.101	0.098	0.151	0.133	0.000	0.118	0.112	0.101	0.051	1.390	0.630	0.000	1.061	1.150	0.000	0.250	0.000	0.248	0.449	0.883	1.480	0.794	0.044	1.383	0.351	0.908	215.502	27.726	0.383	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000036.spe	602.00	4.85	1	0.017546	-0.011353	0.010341	0.089277	41018	1.46	0.000	0.149	0.079	0.147	0.163	0.094	0.236	0.000	0.270	8.561	1.118	0.774	0.386	0.138	0.879	0.383	0.827	0.453	2.525	0.087	0.099	0.124	0.166	0.063	0.157	0.105	0.016	0.000	1.162	0.613	0.250	1.040	1.186	0.000	0.463	0.000	0.246	0.460	1.203	1.436	0.796	0.389	1.329	0.920	0.228	213.828	28.000	0.385	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000037.spe	603.00	4.83	1	0.017540	-0.011353	0.010341	0.089277	42169	1.29	0.000	0.152	0.046	0.124	0.212	0.123	0.360	0.000	0.233	8.401	0.883	0.749	0.211	0.000	0.687	0.939	0.165	0.126	2.697	0.076	0.065	0.170	0.000	0.152	0.106	0.107	0.116	0.040	1.160	0.772	0.571	0.943	1.064	0.000	0.434	0.000	0.237	0.474	1.169	1.231	0.722	0.457	1.655	0.286	0.645	221.082	29.213	0.391	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000038.spe	604.00	4.84	1	0.017541	-0.011353	0.010322	0.089277	42257	1.35	0.000	0.049	0.139	0.189	0.174	0.051	0.436	0.000	0.343	9.498	1.219	0.737	0.224	0.000	1.077	0.456	0.902	0.262	2.475	0.057	0.134	0.066	0.130	0.075	0.080	0.053	0.080	0.000	1.213	0.644	0.098	0.919	1.085	0.078	0.567	0.339	0.468	0.421	0.957	1.481	0.726	0.329	1.607	0.406	0.603	222.824	29.350	0.387	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000039.spe	605.00	4.86	1	0.017542	-0.011353	0.010290	0.089277	41955	1.33	0.000	0.079	0.060	0.120	0.178	0.023	0.194	0.000	0.256	9.661	1.386	0.889	0.138	0.000	0.467	1.004	0.424	0.219	2.770	0.118	0.110	0.114	0.201	0.051	0.090	0.095	0.059	0.026	1.370	0.669	0.000	1.086	1.202	0.000	0.255	0.000	0.471	0.374	0.879	1.779	1.012	0.402	1.555	0.551	0.498	219.809	29.521	0.390	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000040.spe	606.00	4.84	1	0.017543	-0.011353	0.010310	0.089277	42479	1.37	0.000	0.065	0.000	0.111	0.095	0.086	0.105	0.084	0.306	9.192	1.132	0.585	0.128	0.000	0.155	0.287	0.122	0.075	2.824	0.137	0.097	0.093	0.277	0.000	0.125	0.104	0.000	0.049	1.426	0.668	0.133	1.002	1.214	0.000	0.000	0.000	0.396	0.362	1.330	1.620	0.555	0.099	1.509	0.497	0.479	222.523	30.123	0.391	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000041.spe	607.00	4.84	1	0.017544	-0.011353	0.010359	0.089277	42443	1.30	0.000	0.123	0.087	0.163	0.110	0.077	0.468	0.000	0.419	8.351	1.162	0.554	0.128	0.000	0.521	0.409	0.000	0.000	2.386	0.098	0.083	0.080	0.000	0.214	0.106	0.128	0.047	0.019	1.359	0.641	0.000	0.984	1.062	0.000	0.388	0.000	0.530	0.372	0.909	1.645	0.342	0.368	1.637	0.235	0.756	222.415	28.421	0.392	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000042.spe	608.00	4.87	1	0.017545	-0.011353	0.010336	0.089277	42146	1.37	0.000	0.000	0.034	0.199	0.199	0.036	0.261	0.000	0.363	7.775	1.266	0.764	0.207	0.038	0.700	0.232	0.153	0.000	2.247	0.154	0.172	0.128	0.144	0.064	0.191	0.174	0.053	0.073	1.253	0.632	0.210	0.993	1.364	0.165	0.184	0.155	0.215	0.486	1.095	1.523	1.239	0.383	1.360	0.723	0.823	218.651	29.158	0.389	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000043.spe	609.00	4.88	1	0.017547	-0.011353	0.010286	0.089277	42020	1.29	0.000	0.000	0.000	0.035	0.109	0.000	0.304	0.000	0.316	8.449	0.982	0.702	0.089	0.000	0.831	0.046	0.482	0.259	2.229	0.078	0.092	0.090	0.036	0.091	0.082	0.035	0.054	0.000	1.248	0.386	0.339	0.828	1.066	0.000	0.484	0.000	0.452	0.359	0.766	1.277	0.244	0.000	1.797	0.356	0.523	220.628	28.522	0.388	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000044.spe	610.00	4.84	1	0.017548	-0.011353	0.010268	0.089277	42845	1.45	0.000	0.094	0.033	0.249	0.215	0.110	0.358	0.000	0.411	9.815	1.240	0.900	0.112	0.014	0.647	0.157	0.188	0.463	1.997	0.115	0.170	0.094	0.015	0.133	0.177	0.076	0.072	0.109	1.520	0.677	0.554	1.059	1.087	0.000	0.480	0.092	0.402	0.406	0.968	1.380	0.978	0.436	1.431	0.533	0.686	225.776	30.164	0.393	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000045.spe	611.00	4.87	1	0.017550	-0.011353	0.010248	0.089277	41797	1.69	0.000	0.000	0.121	0.127	0.151	0.000	0.264	0.000	0.322	8.923	1.478	0.680	0.150	0.100	0.783	0.282	0.142	0.441	2.435	0.070	0.149	0.070	0.077	0.103	0.170	0.101	0.074	0.027	1.487	0.834	0.000	0.784	1.164	0.087	0.000	0.000	0.514	0.389	1.034	1.823	0.640	0.232	1.447	0.354	0.632	219.073	28.362	0.389	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000046.spe	612.00	4.87	1	0.017542	-0.011353	0.010248	0.089277	42462	1.38	0.000	0.031	0.103	0.126	0.128	0.068	0.201	0.000	0.372	9.939	1.715	0.781	0.288	0.000	0.851	0.000	0.780	0.860	2.742	0.074	0.081	0.052	0.148	0.064	0.067	0.054	0.082	0.000	1.448	0.297	0.000	0.745	0.852	0.000	0.503	1.530	0.434	0.323	0.867	2.335	0.756	0.232	1.311	0.132	0.187	223.864	29.273	0.391	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000047.spe	613.00	4.85	1	0.017538	-0.011353	0.010207	0.089277	43649	1.24	0.000	0.093	0.042	0.124	0.157	0.034	0.411	0.000	0.363	11.586	1.351	0.794	0.256	0.000	0.904	0.000	0.453	0.371	2.000	0.098	0.160	0.031	0.000	0.136	0.171	0.055	0.096	0.033	1.361	0.698	0.191	1.036	1.486	0.000	0.333	0.792	0.615	0.630	1.204	1.463	1.103	0.095	1.777	0.160	0.591	228.006	30.414	0.396	
C:\Data\BAS2023_Mo_batch\MI1E__rep1\XRF data\L000048.spe	614.00	4.87	1	0.017535	-0.011353	0.010248	0.089277	43033	1.19	0.000	0.000	0.082	0.129	0.138	0.027	0.300	0.000	0.373	11.385	1.159	0.858	0.038	0.270	1.140	0.066	0.542	0.918	2.130	0.097	0.107	0.072	0.081	0.108	0.116	0.130	0.038	0.043	1.470	0.263	0.237	0.848	1.035	0.118	0.394	0.000	0.483	0.469	1.129	1.841	1.106	0.306	1.662	0.140	0.821	228.622	30.671	0.393	
