C:\Data\BAS2023_Mo_batch\MI1A__rep1     2023-08-23  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000023.spe	47.00	5.08	1	0.017531	-0.011353	0.010513	0.089277	42191	1.70	0.000	0.000	0.019	0.062	0.072	0.094	0.529	0.000	0.311	39.444	1.260	0.667	0.051	0.000	4.849	0.301	0.000	0.000	2.650	0.079	0.082	0.066	0.000	0.203	0.092	0.047	0.054	0.018	1.679	0.972	0.000	0.791	0.979	0.000	0.713	0.000	0.241	0.617	2.230	1.798	0.721	0.151	1.203	0.480	0.725	196.052	28.247	0.373	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000024.spe	48.00	5.08	1	0.017529	-0.011353	0.010493	0.089277	41676	1.59	0.000	0.000	0.086	0.171	0.090	0.159	0.420	0.000	0.360	40.381	1.301	0.627	0.016	0.000	4.802	0.901	0.422	0.077	1.902	0.125	0.119	0.090	0.087	0.046	0.234	0.072	0.052	0.020	1.563	0.601	0.000	0.525	0.476	0.000	0.212	0.000	0.337	0.415	2.015	1.529	0.861	0.000	1.000	0.414	0.701	193.967	27.430	0.371	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000025.spe	49.00	5.08	1	0.017526	-0.011353	0.010469	0.089277	41135	1.53	0.000	0.023	0.090	0.173	0.125	0.056	0.220	0.000	0.276	41.208	1.135	0.762	0.000	0.084	4.228	0.789	0.175	0.441	2.266	0.084	0.100	0.129	0.195	0.050	0.153	0.064	0.098	0.037	1.738	0.404	0.000	0.492	0.590	0.000	0.733	0.000	0.286	0.610	2.085	1.334	0.569	0.025	1.271	0.089	0.270	192.956	28.106	0.369	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000026.spe	50.00	5.06	1	0.017528	-0.011353	0.010561	0.089277	41618	1.63	0.000	0.099	0.136	0.156	0.140	0.132	0.276	0.018	0.309	50.117	1.074	0.376	0.053	0.000	5.044	0.695	0.094	0.228	2.218	0.106	0.090	0.122	0.038	0.090	0.115	0.059	0.065	0.000	1.701	0.885	0.000	0.468	0.522	0.000	0.607	0.000	0.107	0.407	2.763	1.419	0.324	0.316	0.726	0.000	0.504	192.094	27.159	0.370	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000027.spe	51.00	5.06	1	0.017526	-0.011353	0.010675	0.089277	42860	1.92	0.000	0.000	0.024	0.161	0.150	0.128	0.368	0.000	0.336	78.535	1.296	0.366	0.117	0.000	5.281	0.531	0.427	0.347	2.488	0.096	0.081	0.052	0.000	0.146	0.087	0.014	0.037	0.034	1.816	1.646	0.000	0.498	0.765	0.000	0.286	0.000	0.322	0.964	4.028	1.413	0.804	0.302	0.556	0.646	0.152	191.652	27.215	0.371	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000028.spe	52.00	5.07	1	0.017527	-0.011353	0.010697	0.089277	43415	2.25	0.000	0.100	0.092	0.253	0.113	0.095	0.388	0.000	0.259	97.940	1.474	0.144	0.278	0.000	5.158	0.000	0.016	0.391	2.934	0.168	0.062	0.098	0.058	0.120	0.125	0.101	0.000	0.053	2.531	1.573	0.000	0.282	0.811	0.000	0.522	0.415	0.575	1.051	4.732	1.685	0.553	0.514	0.424	0.046	0.157	188.740	27.852	0.372	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000029.spe	53.00	5.03	1	0.017529	-0.011353	0.010734	0.089277	46015	2.56	0.000	0.123	0.136	0.243	0.255	0.134	0.422	0.000	0.458	134.220	1.686	0.124	0.325	0.000	5.907	0.641	0.108	0.000	2.069	0.139	0.131	0.079	0.053	0.096	0.163	0.110	0.048	0.067	3.132	1.377	0.000	0.000	0.628	0.000	0.413	0.000	0.581	1.485	6.140	1.932	0.725	0.197	0.475	0.400	0.412	196.248	28.327	0.380	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000030.spe	54.00	5.04	1	0.017523	-0.011353	0.010802	0.089277	46321	2.16	0.000	0.099	0.163	0.187	0.206	0.123	0.465	0.000	0.275	136.744	1.591	0.216	0.522	0.000	5.922	0.488	0.415	0.631	2.237	0.123	0.160	0.083	0.000	0.260	0.125	0.123	0.020	0.000	2.264	1.597	0.000	0.204	0.897	0.000	0.305	0.000	0.790	1.291	5.952	1.638	0.470	0.272	0.526	0.341	0.317	198.248	29.141	0.382	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000031.spe	55.00	5.05	1	0.017524	-0.011353	0.010902	0.089277	45655	2.26	0.000	0.022	0.039	0.176	0.180	0.085	0.378	0.000	0.304	126.122	1.356	0.253	0.297	0.145	5.765	0.000	0.194	0.449	2.190	0.137	0.066	0.080	0.082	0.060	0.169	0.059	0.000	0.000	2.339	1.408	0.000	0.400	0.940	0.000	0.712	0.000	0.699	1.380	5.529	1.379	0.468	0.077	0.366	0.365	0.614	196.684	28.851	0.378	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000032.spe	56.00	5.04	1	0.017528	-0.011353	0.010910	0.089277	44545	1.86	0.000	0.095	0.023	0.219	0.142	0.036	0.347	0.000	0.269	101.802	1.447	0.493	0.264	0.000	6.045	0.460	0.091	0.474	2.577	0.155	0.141	0.119	0.000	0.125	0.082	0.093	0.060	0.000	2.250	0.999	0.000	0.557	0.898	0.013	0.128	0.000	0.363	1.207	4.200	1.812	0.774	0.227	1.044	0.092	0.932	194.086	27.745	0.377	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000033.spe	57.00	5.04	1	0.017532	-0.011353	0.010900	0.089277	42580	1.60	0.000	0.023	0.061	0.125	0.112	0.040	0.434	0.000	0.300	45.928	1.684	0.669	0.405	0.095	6.350	0.188	0.000	0.161	3.337	0.077	0.089	0.022	0.035	0.126	0.089	0.079	0.000	0.024	2.371	0.428	0.000	0.521	1.315	0.000	0.253	0.595	0.398	0.727	2.278	2.164	0.716	0.172	1.443	0.292	0.486	198.353	27.972	0.378	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000034.spe	58.00	5.03	1	0.017534	-0.011353	0.010889	0.089277	42712	1.54	0.000	0.211	0.068	0.181	0.215	0.072	0.314	0.017	0.210	42.901	1.397	0.670	0.039	0.000	6.478	0.086	0.756	0.395	3.081	0.149	0.093	0.067	0.147	0.081	0.100	0.136	0.073	0.000	2.000	0.530	0.000	0.658	0.759	0.000	0.293	0.000	0.327	0.508	2.064	1.833	0.981	0.484	1.250	0.468	0.314	203.718	29.245	0.380	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000035.spe	59.00	5.04	1	0.017538	-0.011353	0.010889	0.089277	42109	1.37	0.000	0.023	0.054	0.192	0.129	0.089	0.387	0.000	0.239	25.292	1.212	0.892	0.061	0.275	5.734	1.118	0.369	0.110	2.808	0.121	0.121	0.112	0.063	0.189	0.203	0.076	0.106	0.054	1.779	0.567	0.000	0.501	0.843	0.000	0.532	0.000	0.444	0.376	1.111	1.593	0.274	0.373	1.102	0.110	0.759	207.342	29.288	0.379	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000036.spe	60.00	5.00	1	0.017540	-0.011353	0.010931	0.089277	43108	1.33	0.000	0.000	0.041	0.146	0.048	0.000	0.396	0.093	0.261	17.219	1.145	0.660	0.000	0.163	5.597	0.899	0.224	0.208	3.591	0.133	0.068	0.137	0.000	0.135	0.045	0.090	0.044	0.000	1.687	0.423	0.034	0.840	1.392	0.000	0.241	0.000	0.244	0.361	1.419	1.578	0.419	0.128	1.667	0.159	0.570	209.731	29.476	0.382	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000037.spe	61.00	5.05	1	0.017537	-0.011353	0.010931	0.089277	41019	1.67	0.000	0.041	0.079	0.109	0.203	0.094	0.551	0.028	0.308	27.201	1.479	0.819	0.269	0.000	6.055	0.109	0.073	0.151	2.806	0.087	0.119	0.059	0.000	0.165	0.107	0.087	0.077	0.016	1.919	0.574	0.000	0.612	0.953	0.000	0.000	0.053	0.238	0.567	1.615	1.679	0.685	0.524	1.091	0.125	0.346	195.511	26.909	0.370	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000038.spe	62.00	5.02	1	0.017533	-0.011353	0.010900	0.089277	42314	1.42	0.000	0.050	0.084	0.073	0.125	0.096	0.419	0.000	0.231	31.110	1.268	0.830	0.158	0.000	6.039	0.835	0.000	0.214	2.998	0.113	0.110	0.051	0.050	0.113	0.175	0.075	0.061	0.053	1.765	0.249	0.000	0.390	0.730	0.000	0.275	0.000	0.461	0.395	1.314	1.332	0.245	0.015	1.423	0.347	0.354	201.398	28.507	0.376	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000039.spe	63.00	5.00	1	0.017534	-0.011353	0.010867	0.089277	41865	1.46	0.000	0.114	0.162	0.147	0.060	0.150	0.394	0.000	0.262	26.847	1.098	0.939	0.186	0.000	5.792	0.024	0.305	0.079	3.509	0.104	0.039	0.137	0.000	0.139	0.152	0.072	0.032	0.068	2.120	0.413	0.123	0.605	0.964	0.000	0.402	0.507	0.266	0.376	1.393	1.304	0.641	0.000	1.351	0.221	0.592	200.290	28.066	0.375	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000040.spe	64.00	4.98	1	0.017536	-0.011353	0.010796	0.089277	40544	1.42	0.000	0.042	0.091	0.209	0.148	0.085	0.287	0.000	0.319	21.549	1.064	0.654	0.185	0.104	5.363	0.380	0.048	0.000	3.214	0.085	0.100	0.100	0.092	0.087	0.173	0.024	0.042	0.035	1.990	0.295	0.000	0.441	0.924	0.000	0.462	0.046	0.378	0.224	1.156	1.626	0.351	0.059	1.588	0.089	0.778	193.863	27.918	0.366	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000041.spe	65.00	4.95	1	0.017535	-0.011353	0.010811	0.089277	41414	1.47	0.000	0.018	0.042	0.096	0.116	0.134	0.139	0.000	0.259	23.351	1.039	0.605	0.112	0.000	5.040	0.000	0.265	0.386	2.991	0.073	0.038	0.198	0.107	0.070	0.181	0.130	0.032	0.038	1.412	0.541	0.025	0.765	0.918	0.000	0.381	0.430	0.228	0.367	1.181	1.650	0.721	0.000	1.255	0.129	0.603	197.487	28.198	0.371	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000042.spe	66.00	4.97	1	0.017533	-0.011353	0.010770	0.089277	41451	1.43	0.000	0.000	0.124	0.160	0.154	0.071	0.280	0.000	0.191	23.213	1.329	0.706	0.281	0.247	5.078	0.489	0.138	0.024	2.651	0.148	0.075	0.127	0.079	0.082	0.100	0.100	0.072	0.023	1.441	0.578	0.000	0.775	0.905	0.000	0.055	0.000	0.307	0.716	1.173	1.736	0.827	0.117	1.597	0.211	0.745	202.887	28.549	0.373	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000043.spe	67.00	4.94	1	0.017535	-0.011353	0.010721	0.089277	41881	1.58	0.000	0.000	0.000	0.032	0.039	0.052	0.369	0.000	0.251	19.189	1.294	0.778	0.375	0.000	6.082	0.351	0.086	0.323	3.270	0.099	0.108	0.032	0.035	0.066	0.152	0.108	0.083	0.000	1.727	0.478	0.000	0.864	1.064	0.162	0.514	0.124	0.443	0.628	1.133	1.439	0.806	0.378	1.566	0.446	0.395	206.960	28.546	0.378	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000044.spe	68.00	4.89	1	0.017537	-0.011353	0.010742	0.089277	43146	1.51	0.000	0.000	0.000	0.121	0.101	0.108	0.285	0.000	0.245	25.526	1.344	0.905	0.396	0.000	5.547	0.000	0.000	0.195	3.201	0.096	0.121	0.063	0.034	0.236	0.192	0.110	0.095	0.022	1.942	0.659	0.000	0.657	1.176	0.000	0.369	1.028	0.420	0.665	1.361	1.875	0.896	0.139	1.384	0.564	0.223	212.042	30.178	0.386	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000045.spe	69.00	4.90	1	0.017538	-0.011353	0.010721	0.089277	43053	1.50	0.000	0.055	0.000	0.067	0.114	0.065	0.455	0.000	0.242	30.681	1.206	1.018	0.290	0.000	5.095	0.811	0.000	0.551	3.160	0.058	0.086	0.000	0.035	0.069	0.141	0.042	0.030	0.000	2.269	0.528	0.000	0.842	1.224	0.057	0.145	0.000	0.326	0.593	1.873	1.668	0.632	0.230	1.645	0.315	0.406	212.305	29.219	0.381	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000046.spe	70.00	4.90	1	0.017540	-0.011353	0.010756	0.089277	42352	1.42	0.000	0.094	0.055	0.131	0.206	0.126	0.441	0.000	0.184	24.025	1.252	0.732	0.216	0.000	4.764	0.804	0.061	0.316	2.699	0.086	0.058	0.126	0.020	0.104	0.178	0.081	0.054	0.041	1.823	0.425	0.000	0.619	1.126	0.000	0.320	0.000	0.496	0.496	1.552	1.842	0.632	0.000	1.620	0.297	0.519	208.146	28.875	0.379	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000047.spe	71.00	4.89	1	0.017542	-0.011353	0.010785	0.089277	42338	1.39	0.000	0.109	0.042	0.082	0.101	0.077	0.337	0.016	0.315	21.776	1.194	0.772	0.268	0.000	4.678	0.465	0.000	0.479	3.255	0.104	0.100	0.146	0.031	0.130	0.129	0.073	0.061	0.021	2.134	0.407	0.000	0.576	0.963	0.000	0.736	0.142	0.321	0.549	1.104	1.652	0.768	0.201	1.672	0.430	0.319	206.751	27.941	0.380	
C:\Data\BAS2023_Mo_batch\MI1A__rep1\XRF data\L000048.spe	72.00	4.86	1	0.017543	-0.011353	0.010795	0.089277	42154	1.57	0.000	0.074	0.102	0.088	0.111	0.024	0.323	0.029	0.230	18.857	1.458	0.763	0.136	0.000	4.838	1.038	0.213	0.089	2.710	0.133	0.048	0.156	0.041	0.033	0.147	0.051	0.037	0.014	1.773	0.627	0.000	0.850	1.008	0.000	0.779	0.000	0.490	0.404	1.256	2.203	0.372	0.000	1.159	0.175	0.486	209.513	27.609	0.380	
