C:\Data\BAS2023_Mo_batch\MI1I__rep1     2023-08-24  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000010.spe	574.00	5.53	1	0.017536	-0.011353	0.009936	0.089277	32566	1.64	0.026	0.075	0.085	0.113	0.000	0.000	0.296	0.000	0.326	9.280	0.829	0.614	0.357	0.000	1.908	0.714	0.202	0.000	1.355	0.000	0.062	0.071	0.000	0.102	0.000	0.042	0.000	0.000	1.048	0.366	0.119	0.526	0.908	0.000	0.367	0.000	0.280	0.225	0.921	1.188	0.661	0.200	1.029	0.433	0.314	164.097	22.439	0.341	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000011.spe	575.00	5.62	1	0.017534	-0.011353	0.009948	0.089277	33136	2.00	0.000	0.137	0.043	0.096	0.046	0.000	0.289	0.000	0.261	12.390	0.883	0.639	0.223	0.000	2.266	0.288	1.119	0.507	1.635	0.034	0.000	0.097	0.000	0.012	0.020	0.000	0.000	0.000	1.059	0.519	0.219	0.766	1.078	0.000	0.229	0.000	0.281	0.219	1.170	1.093	0.447	0.111	0.981	0.494	0.287	161.998	23.455	0.341	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000012.spe	576.00	5.66	1	0.017535	-0.011353	0.009964	0.089277	34109	2.10	0.000	0.057	0.034	0.049	0.000	0.000	0.366	0.000	0.457	14.476	0.999	0.642	0.423	0.000	2.528	0.000	0.754	0.420	1.813	0.000	0.027	0.035	0.016	0.000	0.000	0.000	0.000	0.000	1.019	0.564	0.000	0.612	0.886	0.064	0.480	0.438	0.359	0.374	0.951	1.351	0.633	0.301	0.991	0.513	0.287	166.923	22.810	0.345	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000013.spe	577.00	5.71	1	0.017533	-0.011353	0.009984	0.089277	34725	2.40	0.000	0.123	0.029	0.044	0.018	0.043	0.247	0.107	0.187	16.641	0.757	0.662	0.276	0.192	2.804	0.206	0.878	0.492	2.144	0.000	0.000	0.102	0.100	0.000	0.000	0.050	0.000	0.000	1.035	0.721	0.138	0.833	0.964	0.000	0.431	0.029	0.348	0.474	1.354	1.200	0.636	0.000	1.071	0.496	0.410	168.400	23.737	0.347	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000014.spe	578.00	5.73	1	0.017531	-0.011353	0.009952	0.089277	35818	2.34	0.017	0.054	0.029	0.013	0.075	0.000	0.355	0.041	0.398	16.088	1.144	0.816	0.428	0.000	2.906	0.308	0.672	0.039	2.141	0.000	0.034	0.000	0.126	0.000	0.000	0.045	0.000	0.000	1.341	0.361	0.094	0.782	1.159	0.000	0.115	0.000	0.222	0.451	1.586	1.387	0.685	0.000	1.561	0.660	0.507	176.943	23.566	0.352	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000015.spe	579.00	5.75	1	0.017533	-0.011353	0.009934	0.089277	36956	2.72	0.000	0.114	0.073	0.080	0.000	0.000	0.273	0.018	0.452	19.101	1.164	0.994	0.457	0.000	2.632	0.325	0.918	0.043	1.823	0.036	0.052	0.000	0.128	0.000	0.000	0.000	0.000	0.000	1.572	0.579	0.000	0.734	1.008	0.000	0.000	0.000	0.236	0.558	1.480	1.581	0.476	0.000	1.425	0.502	0.285	180.446	25.210	0.357	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000016.spe	580.00	5.78	1	0.017538	-0.011353	0.009973	0.089277	37315	2.13	0.000	0.074	0.035	0.065	0.046	0.013	0.209	0.157	0.343	19.291	1.086	0.809	0.390	0.000	3.111	0.621	1.402	0.403	1.731	0.000	0.000	0.063	0.099	0.000	0.000	0.000	0.000	0.000	1.719	0.499	0.015	0.850	1.121	0.065	0.125	0.000	0.223	0.485	1.769	1.631	1.255	0.345	1.496	0.514	0.193	182.930	24.741	0.358	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000017.spe	581.00	5.78	1	0.017540	-0.011353	0.009938	0.089277	39187	2.09	0.000	0.043	0.102	0.026	0.044	0.000	0.156	0.076	0.292	18.749	1.068	1.019	0.311	0.135	2.934	0.852	0.944	0.575	2.433	0.037	0.000	0.069	0.164	0.000	0.000	0.031	0.000	0.000	1.404	0.709	0.000	0.638	0.872	0.000	0.000	0.000	0.118	0.548	1.376	1.421	0.354	0.330	1.163	0.761	0.277	192.743	25.611	0.367	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000018.spe	582.00	5.81	1	0.017540	-0.011353	0.009938	0.089277	38534	2.08	0.000	0.000	0.037	0.000	0.013	0.000	0.201	0.062	0.371	14.710	1.511	0.971	0.373	0.172	2.810	0.405	0.983	0.000	1.994	0.000	0.038	0.000	0.139	0.000	0.000	0.027	0.000	0.000	1.750	0.492	0.000	0.789	0.858	0.000	0.228	0.270	0.223	0.159	1.138	1.980	0.732	0.457	1.158	0.531	0.504	187.822	24.115	0.364	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000019.spe	583.00	5.80	1	0.017538	-0.011353	0.009902	0.089277	39403	2.42	0.056	0.172	0.039	0.088	0.097	0.012	0.302	0.141	0.512	20.101	1.345	0.836	0.400	0.182	3.409	0.146	0.604	0.309	1.979	0.000	0.000	0.057	0.072	0.000	0.000	0.072	0.000	0.000	1.542	0.449	0.000	0.830	1.133	0.000	0.203	0.000	0.314	0.446	1.405	2.019	0.761	0.388	1.661	0.393	0.887	191.256	25.562	0.366	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000020.spe	584.00	5.80	1	0.017539	-0.011353	0.009884	0.089277	39438	2.56	0.051	0.043	0.000	0.000	0.016	0.000	0.234	0.143	0.438	23.332	1.108	0.850	0.250	0.000	3.416	0.188	1.228	0.501	2.157	0.000	0.000	0.079	0.064	0.000	0.000	0.000	0.000	0.000	1.858	0.445	0.000	0.988	0.990	0.000	0.159	0.239	0.070	0.483	1.592	1.423	0.906	0.044	1.520	0.479	0.592	190.084	25.900	0.366	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000021.spe	585.00	5.81	1	0.017542	-0.011353	0.009855	0.089277	38581	2.11	0.025	0.014	0.041	0.031	0.124	0.000	0.438	0.103	0.371	17.701	1.124	0.916	0.471	0.000	3.120	0.668	0.646	0.130	1.870	0.000	0.052	0.046	0.034	0.000	0.000	0.017	0.000	0.000	2.112	0.393	0.022	0.647	1.102	0.000	0.013	0.000	0.300	0.458	1.523	1.618	0.984	0.479	1.657	0.821	0.749	188.632	25.902	0.363	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000022.spe	586.00	5.82	1	0.017544	-0.011353	0.009840	0.089277	38901	2.46	0.027	0.184	0.079	0.047	0.000	0.000	0.260	0.206	0.438	22.904	1.195	0.812	0.451	0.000	3.237	0.000	0.781	0.474	2.372	0.012	0.000	0.058	0.186	0.000	0.000	0.082	0.000	0.000	2.041	0.465	0.000	0.746	0.987	0.000	0.664	0.505	0.239	0.531	1.676	1.541	0.742	0.169	1.418	0.488	0.486	187.250	24.974	0.364	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000023.spe	587.00	5.81	1	0.017539	-0.011353	0.009808	0.089277	39222	2.11	0.000	0.075	0.000	0.000	0.000	0.054	0.374	0.000	0.404	20.608	0.921	0.657	0.302	0.000	3.266	0.230	0.829	0.297	2.074	0.000	0.000	0.067	0.000	0.052	0.050	0.036	0.000	0.000	1.435	0.660	0.063	0.458	0.885	0.000	0.324	0.000	0.328	0.537	1.427	1.268	0.466	0.207	1.449	0.241	0.747	193.478	25.873	0.370	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000024.spe	588.00	5.82	1	0.017541	-0.011353	0.009792	0.089277	39782	2.32	0.000	0.107	0.039	0.049	0.052	0.027	0.392	0.041	0.498	22.055	1.250	0.836	0.411	0.000	3.396	0.284	1.115	0.036	1.747	0.039	0.027	0.000	0.000	0.061	0.000	0.049	0.000	0.000	1.996	0.542	0.000	0.680	0.942	0.000	0.301	0.000	0.279	0.349	1.357	1.847	0.563	0.343	1.479	0.493	0.701	193.205	25.553	0.369	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000025.spe	589.00	5.81	1	0.017539	-0.011353	0.009878	0.089277	40012	2.67	0.018	0.141	0.066	0.031	0.000	0.000	0.193	0.086	0.421	26.532	1.491	0.921	0.699	0.033	3.433	0.850	0.936	0.300	1.866	0.031	0.000	0.059	0.142	0.000	0.000	0.047	0.041	0.000	2.413	0.411	0.000	0.728	1.111	0.051	0.331	0.000	0.411	0.621	1.443	1.776	1.182	0.204	1.639	0.645	0.578	195.064	27.002	0.369	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000026.spe	590.00	5.82	1	0.017537	-0.011353	0.010094	0.089277	39694	2.52	0.000	0.044	0.017	0.050	0.055	0.016	0.295	0.118	0.453	27.032	1.492	0.696	0.713	0.000	3.152	0.204	0.856	0.197	2.026	0.020	0.000	0.069	0.111	0.000	0.000	0.000	0.000	0.000	1.947	0.544	0.000	0.565	1.066	0.000	0.161	0.000	0.417	0.504	1.587	2.000	0.433	0.079	1.136	0.417	0.680	194.318	25.404	0.369	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000027.spe	591.00	5.82	1	0.017538	-0.011353	0.010084	0.089277	39882	2.59	0.000	0.016	0.053	0.061	0.000	0.053	0.278	0.157	0.437	25.538	1.270	1.013	0.417	0.000	3.195	0.000	0.891	0.301	2.028	0.000	0.037	0.020	0.087	0.000	0.000	0.071	0.000	0.000	2.199	0.598	0.000	0.898	1.030	0.040	0.110	0.000	0.437	0.597	1.526	1.795	1.057	0.473	1.437	0.761	0.932	194.845	26.190	0.368	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000028.spe	592.00	5.81	1	0.017536	-0.011353	0.010056	0.089277	40446	2.79	0.076	0.085	0.000	0.026	0.034	0.000	0.320	0.168	0.471	26.774	1.048	0.918	0.357	0.000	3.187	0.445	1.034	0.584	2.144	0.027	0.000	0.000	0.131	0.000	0.000	0.000	0.000	0.000	2.109	0.588	0.079	0.690	1.293	0.000	0.117	0.000	0.544	0.397	1.530	1.932	0.892	0.430	1.476	0.529	0.474	198.357	27.145	0.372	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000029.spe	593.00	5.82	1	0.017538	-0.011353	0.010040	0.089277	39963	3.14	0.000	0.031	0.045	0.105	0.119	0.047	0.162	0.119	0.468	30.163	1.124	0.774	0.483	0.042	2.946	0.807	1.049	0.076	2.405	0.000	0.000	0.062	0.142	0.000	0.000	0.062	0.000	0.000	1.806	0.686	0.000	0.634	1.116	0.000	0.253	0.000	0.341	0.413	1.479	1.504	0.708	0.316	1.249	0.537	0.852	190.446	26.354	0.370	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000030.spe	594.00	5.84	1	0.017537	-0.011353	0.010023	0.089277	39240	3.19	0.000	0.000	0.033	0.000	0.066	0.000	0.359	0.026	0.677	28.115	1.335	0.796	0.459	0.228	3.173	0.182	0.898	0.615	2.495	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.000	1.972	0.336	0.000	0.966	1.235	0.000	0.266	0.458	0.557	0.616	1.495	1.858	0.827	0.641	1.621	0.596	0.561	191.964	26.526	0.367	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000031.spe	595.00	5.82	1	0.017535	-0.011353	0.009982	0.089277	39926	2.94	0.037	0.046	0.089	0.101	0.025	0.072	0.504	0.029	0.614	28.725	1.461	0.989	0.495	0.044	3.597	0.000	0.601	0.234	2.321	0.000	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	2.245	0.446	0.000	0.800	1.258	0.028	0.146	0.558	0.332	0.456	1.650	2.012	1.093	0.145	1.534	1.048	0.571	196.998	27.405	0.371	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000032.spe	596.00	5.82	1	0.017536	-0.011353	0.009982	0.089277	40168	3.21	0.044	0.148	0.031	0.047	0.059	0.000	0.258	0.022	0.435	27.797	1.019	1.029	0.404	0.051	3.393	0.694	1.329	0.807	1.713	0.000	0.000	0.029	0.102	0.000	0.000	0.053	0.000	0.000	2.079	0.402	0.000	0.956	1.325	0.000	0.349	0.230	0.400	0.515	1.641	1.959	1.066	0.715	1.793	0.635	0.368	197.641	26.399	0.370	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000033.spe	597.00	5.82	1	0.017535	-0.011353	0.009982	0.089277	39845	3.26	0.038	0.063	0.000	0.000	0.000	0.000	0.324	0.198	0.384	28.545	1.250	0.885	0.246	0.173	3.131	0.079	0.585	0.657	2.268	0.028	0.000	0.041	0.016	0.000	0.000	0.036	0.000	0.000	1.725	0.780	0.000	1.000	1.153	0.000	0.000	0.000	0.310	0.631	1.678	1.903	0.649	0.066	1.354	0.396	0.653	195.036	27.098	0.369	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000034.spe	598.00	5.82	1	0.017533	-0.011353	0.009982	0.089277	40547	3.06	0.000	0.081	0.000	0.000	0.035	0.000	0.291	0.108	0.822	30.052	1.219	1.043	0.443	0.000	2.771	0.450	0.664	0.382	2.476	0.000	0.000	0.035	0.046	0.000	0.000	0.064	0.000	0.000	1.891	0.830	0.000	1.036	1.198	0.058	0.000	0.000	0.306	0.560	1.855	1.900	1.176	0.337	1.572	0.450	0.964	196.950	26.648	0.373	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000035.spe	599.00	5.80	1	0.017529	-0.011353	0.009943	0.089277	40063	2.69	0.000	0.062	0.034	0.085	0.091	0.027	0.355	0.110	0.523	23.843	1.356	1.001	0.543	0.155	2.665	0.628	0.793	0.326	1.953	0.000	0.024	0.043	0.000	0.000	0.000	0.029	0.000	0.000	1.922	0.496	0.000	0.947	1.282	0.000	0.496	0.000	0.374	0.483	1.687	1.890	0.840	0.020	1.381	0.830	0.882	196.047	26.642	0.370	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000036.spe	600.00	5.82	1	0.017528	-0.011353	0.009905	0.089277	39403	2.67	0.000	0.126	0.022	0.136	0.036	0.021	0.372	0.174	0.589	23.536	1.073	0.686	0.184	0.000	2.513	0.307	0.560	0.217	1.883	0.062	0.039	0.022	0.175	0.000	0.000	0.079	0.000	0.000	1.278	0.781	0.131	0.831	1.235	0.086	0.000	0.000	0.422	0.392	1.167	1.477	0.607	0.279	1.608	0.291	0.823	198.868	26.122	0.369	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000037.spe	601.00	5.79	1	0.017527	-0.011353	0.009879	0.089277	39748	2.59	0.000	0.186	0.063	0.158	0.136	0.000	0.377	0.094	0.623	23.197	1.077	0.756	0.345	0.000	2.723	0.000	0.425	0.216	2.286	0.084	0.106	0.000	0.149	0.000	0.000	0.015	0.000	0.000	1.293	0.373	0.081	0.757	0.967	0.000	0.000	0.000	0.256	0.465	1.597	1.258	0.975	0.284	1.213	0.532	0.557	196.146	25.848	0.371	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000038.spe	602.00	5.79	1	0.017527	-0.011353	0.009944	0.089277	39235	2.61	0.013	0.071	0.026	0.099	0.061	0.055	0.537	0.144	0.617	22.927	1.197	0.861	0.316	0.000	2.550	0.000	1.162	0.367	2.101	0.000	0.000	0.049	0.000	0.000	0.000	0.022	0.000	0.000	1.312	0.760	0.000	0.857	1.111	0.000	0.478	0.000	0.597	0.488	1.330	1.474	0.805	0.000	1.346	0.747	0.247	196.501	26.069	0.369	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000039.spe	603.00	5.79	1	0.017525	-0.011353	0.009955	0.089277	39211	3.02	0.000	0.052	0.025	0.120	0.152	0.055	0.338	0.161	0.444	24.405	1.032	0.963	0.284	0.000	3.083	0.246	0.694	0.486	2.050	0.000	0.027	0.057	0.081	0.000	0.000	0.093	0.000	0.000	1.012	0.611	0.023	0.784	0.964	0.000	0.697	0.000	0.622	0.548	1.128	1.449	0.673	0.000	1.085	0.456	0.264	196.860	26.087	0.370	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000040.spe	604.00	5.77	1	0.017526	-0.011353	0.010119	0.089277	40215	2.93	0.000	0.086	0.037	0.069	0.069	0.000	0.368	0.030	0.612	27.071	1.315	0.823	0.496	0.076	2.943	0.000	0.493	0.492	2.036	0.036	0.050	0.000	0.042	0.000	0.000	0.000	0.000	0.000	1.649	0.569	0.000	0.857	1.285	0.051	0.181	0.794	0.301	0.506	1.805	1.809	0.550	0.305	1.361	0.327	0.855	199.122	26.480	0.371	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000041.spe	605.00	5.79	1	0.017532	-0.011353	0.010223	0.089277	39545	2.44	0.000	0.101	0.048	0.131	0.110	0.035	0.542	0.050	0.429	24.501	1.008	0.788	0.216	0.124	2.652	0.411	0.660	0.435	2.442	0.057	0.000	0.087	0.000	0.107	0.000	0.069	0.000	0.000	1.460	0.705	0.427	1.027	1.288	0.000	0.000	0.000	0.574	0.518	1.566	1.266	0.686	0.424	1.684	0.845	0.687	198.710	27.583	0.371	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000042.spe	606.00	5.77	1	0.017531	-0.011353	0.010213	0.089277	40285	2.47	0.000	0.040	0.075	0.098	0.116	0.022	0.301	0.086	0.410	23.478	1.565	0.974	0.584	0.000	2.837	0.622	0.775	0.412	1.986	0.027	0.000	0.126	0.000	0.000	0.000	0.015	0.000	0.000	1.519	0.889	0.000	0.976	1.140	0.000	0.191	0.000	0.413	0.599	1.554	1.902	1.066	0.640	1.257	0.966	0.612	204.793	27.857	0.373	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000043.spe	607.00	5.79	1	0.017528	-0.011353	0.010174	0.089277	39523	2.14	0.000	0.059	0.043	0.092	0.067	0.020	0.561	0.000	0.209	18.797	0.771	0.810	0.399	0.000	2.354	0.142	0.671	0.113	2.103	0.032	0.000	0.093	0.000	0.089	0.044	0.076	0.068	0.000	1.189	0.729	0.649	0.972	1.194	0.000	0.210	0.000	0.520	0.435	1.488	1.089	1.152	0.516	1.404	0.745	0.589	200.949	27.264	0.372	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000044.spe	608.00	5.79	1	0.017531	-0.011353	0.010101	0.089277	39865	2.03	0.000	0.025	0.000	0.059	0.000	0.000	0.370	0.074	0.407	17.248	1.137	0.915	0.569	0.063	2.502	0.241	0.445	0.642	1.808	0.000	0.021	0.108	0.000	0.000	0.000	0.079	0.000	0.000	1.391	0.839	0.051	0.893	1.056	0.000	0.125	0.477	0.400	0.467	1.219	1.755	0.919	0.271	1.749	0.460	0.683	203.571	26.556	0.374	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000045.spe	609.00	5.80	1	0.017532	-0.011353	0.010042	0.089277	40235	1.98	0.000	0.143	0.060	0.158	0.089	0.050	0.454	0.000	0.342	17.988	1.276	0.760	0.432	0.000	2.208	0.000	1.122	0.357	2.105	0.035	0.050	0.130	0.000	0.086	0.040	0.073	0.000	0.000	1.796	0.551	0.000	0.733	1.166	0.000	0.000	0.000	0.409	0.526	1.157	1.376	0.848	0.021	1.514	0.549	0.644	205.364	27.718	0.375	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000046.spe	610.00	5.78	1	0.017531	-0.011353	0.010028	0.089277	40893	2.11	0.000	0.075	0.000	0.120	0.120	0.022	0.353	0.061	0.490	20.139	1.176	0.815	0.528	0.000	2.462	0.000	0.339	0.474	2.176	0.000	0.048	0.022	0.000	0.000	0.000	0.109	0.000	0.000	1.729	0.660	0.285	0.884	1.285	0.000	0.145	0.000	0.295	0.535	1.434	1.677	1.080	0.678	1.685	0.627	0.563	208.563	26.516	0.378	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000047.spe	611.00	5.81	1	0.017533	-0.011353	0.010007	0.089277	40706	2.36	0.000	0.000	0.042	0.034	0.136	0.000	0.565	0.122	0.502	22.749	1.442	0.953	0.349	0.000	2.314	0.093	0.645	0.699	1.994	0.000	0.061	0.000	0.000	0.000	0.000	0.055	0.000	0.000	1.793	0.508	0.000	0.615	0.885	0.000	0.000	0.000	0.382	0.424	1.367	1.756	0.669	0.496	1.019	0.467	0.628	206.333	27.614	0.376	
C:\Data\BAS2023_Mo_batch\MI1I__rep1\XRF data\L000048.spe	612.00	5.79	1	0.017536	-0.011353	0.010007	0.089277	40788	2.16	0.000	0.039	0.073	0.052	0.000	0.000	0.360	0.000	0.343	22.649	0.999	0.802	0.676	0.000	2.243	0.000	0.871	0.872	1.979	0.000	0.000	0.079	0.000	0.000	0.000	0.000	0.000	0.000	1.360	0.934	0.429	0.969	1.259	0.000	0.000	0.532	0.458	0.632	1.471	1.399	0.897	0.196	1.810	0.640	0.778	206.623	27.394	0.376	
