"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","cps_acf_sum","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,23291.1666666667,65346.8333333333,64416.1666666667,1.34416666666667,0.0676082187601834,0.561891342813993,0.223149980064296,0.085535642901305,21.9387135248536,0.238924637474946,0.352834400719083,0.304721782696731,0.0300204916381816,0.113981641304558,0.820077494783037,1.31551021237823,9.56234424364534,0.158800656416667,0.0175130955689791,0.0502608080944699,0.0337728802181548,0.0271811534318551,3.53874534745356,0.073118975263555,0.0587095007032111,0.0559971356941234,0.0364882143927248,0.0953934179852317,0.217277684447578,0.173110267214365,0.417576323441406,0.00346959720017092,1374.155784,5399.551536,564.5866399,46.9486511,32219.65007,8.58191768,10.7534478,67.64965696,53.82896824,5.803580829,91.69283278,11.59992701,21.28612473,526.8474966,155.4784276,11.41091288,0.918027483,365.8178032,0.113935315,0.175488371,0.958600155,0.907980366,0.179162331,2.73622133,0.320170369,2.128612473
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,21781.5454545455,64274.4545454545,63401,1.34272727272727,0.0723385077470121,0.660361106167928,0.255581226033336,0.102746934347451,29.4170968323181,0.297927249834455,0.306912645317424,0.209380718117415,0.0999095185518488,0.0466791215438708,1.03185808478264,1.098030988402,8.78213066532171,0.163200453454545,0.0246873670537821,0.0804907167362197,0.061682457568734,0.0291361530339,3.56239006246882,0.114862815138755,0.0647619389211396,0.048690426810458,0.0611313887156008,0.0507746928450754,0.296234304430191,0.137955861480211,0.431304460240859,0.00410627444066505,959.6082071,7612.230803,383.0841407,68.97052291,16700.79088,1.309662683,2.705794836,30.41424683,18.55755468,4.177557871,107.4610267,9.694411847,19.76825892,355.1815587,168.9409106,7.383390906,1.256631377,224.4526933,0.013947987,0.017698572,0.119474831,0.125641085,0.07241503,2.19863695,0.227113038,1.976825892
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,25273.7692307692,71463.6153846154,70566.8461538462,1.37692307692308,0.0557093579416123,0.506338672874049,0.150301949604933,0.0945971179374912,22.7386368800546,0.109137840891701,0.291131999361089,0.215477921157129,0.0214208399227783,0.101194731242829,0.517359752008724,1.23704967689272,9.05757680140929,0.148755290461538,0.0179611705287939,0.0444388853819998,0.0394305573715309,0.0542289578933029,4.49242502616056,0.118128275399334,0.0434037555994437,0.0786651208602101,0.0426126876905419,0.0904003066780171,0.108829175220817,0.196255838084677,0.586967419782777,0.00423684129207317,6631.161901,11154.85179,3810.984322,355.0818916,37075.7818,5.309682165,5.648759577,28.74922169,50.41642497,25.0506238,263.6699608,61.68487759,56.8446065,2065.435552,310.394632,92.18327006,6.553862016,437.2164977,0.038456563,0.065755803,0.311511624,0.425761379,0.531009602,4.67933169,1.598916396,5.68446065
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,15770.5833333333,57516.75,56731.25,1.33833333333333,0.132555536095445,0.839621709322552,0.768192148829028,0.384180882467106,51.2572307677901,0.40559617094972,0.225203544196543,0.188378534308378,0.029224347600764,0.294907107530329,2.36391994043287,1.01049392181924,7.39868812315448,0.226903901166667,0.0755029097200402,0.269405838370264,0.314018932434778,0.208980644220689,2.68077591004746,0.148651118320013,0.0302492877262155,0.0685493890759617,0.0411827799984209,0.103894470569376,0.618345731808102,0.100992261318477,0.471772129263398,0.0192419662268625,5147.889503,11483.54156,2897.539841,201.9552017,29511.5462,4.280007535,7.193324268,39.15988603,62.26601894,21.73821403,227.4544094,60.0329846,31.84980956,1470.473436,242.7777321,26.18796901,1.015089484,32.1048001,0.041449262,0.051191387,0.099160724,0.072783962,0.324179306,2.714332835,0.581671393,3.184980956
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,21292.7272727273,58885,58012.5454545455,1.33545454545455,0.0561912290079144,0.54256148906699,0.317774102873295,0.117614846986478,22.289071709424,0.175727680498805,0.346875543022326,0.225813247006427,0.029695616296615,0.151673305852069,1.5092051891089,1.29877649809074,9.71711483560133,0.162143465272727,0.0298616916005436,0.077294925898038,0.0738535845142276,0.030905407362397,8.26762842993596,0.109906174368782,0.0608868280051987,0.0643154230117808,0.0543269736458994,0.14625889735933,0.503803035024046,0.260513824538517,1.11122029943205,0.00497309987343341,5505.035933,10269.18303,3795.356029,311.4480017,35173.56997,7.368448017,6.263265577,34.66157048,58.60550147,21.04953065,198.7277638,50.93045401,38.5145956,1603.539606,319.7998586,93.10104025,8.47360052,618.3618955,0.084118008,0.073683145,0.4641381,0.854908221,0.452109582,1.546696593,0.738584595,3.85145956
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,22271.5833333333,59847.8333333333,58931.5,1.28333333333333,0.0738751071226803,0.540656341333703,0.305520903755172,0.127733012859308,18.7825333784903,0.286395620363024,0.343121716249317,0.268490192773834,0.0179244007457666,0.100002199135581,1.11896140500224,1.37088374181455,10.1734770054794,0.162107014333333,0.0389882278389776,0.0862184690406956,0.0819249701048082,0.0294891894889289,1.82193941323058,0.118391888812137,0.0499668527340582,0.0748367807842508,0.0243347249008639,0.0994817192972235,0.376188583767119,0.101131237899423,0.314036005936505,0.00433464220674764,6097.843222,12229.13292,5093.523369,353.3049619,30813.78663,5.122222899,6.301289954,25.95749555,40.82277223,23.73857998,302.9231828,78.78952034,64.63475063,1936.386236,864.7429197,50.42995617,9.842514542,1575.735471,0.145873046,0.20152179,0.857134355,1.397062702,0.966107219,5.375215015,1.427199314,6.463475063
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,20921.7272727273,58109.6363636364,57246.5454545455,1.32181818181818,0.0676740502161622,0.541076800022407,0.297406485595814,0.0946437379111893,22.2952020890955,0.31535725028187,0.332791294150598,0.281944748963067,0.0201324726859405,0.148614317114332,1.19927545938327,1.34505209587722,10.0797536511119,0.168467554181818,0.0269205556171465,0.0740423513469144,0.0676619964346191,0.040667082062958,1.99080856986342,0.0824566739807852,0.0671781271392973,0.0639601651652741,0.0308213716811645,0.105685745213045,0.365910437734237,0.136626431875928,0.408065571432626,0.0088418140009814,6175.999603,9855.628818,3509.410749,115.4337622,13189.89932,5.35222129,9.999536344,89.58971424,35.42302354,30.35980649,245.5928888,55.86097273,29.55260302,1855.683454,190.0778574,57.96869106,1.894932065,129.6827163,0.027518772,0.112403008,1.243282919,0.65822487,0.744553021,4.87578685,0.54284315,2.955260302
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,21790,55455.7272727273,54443.9090909091,1.31272727272727,0.0683191999755828,0.53288693610128,0.200478336292047,0.0854116172877365,9.14185189180614,0.125735735082557,0.382430465711844,0.390445570530835,0.0251669836464298,0.164028073933858,1.68368555555873,1.59962867891555,10.9561142760912,0.155643579727273,0.0246636420093123,0.0881648910594771,0.0901436687107791,0.0321134996292816,1.18932955311954,0.0732281456872917,0.0580109227722419,0.107672238743278,0.0551873593633874,0.139271202545668,0.165220825526398,0.167864517421502,0.319707218749754,0.00353544024995901,5968.444872,10048.24434,3248.960975,105.7636335,10103.92743,5.409379617,13.45589808,97.79698974,54.064265,28.7689376,254.6825264,50.67135824,26.05373802,1958.591437,653.9557626,183.8381806,5.529308912,578.8562016,0.23362155,0.463413678,5.191445766,2.19762822,1.015325028,3.27008475,0.810955899,2.605373802
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,20826.0833333333,59943.75,59056.3333333333,1.42416666666667,0.0695349809187131,0.566327992589949,0.295880215927105,0.104778936394527,26.6674805040757,0.252928947171521,0.324035289858054,0.293201073496339,0.0681565319732546,0.247084118141868,1.72205383923335,1.26692667375662,9.21123457472144,0.166063939583333,0.0281508135542278,0.0696371940990917,0.0479415543342213,0.0431080125383369,2.87502707639678,0.130428589166425,0.0539683187714476,0.123562660994089,0.0922268033532462,0.0792796862963115,0.3818508567264,0.0913989129901869,0.39104749297969,0.0048276544419602,2516.983872,6960.861032,1199.537678,60.6622639,33521.67785,21.80830378,10.48832859,46.69505839,136.0251037,10.73581104,111.667296,21.85695903,25.38306341,857.2828993,157.416355,19.22244936,0.521352206,153.1315042,0.383297426,0.122763336,0.266664267,1.154440273,0.228115294,0.974152096,0.227943318,2.538306341
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,21587.2727272727,62373.4545454545,61503.0909090909,1.33818181818182,0.0280432394006721,0.498630383283212,0.117675113234208,0.0653225654135209,24.1417031155165,0.318594341004702,0.310507329826814,0.367357356205027,0.0923032609048369,0.11202203823333,1.32400801791968,1.15464498732094,9.60590053587926,0.165775222090909,0.0174959545407736,0.0732460005041098,0.0338825941575563,0.0241883693390427,6.1527182105913,0.1112608653175,0.0833362078915157,0.0763657769630374,0.084785387696444,0.0769411566211582,0.157703872989819,0.20325216574891,0.764062484316152,0.00377420733916301,790.4601626,7012.381581,307.9839209,64.82600414,19102.04921,14.81752131,14.68864067,78.63602567,94.75874646,3.470088908,131.8281488,7.181000574,38.12452987,305.8039749,44.90787058,4.116043221,1.104452514,190.2959459,0.234127184,0.077615628,0.631116592,2.09078523,0.051336491,1.128119455,0.167559119,3.812452987
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,21632,65648.6363636364,64852.1818181818,1.41363636363636,0.0417522975680204,0.53657174267266,0.170080695192606,0.0794472799722903,30.2505826326786,0.218314916941621,0.273122756177361,0.305488330084716,0.0517419921478708,0.0758203244197443,1.28262906090127,1.05005382452771,8.74072872364301,0.164327659181818,0.0225211551987996,0.0645523338491166,0.0798807515252474,0.0351895556888903,10.0898782249476,0.105373911443331,0.0571617465583784,0.0921584930101861,0.0480656673426093,0.0855169697807073,0.236633296813717,0.236837728670995,1.03275725446553,0.00605834033624731,3163.380594,9040.006112,1347.461524,87.95481953,17067.4608,4.1377886,13.66412704,99.33071721,57.03901807,14.31278916,224.4453244,28.83560184,23.11355335,1060.826347,121.9027865,14.95676567,1.208105913,48.08420766,0.019010108,0.131993681,5.308945902,0.139519515,0.159446453,2.552502686,0.21722532,2.311355335
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,21969.2,75244.2,74483.8,1.42,0.0731794630926505,0.666300684931096,0.223913863397726,0.161013340834044,43.2477967587098,0.369454181752169,0.282796314201364,0.504947353710568,0.224021141830507,0.117075178568491,1.67042536811063,0.884760685418214,7.48178506257075,0.1812110093,0.0323021340837192,0.116734442800808,0.101028196970166,0.0788321089434944,6.07521292192809,0.0799414892837537,0.0437584325384481,0.0876824101109846,0.137041993875353,0.0576637335116592,0.384897164750698,0.09290612970852,0.615128337941516,0.0116878752857954,6266.517708,11396.20863,2883.518514,169.8695081,32079.57549,10.38268079,13.11407391,78.85879013,47.08824283,25.23019472,262.4737246,49.62591564,27.05462698,1913.941942,173.5311002,39.47106595,6.194816384,646.9348498,0.298178052,0.450378152,2.91695892,2.313488133,0.998221456,2.533130332,0.75197774,2.705462698
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,22666.2,76962.9,76138.8,1.376,0.0493878449361482,0.729853450010502,0.117830961210932,0.0893840756090181,40.4311504324799,0.372294617636665,0.311342757873923,0.717714712287924,0.388617043841427,0.00557758494267895,1.51328217132651,0.844582174417932,7.40941897029385,0.1679936634,0.0234717696733354,0.0704269302235936,0.0451439272735935,0.0223469641091628,9.58943581198091,0.107803556391322,0.0555840254501987,0.122733889662695,0.0462133686796453,0.0139351399174266,0.339119726216173,0.187997693623859,1.14197060949056,0.00715670739725986,1326.826528,7680.69076,440.1427786,77.40139067,40180.34818,32.08267707,54.67369247,273.7512725,160.9095737,4.409343496,198.8915063,8.837063052,18.2523685,440.8838882,235.9017829,8.564769473,1.444532107,163.829273,0.182515294,0.401191653,0.443798565,2.671233854,0.109085804,1.2109063,0.072120194,1.82523685
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,19465.1538461538,53638,52728.3846153846,1.33384615384615,0.145033857239193,0.869608944263602,0.256733652841932,0.242745228413806,14.9603577196685,0.15892340624802,0.328555910057723,0.218791344001823,0.023543442654887,0.206028814561023,1.35175321903879,1.29476452386953,10.3153775807922,0.168708173846154,0.0324582038184752,0.0811588609966031,0.11530310900035,0.0519879049594131,2.04038033092035,0.0803235833867295,0.0713398489392575,0.0885486259509621,0.0423309041077952,0.149831531545814,0.149922544153717,0.229998119542389,0.421545214910723,0.00441999096080199,5443.67845,15948.18938,1607.114721,407.4375349,14682.28264,4.851245271,4.965819612,23.13004442,42.19689147,17.13305574,204.6688961,8.791484806,20.52199678,181.2744924,296.6363225,33.91012061,2.240906442,138.0134568,0.115944762,0.116696761,0.161910311,0.624513994,0.606510173,2.906298325,0.12132249,2.052199678
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,18793.5384615385,53598.8461538462,52693.0769230769,1.42153846153846,0.159139978316018,0.91771921471591,0.324518166189426,0.29506455892362,20.4846308204448,0.175543515905129,0.32391435876965,0.17047422623253,0.0124196284431904,0.331891015654587,1.74510573859343,1.16789275112981,10.0822960566405,0.180820653461538,0.0312386031413958,0.160034380391896,0.147068648947767,0.0707211112022237,2.02824432896563,0.0623163818968526,0.0446134274582319,0.0808448392163371,0.0306156378819793,0.175197074243786,0.378631381011555,0.185745059884833,0.360495653652502,0.00591109684603813,5975.780316,16588.68048,1837.980819,366.7929674,16189.75967,5.402833637,5.507249153,28.86151963,35.42095591,22.17089462,214.4801797,9.110923126,28.41964251,106.9664677,111.1441592,28.85629885,4.804987873,153.8027168,0.043222669,0.124463831,0.069267647,0.354209559,0.341431777,2.487970085,0.162174432,2.841964251
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,19866.3076923077,66045.0769230769,65184.6923076923,1.38538461538462,0.182287068449079,0.858201572154039,0.309106013011271,0.224895746384451,38.0697299924537,0.242676301308158,0.285425168904784,0.15958790623876,0.0144471162371273,0.192112062050897,1.44996048552789,0.918522024269972,7.99759605309631,0.186126874846154,0.0670620479637933,0.130802353419969,0.0544027682333322,0.0484619662501155,2.78694795970054,0.0746983266802062,0.0471399612802529,0.0672688077698957,0.0230268907304957,0.0598818201610941,0.181192834810201,0.15474096805028,0.328585757251641,0.0084470149463899,5333.453521,15380.19155,1832.527324,315.5650704,16934.94085,4.923853521,4.900777465,28.38931831,31.93149296,20.66172394,191.8197183,8.621791549,70.38997719,102.4023076,46.14057465,6.413845634,3.09253769,255.7176068,0.059086242,0.204852498,0.300926774,0.194782107,0.413234479,0.230183662,0.062939078,7.038997719
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,20964.6153846154,65795.5384615385,64927.3846153846,1.41076923076923,0.156117788130314,0.843548552539842,0.397551368537439,0.214125011362569,33.3018406445173,0.26730780502393,0.283871167084496,0.15241803492571,0.0003295419531622,0.191040735905836,1.28432252025201,1.15917616584298,8.45851421804342,0.176783745384615,0.0370064295764462,0.220713333426704,0.202364044799048,0.0814338906364381,5.27044815616229,0.119114992433687,0.0485039362389159,0.0842266824235289,0.000973539905853925,0.0911772678782276,0.303970120061823,0.287556287122395,0.692455908171305,0.00625635417181775,5207.184,15558.14641,1580.648497,291.4015196,17138.00234,4.715790685,5.241528694,33.07658228,27.71352621,18.82353425,198.4859127,8.287638868,24.25268384,104.6643984,281.60245,25.4484408,1.981530334,174.8076238,0.102332658,0.172446294,0.588763165,0.146881689,0.246588299,1.290158433,0.061328528,2.425268384
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,18354.5384615385,46608.6923076923,45672,1.35230769230769,0.136590012786175,0.722206746002365,0.20769389066639,0.170570185960656,8.86896390724447,0.203965940514204,0.393719290886902,0.325759570704336,0.0076500906489858,0.240668828514479,1.73872548223083,1.62251526118759,12.0151730203003,0.176709254461538,0.0419761182815735,0.129009121635759,0.0432064646303463,0.0412539495934015,0.8220971218758,0.0993464647692793,0.0773924194555071,0.103143050848752,0.0227992193479167,0.153567499451182,0.230448712759601,0.225512793193064,0.228888631394153,0.00268037723819358,5837.940234,17669.83951,1819.746676,318.8457154,13667.24784,5.347190156,6.351383957,33.89863255,28.93439766,20.45548446,217.6036906,10.6404829,28.08949975,81.73116327,81.28126176,23.83868146,3.985571442,118.9050562,0.056145497,0.153703492,0.559327437,0.506351959,0.186144909,2.023714323,0.029793352,2.808949975
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,17416.5833333333,46639,45782.5833333333,1.30666666666667,0.162309815934851,0.813324995191428,0.350064011014525,0.26836490490169,15.0393882451634,0.288640227531366,0.404369002975726,0.332611410001782,0.00458095696190934,0.273820113957377,2.15526047077537,1.47423577964466,11.3295676846311,0.183069920666667,0.0530904940814621,0.128716198948442,0.110135300758123,0.0664791770092761,2.27797679156203,0.104961852894421,0.0613646231175266,0.126155376946261,0.0158689004106267,0.100082968052506,0.384378926081894,0.189065626890705,0.285520624547548,0.00636049475218899,6956.874444,21182.64262,2092.551562,343.7990278,11986.74089,4.922970952,6.39350629,28.97734663,27.00122448,22.53472619,287.7800097,20.13391113,32.86456422,214.2717329,288.0839396,28.04019092,4.950706,38.35757086,0.064490919,0.235920382,0.156477672,0.615627918,0.574635518,3.53969412,0.39865144,3.286456422
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,16929.8461538462,45918,45018,1.36230769230769,0.195436500490601,1.08375081858035,0.4885478240541,0.314635729990623,17.0484358345277,0.107855963099524,0.365138343278576,0.243335514536642,0.0221183628339026,0.327662057743336,2.26408323995516,1.45964424368273,11.2241896414092,0.186192237846154,0.042046070533082,0.299752769793431,0.197432371121062,0.0764218346429835,1.3091378924621,0.0780209206290858,0.0482578020309781,0.103179707176693,0.0411825995231525,0.104276994058599,0.284065427910599,0.190468252591871,0.292918947908478,0.00406954777494389,5864.826617,16828.03623,2256.103454,382.915235,14179.20706,6.646599115,7.84225117,41.9704529,36.91192497,22.63461313,192.0094569,11.10116946,31.47956371,211.1337582,129.575879,45.34767943,1.64653551,59.55266965,0.108339566,0.241541336,0.247625672,0.11811816,0.371207655,1.056052013,0.204261518,3.147956371
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,15819.5454545455,50811.9090909091,50044.2727272727,1.30363636363636,0.26760178385172,0.949045878339884,0.480835336335614,0.326309449910304,35.3892116708486,0.352407265231254,0.282663550193453,0.246002536861161,0.0193360522370738,0.388830280465286,1.90804298189564,1.14694911291272,9.35776710492244,0.207411269363636,0.0961755668806419,0.126912711289099,0.117949636128362,0.0791614484438482,1.61747868621204,0.124339176901158,0.0769724892371064,0.0541029221980645,0.0360908944062964,0.251656599438645,0.371003995039862,0.133524311708993,0.377814746701261,0.00730232867287039,8871.994311,23025.53265,3140.602681,585.3572459,35487.97724,9.632847657,11.08791026,61.64578206,47.90043877,34.84930473,237.2807242,16.78597985,40.47366511,120.6591226,198.0195808,31.40602681,7.78525137,670.7227699,0.088622198,0.09757361,1.02948456,0.728086669,0.4460711,5.125263643,0.229967924,4.047366511
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,16145.25,49209.6666666667,48382.4166666667,1.34416666666667,0.36286073907402,1.61247489980319,0.766504485729531,0.392786869996841,29.3308369668576,0.205134203691075,0.302939817846795,0.269537076174216,0.0322683946644501,0.4216431654954,2.28290769956205,1.21310598649143,9.74702194890697,0.19989823275,0.116705688965042,0.40534508057005,0.27763790383369,0.0516952876782062,3.45468572323077,0.154315992830825,0.0870396507458643,0.0806400693042087,0.0416214517047284,0.0967117565211939,0.413638816086385,0.327135782335266,0.590573796036618,0.00903294357113845,7746.307975,19806.58483,2780.927179,509.8802514,25321.34917,8.041928644,8.769207812,43.74139458,42.59030524,30.00680597,201.9638553,18.09041528,36.81900645,230.8399776,186.1818974,39.76725866,3.977065961,194.9743886,0.101328301,0.211337908,0.209958694,0.234246679,0.483109576,2.746708433,0.063316453,3.681900645
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,18131,55430.9166666667,54581.4166666667,1.35583333333333,0.144632769456611,0.779838246731495,0.422423071872766,0.227165570363337,29.8903121819267,0.238196692166712,0.303574607072349,0.172546953969665,0.00231460049995371,0.283340196011742,1.3491940168928,1.1944869738491,9.18024421356821,0.180753975416667,0.0267340812507992,0.119780324499453,0.191299303374651,0.0486982000967139,5.90436390558634,0.123924145737367,0.0644609763254182,0.0874749143282845,0.00801801133028829,0.148007978351551,0.252845998763308,0.193324901867317,0.557490763763184,0.0099834761180887,8706.157013,23961.57686,2482.596033,510.7720501,30348.25974,8.722415009,8.979833284,34.73791874,44.27594323,30.61922635,256.1176349,12.6893661,41.3738341,221.1363881,191.6926149,49.15540146,2.24739702,264.0298597,0.070651562,0.241557515,0.340431604,0.509173347,0.814471421,1.075694066,0.16115495,4.13738341
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,20091.0833333333,59727.9166666667,58828,1.35,0.14105434106084,0.76828912363319,0.309635089529783,0.213499957911943,26.4579907238451,0.243448758981535,0.333703210113475,0.266487987594921,0.00781635635777447,0.227635787747215,1.16741971304018,1.16830806657919,9.54524010942374,0.177930938083333,0.0478442166015877,0.142112882831591,0.0944542128719296,0.0467648115933808,3.1498808497566,0.100801960683269,0.0395295833665857,0.077996316377515,0.0204238620148032,0.138182895360747,0.158849292340416,0.189445393105557,0.44912125810931,0.00451591526698096,6598.380417,19881.77207,2488.325779,425.6460716,27170.31131,6.251857157,8.651530736,40.88974473,38.26194334,22.88497366,217.7898692,15.7899099,26.73751232,137.9061507,65.60984782,20.15543881,6.895466359,309.741549,0.096903786,0.255220157,0.249427443,0.566276761,0.157906318,1.350297189,0.203689838,2.673751232
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,17799.3333333333,47476.5833333333,46619.6666666667,1.31666666666667,0.146705212461712,0.862492717854811,0.348678291254955,0.240449870579817,14.0708884877253,0.150483220352918,0.348004829617734,0.223421468778221,0.0125137732799294,0.255967479949975,1.77049070745281,1.42104940350479,11.3178075590003,0.178880946666667,0.0344229491341433,0.0680292349122436,0.0904095356728827,0.0453079683376601,0.693560605905748,0.0755617452548543,0.0622490805213818,0.122948152498265,0.02897613157677,0.123512078151071,0.229007452468336,0.205631077045967,0.307888186268432,0.00590696245974207,4618.995032,16479.65741,1575.735639,285.4554922,13872.977,5.871694204,11.09571628,27.8525667,30.62449678,17.215285,199.578966,9.92564195,24.29736534,122.8652679,75.80642407,15.59978283,3.882194694,234.4533113,0.029358471,0.335090632,0.35929811,0.275620471,0.129114638,1.576673831,0.11116719,2.429736534
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,17684.75,46879.25,45986.0833333333,1.33333333333333,0.12831162917258,0.758848707636646,0.296255592969599,0.219801233806955,12.5513295189018,0.353766341248496,0.392390572143705,0.313069150753589,0.0313804839316454,0.252807704841902,2.03624587441605,1.55098127199787,11.6999346750005,0.183302172416667,0.031761774512703,0.103282428352123,0.067074083276807,0.0406726163215238,1.37867508744179,0.0956716600048104,0.0843494604437998,0.0663473110678298,0.0471332312859742,0.132532108731623,0.292978031990339,0.272691765377671,0.450514412735701,0.00767261806353377,3415.579205,10723.74092,1161.29693,213.0614752,10017.06936,4.139917554,5.323592416,16.00316636,21.4504263,12.67297664,119.2508257,6.298210275,31.01118031,69.67781578,15.01323728,11.14845052,1.363593441,131.2236086,0.052576953,0.062818391,0.17603483,0.265985286,0.01647487,0.643954459,0.021413915,3.101118031
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,17870.5,47524.6666666667,46671.4166666667,1.28416666666667,0.137892409371546,0.807885754177767,0.36748168268383,0.224418356196923,15.1465846850443,0.285069549103974,0.394554737901414,0.251431421440732,0.0186115683450149,0.20545050217662,1.72585416468832,1.30094500413877,11.3077557587958,0.18033640425,0.0347421915823191,0.0753186791327159,0.104580304546923,0.0485519685645036,1.23975520774438,0.123578232598383,0.0609566370703919,0.0868032712034035,0.0440464476649668,0.165034265021313,0.296056132889247,0.159368520704953,0.414293232730946,0.00827238141136432,4921.529077,16718.31854,1911.570392,318.8247,18126.438,5.075843538,8.253068077,36.18123,34.30741154,16.21679654,197.3571738,10.43275985,19.89352741,148.6301781,180.5578402,23.70347286,5.61131472,242.8942692,0.092380352,0.149380532,0.137488674,0.161244834,0.37298632,0.967050152,0.040687763,1.989352741
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,17555.4545454545,46970.4545454545,46046.0909090909,1.42727272727273,0.103615122091676,0.68876939713714,0.277052513497353,0.241943189314409,16.4046136128415,0.16051186353347,0.386762279715851,0.245469613927839,0.00500092324736875,0.333852696384686,1.93169788345237,1.36912558803331,11.0515055811498,0.178287780454545,0.0388671493048754,0.168119569753318,0.11397008509988,0.0776983977300036,2.50146875353979,0.0856855520877927,0.0693252459684711,0.0780617514632273,0.0165861860168878,0.144033201404478,0.235518648768569,0.203320386221211,0.498342423519137,0.00458270544758877,7273.786524,20223.29166,2382.409952,443.5927218,18736.05749,6.595896427,10.60653138,35.46679751,37.68347236,25.92994062,220.559147,10.79469099,30.85010838,336.7763161,202.2329166,38.35680023,9.58160279,219.2118727,0.11081106,0.328802473,0.539095322,0.844109781,0.739003308,3.021660314,0.138172045,3.085010838
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,17671.8333333333,46547.6666666667,45649.3333333333,1.27583333333333,0.0971096803755229,0.701561818699925,0.265777021829133,0.189314503210454,12.5428362192936,0.218609712759615,0.398635877803328,0.327076029865291,0.0120592878442379,0.241912650116801,2.0150070583244,1.5011271441381,11.7801548207877,0.182009143666667,0.0250655510743553,0.106921484577429,0.134634538025246,0.0440858734430791,1.77656741350884,0.106647393351744,0.0597212573152545,0.0937920108866497,0.0417745984986354,0.113411846776027,0.314430271128613,0.298243166039028,0.341993931396504,0.00358285633533958,5415.67046,17750.4328,1894.366875,330.5850441,13972.31801,6.245626149,8.570619866,35.40585383,37.52964617,20.04468741,211.7085625,11.40700042,27.0545809,155.9713092,209.455107,25.95282619,1.454574194,76.84774904,0.014989503,0.118274554,0.400086148,0.240189735,0.567264654,0.296391987,0.087833903,2.70545809
