Location,Site,Section,sample,top,bottom,mp,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Isla Hermite,HER42PB,HER42PB_1H,260,285,286.2,285.6,77.87468362,3.893734181,22.12531638,2.212531638,0.293040462,0.029304046,1278.215842,8.691867727,3752.970488,675.5346878,15125.15668,1966.270368,1317.861996,184.5006794,232.242995,27.8691594,11631.52569,2093.674624,4.563779045,0.319464533,7.744414081,4.181983604,17.5903724,2.462652136,32.04482347,2.884034112,2.17785563,0.017422845,10.85946901,1.737515042,193.4016881,3.868033762,6.233090779,0.311654539,3.854321558,0.105222979,1.079985074,0.013283816
Isla Hermite,HER42PB,HER42PB_1H,264,290.3,291.5,290.9,85.88084068,4.294042034,14.11915932,1.411915932,0.16892534,0.016892534,949.5359406,10.63480253,2146.234669,386.3222404,11805.42446,1534.70518,661.2738356,92.57833698,99.43200238,11.93184029,5101.984158,918.3571484,1.567442911,0.109721004,5.249374812,2.834662398,11.06280232,1.548792325,13.25098663,1.192588797,1.84890237,0.013312097,4.53509703,0.725615525,176.9254729,3.538509458,4.356527584,0.217826379,1.59040184,0.024333148,0.626977164,0.017241872
Isla Hermite,HER42PB,HER42PB_1H,269,297,298.2,297.6,82.58926468,4.129463234,17.41073532,1.741073532,0.253511174,0.025351117,1060.269268,14.10158127,3230.055285,581.4099513,14687.33659,1909.353757,1159.633301,162.3486621,200.6979642,24.0837557,9470.00065,1704.600117,3.348828618,0.234418003,5.562068293,3.003516878,21.54142699,3.015799779,22.23958244,2.00156242,2.011614699,0.067590254,9.064433171,1.450309307,188.3571252,3.767142504,6.112481301,0.305624065,3.545818537,0.036521931,0.993930016,0.006758724
Isla Hermite,HER42PB,HER42PB_1H,273,302.3,303.5,302.9,85.38238816,4.269119408,14.61761184,1.461761184,0.176689049,0.017668905,854.0198817,9.735826651,2161.527815,389.0750067,11153.06418,1449.898343,705.6349353,98.78889094,105.939325,12.712719,8155.795786,1468.043241,3.220383438,0.225426841,4.967669945,2.68254177,20.15831002,2.822163403,25.45930847,2.291337762,2.141098004,0.05309923,4.725737967,0.756118075,157.6321242,3.152642484,8.263321109,0.413166055,3.548335675,0.050386367,0.79622502,0.008519608
Isla Hermite,HER42PB,HER42PB_1H,278,309.3,310.6,309.9,80.51006738,4.025503369,19.48993262,1.948993262,0.282455482,0.028245548,1007.162444,3.122203575,3158.319141,568.4974454,13037.74795,1694.907234,1244.681812,174.2554537,206.3664659,24.76397591,12716.46571,2288.963828,4.839313706,0.338751959,5.338448611,2.88276225,42.22566553,5.911593174,22.96594282,2.066934854,2.283111902,0.109132749,9.013114206,1.442098273,168.1855143,3.363710286,6.305163916,0.315258196,4.678672587,0.112756009,0.969583896,0.004654003
Isla Hermite,HER42PB,HER42PB_1H,281,313.5,314.8,314.2,78.79696661,3.93984833,21.20303339,2.120303339,0.31440249,0.031440249,1018.047839,14.45627932,4932.545491,887.8581884,17576.4553,2284.939189,1777.250694,248.8150972,298.9077106,35.86892527,13604.27869,2448.770164,4.807527056,0.336526894,9.578116848,5.172183098,20.93774638,2.931284493,26.98125114,2.428312603,2.200608573,0.06931917,15.03062537,2.404900059,209.1785709,4.183571418,13.76339306,0.688169653,4.227896135,0.094282084,1.85283002,0.029830563
Isla Hermite,HER42PB,HER42PB_1H,286,320.5,321.8,321.1,84.09143938,4.204571969,15.90856062,1.590856062,0.169807506,0.016980751,1154.027064,21.69570879,3296.461851,593.3631332,14146.65191,1839.064748,1032.997546,144.6196564,170.6622359,20.47946831,9836.302432,1770.534438,3.707856044,0.259549923,5.191529292,2.803425818,23.03276646,3.224587304,31.26595862,2.813936276,2.046619753,0.043593001,8.511878548,1.361900568,192.532482,3.85064964,4.206837387,0.210341869,3.105362613,0.037264351,0.805270955,0.010307468
Isla Hermite,HER42PB,HER42PB_1I,301,332.1,333.3,332.7,83.9596114,4.19798057,16.0403886,1.60403886,0.19074126,0.019074126,886.6798883,4.433399441,3630.013724,653.4024703,15132.67009,1967.247112,1399.073387,195.8702742,224.410619,26.92927428,11924.50104,2146.410187,4.871365568,0.34099559,5.051388454,2.727749765,32.86089404,4.600525166,47.12837952,4.241554157,2.550413788,0.03519571,9.181167207,1.468986753,187.3581473,3.747162946,6.169142495,0.308457125,4.806879758,0.040858478,0.913011594,0.007395394
Isla Hermite,HER42PB,HER42PB_1I,303,334.9,336.2,335.6,87.1085986,4.35542993,12.8914014,1.28914014,0.137835165,0.013783516,668.8032448,7.824997965,1910.49941,343.8898938,11158.13864,1450.558023,439.3035398,61.50249557,71.0193117,8.522317404,11671.94395,2100.949911,4.458688299,0.312108181,5.180870206,2.797669911,45.18632252,6.326085153,53.63556539,4.827200885,2.459414749,0.055336832,3.476749263,0.556279882,170.2979154,3.405958308,4.344509341,0.217225467,3.550965585,0.113985995,0.488971386,0.012077593
Isla Hermite,HER42PB,HER42PB_1I,312,347.6,348.8,348.2,87.16014132,4.358007066,12.83985868,1.283985868,0.152862824,0.015286282,847.0944128,3.473087092,1824.238565,328.3629417,11213.62735,1457.771556,512.3554916,71.72976882,81.69856209,9.803827451,3792.695713,682.6852283,1.647634055,0.115334384,4.609934349,2.489364548,15.18090345,2.125326483,12.9771423,1.167942807,2.455005104,0.067021639,3.653537431,0.584565989,172.0502391,3.441004782,2.975457077,0.148772854,1.910263685,0.05367841,0.480981624,0.013467485
Isla Hermite,HER42PB,HER42PB_1I,317,354.3,355.4,354.9,72.75715434,3.637857717,27.24284566,2.724284566,0.369899647,0.036989965,1214.447578,20.03838504,6392.588844,1150.665992,21625.13237,2811.267208,2190.796475,306.7115065,370.2795254,44.43354305,14268.60462,2568.348832,5.815379919,0.407076594,9.34212645,5.044748283,26.73054531,3.742276343,30.15916633,2.71432497,2.900474848,0.099776335,19.34515712,3.095225139,233.1635452,4.663270904,13.66253525,0.683126763,6.118414604,0.130934073,1.878815051,0.006951616
Isla Hermite,HER42PB,HER42PB_1I,320,358.3,359.6,358.9,79.77081001,3.9885405,20.22918999,2.022918999,0.237378233,0.023737823,1200.562927,35.77677523,4495.825694,809.2486249,17533.72021,2279.383627,1567.919211,219.5086895,262.5621361,31.50745633,10730.82606,1931.548691,4.010749764,0.280752483,8.272910832,4.467371849,24.02900522,3.364060731,26.45734265,2.381160839,2.833849077,0.096917638,13.39282812,2.142852499,213.4629871,4.269259742,10.06828333,0.503414167,4.271034409,0.057658965,1.550468308,0.032404788
Isla Hermite,HER42PB,HER42PB_1I,322,361,362.2,361.6,64.55358505,3.227679252,35.44641495,3.544641495,0.505420893,0.050542089,861.3822804,18.60585726,7640.061698,1375.211106,25617.84304,3330.319595,2459.596002,344.3434403,478.1053801,57.37264561,19294.05726,3472.930307,8.019375617,0.561356293,8.373213228,4.521535143,34.81762093,4.87446693,40.93193485,3.683874137,3.144908687,0.047488121,22.50407206,3.60065153,261.5567621,5.231135242,15.26880059,0.76344003,7.974084403,0.171442815,1.760695953,0.022889047
Isla Hermite,HER42PB,HER42PB_1J,335,369.7,370.8,370.2,64.71300475,3.235650237,35.28699525,3.528699525,0.573413754,0.057341375,1059.70837,14.83591718,7405.052803,1332.909505,23158.71471,3010.632912,2487.088223,348.1923512,488.9858648,58.67830378,21529.71781,3875.349206,9.69654668,0.678758268,9.940322624,5.367774217,43.85099046,6.139138664,64.61496501,5.815346851,3.303881034,0.113323119,26.16719666,4.186751466,242.5140453,4.850280906,20.70374755,1.035187378,8.380156581,0.092181722,2.132896115,0.018769486
Isla Hermite,HER42PB,HER42PB_1J,340,376.7,377.9,377.3,73.48963211,3.674481605,26.51036789,2.651036789,0.379750435,0.037975043,1223.037067,26.17299323,6938.306145,1248.895106,20268.84804,2634.950245,2279.040838,319.0657173,412.4972905,49.49967486,23564.0081,4241.521458,6.815172626,0.477062084,14.36379274,7.75644808,35.30719832,4.943007765,38.30523184,3.447470866,3.635115642,0.109053469,23.87451872,3.819922995,229.7243184,4.594486368,10.85448743,0.542724372,7.058762849,0.09882268,2.037859749,0.04605563
Isla Hermite,HER42PB,HER42PB_1J,342,379.6,380.9,380.3,61.16162524,3.058081262,38.83837476,3.883837476,0.582193263,0.058219326,871.6765028,9.32693858,8950.558177,1611.100472,24808.64122,3225.123359,2482.192492,347.5069489,468.1176464,56.17411757,19367.63702,3486.174664,6.870330497,0.480923135,8.283716354,4.473206831,39.39945912,5.515924277,38.04452155,3.42400694,3.562688785,0.089423488,26.1051305,4.17682088,258.8993453,5.177986906,16.12641381,0.806320691,7.577023425,0.208368144,2.518058486,0.066476744
Isla Hermite,HER42PB,HER42PB_1J,346,385.3,386.5,385.9,84.77831096,4.238915548,15.22168904,1.522168904,0.183188097,0.01831881,1227.016938,40.73696234,2336.807871,420.6254168,10578.61869,1375.22043,931.8953279,130.4653459,132.2391605,15.86869926,28458.15526,5122.467947,4.4576731,0.312037117,6.187784978,3.341403888,33.54823181,4.696752453,28.66381491,2.579743342,3.280271554,0.124322292,6.326605247,1.01225684,150.1829657,3.003659314,3.63246372,0.181623186,4.534795472,0.040813159,1.002590836,0.011529795
Isla Hermite,HER42PB,HER42PB_1J,349,389.6,390.9,390.2,77.35246236,3.867623118,22.64753764,2.264753764,0.293299246,0.029329925,1126.513631,14.53202584,4675.210641,841.5379154,15306.70025,1989.871033,1260.681432,176.4954005,253.2933803,30.39520564,22717.61164,4089.170095,4.917649378,0.344235456,6.573395751,3.549633706,29.94669397,4.192537156,23.73971131,2.136574018,3.658620938,0.113783111,14.32868034,2.292588854,171.0846086,3.421692172,7.44121623,0.372060812,4.388692134,0.083385151,1.4011857,0.017374703
Isla Hermite,HER42PB,HER42PB_1J,352,394,395.2,394.6,81.35482922,4.067741461,18.64517078,1.864517078,0.230356869,0.023035687,998.2394004,14.77394313,3450.956197,621.1721155,14483.51439,1882.856871,1130.676773,158.2947482,183.982931,22.07795172,10907.12191,1963.281944,2.854988022,0.199849162,7.039017163,3.801069268,21.79382396,3.051135354,16.6275996,1.496483964,2.911871915,0.024459724,11.48762934,1.838020694,184.4496706,3.688993412,5.635881127,0.281794056,3.882690362,0.097843797,1.11492431,0.015162971
Isla Hermite,HER42PB,HER42PB_1J,353,395.4,396.6,396,67.38754125,3.369377063,32.61245875,3.261245875,0.473665959,0.047366596,1038.253805,16.5082355,6847.805483,1232.604987,20434.06435,2656.428366,2039.268789,285.4976305,341.6514086,40.99816903,13769.49752,2478.509554,4.926755175,0.344872862,7.826063409,4.226074241,21.85564158,3.059789821,27.36166731,2.462550058,3.209631745,0.053279887,19.78681817,3.165890907,233.8952637,4.677905274,9.132377618,0.456618881,4.864690472,0.059349224,1.426305967,0.046925466
