C:\Data\BAS2023_Mo_batch\MI1D__rep1     2023-08-23  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000023.spe	38.00	5.06	1	0.017527	-0.011353	0.009938	0.089277	41778	1.52	0.000	0.052	0.030	0.060	0.135	0.114	0.037	0.098	0.190	9.953	1.344	0.769	0.123	0.000	1.326	0.229	0.118	0.451	1.849	0.107	0.058	0.216	0.268	0.000	0.131	0.123	0.059	0.044	0.916	0.341	0.000	0.747	0.961	0.000	0.651	0.118	0.259	0.231	0.803	1.243	0.785	0.000	1.370	0.145	0.633	221.452	29.401	0.386	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000024.spe	39.00	5.09	1	0.017526	-0.011353	0.009953	0.089277	41594	1.72	0.000	0.000	0.000	0.078	0.061	0.076	0.628	0.000	0.292	9.792	1.105	0.950	0.254	0.000	1.279	0.000	0.122	0.381	1.922	0.062	0.000	0.064	0.000	0.221	0.041	0.042	0.031	0.000	1.403	0.611	0.283	1.071	1.080	0.000	0.301	0.000	0.441	0.340	1.068	1.800	0.824	0.000	1.367	0.310	0.917	221.561	28.894	0.385	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000025.spe	40.00	5.08	1	0.017533	-0.011353	0.010028	0.089277	41503	1.33	0.029	0.144	0.033	0.183	0.212	0.047	0.468	0.000	0.269	8.383	1.258	0.742	0.325	0.000	1.348	0.095	0.133	0.537	1.891	0.097	0.044	0.112	0.000	0.148	0.121	0.044	0.042	0.019	1.182	0.344	0.000	0.767	1.074	0.000	0.320	0.230	0.290	0.383	1.075	1.714	0.872	0.248	1.473	0.000	0.470	218.347	28.111	0.385	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000026.spe	41.00	5.08	1	0.017534	-0.011353	0.010107	0.089277	41282	1.31	0.000	0.054	0.000	0.120	0.142	0.108	0.347	0.093	0.233	7.698	1.078	0.843	0.000	0.000	1.016	0.371	0.492	0.262	2.914	0.111	0.099	0.078	0.127	0.080	0.030	0.127	0.015	0.026	0.995	0.533	0.198	0.933	1.058	0.000	0.044	0.123	0.424	0.361	0.869	1.331	0.447	0.630	1.506	0.203	0.702	219.018	29.378	0.385	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000027.spe	42.00	5.11	1	0.017533	-0.011353	0.010083	0.089277	41438	1.41	0.000	0.067	0.046	0.147	0.152	0.089	0.446	0.000	0.351	8.324	1.123	0.873	0.138	0.323	1.290	0.880	0.359	0.727	2.132	0.112	0.103	0.033	0.063	0.188	0.150	0.068	0.157	0.035	1.338	0.512	0.417	1.025	1.311	0.000	0.300	0.000	0.685	0.419	0.856	1.189	0.965	0.342	1.566	0.650	1.063	219.482	28.961	0.384	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000028.spe	43.00	5.08	1	0.017532	-0.011353	0.010055	0.089277	42200	1.36	0.000	0.110	0.022	0.125	0.107	0.158	0.407	0.000	0.339	8.080	1.322	0.688	0.151	0.000	0.958	0.286	0.471	0.330	2.104	0.049	0.091	0.115	0.000	0.163	0.131	0.097	0.082	0.025	1.007	0.808	0.086	0.825	1.099	0.000	0.059	0.046	0.392	0.308	1.056	1.328	0.778	0.000	1.591	0.274	0.216	225.190	30.211	0.389	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000029.spe	44.00	5.08	1	0.017534	-0.011353	0.009967	0.089277	42348	1.31	0.000	0.171	0.050	0.062	0.150	0.044	0.460	0.000	0.351	8.460	1.140	0.921	0.362	0.000	1.007	0.000	0.000	0.214	1.602	0.130	0.085	0.115	0.000	0.145	0.127	0.018	0.026	0.029	1.327	0.440	0.266	0.637	1.184	0.000	0.000	0.000	0.477	0.317	0.787	1.228	0.665	0.164	1.530	0.599	0.246	226.385	29.745	0.391	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000030.spe	45.00	5.10	1	0.017533	-0.011353	0.009980	0.089277	42096	1.38	0.000	0.000	0.030	0.144	0.119	0.035	0.312	0.000	0.313	7.716	1.120	0.947	0.125	0.017	0.905	0.000	0.194	0.237	2.323	0.128	0.076	0.094	0.032	0.158	0.131	0.077	0.041	0.000	1.329	0.519	0.352	1.071	1.150	0.000	0.060	0.635	0.502	0.376	0.870	1.282	0.969	0.084	1.792	0.721	0.343	221.487	29.232	0.389	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000031.spe	46.00	5.12	1	0.017534	-0.011353	0.010020	0.089277	41494	1.42	0.000	0.172	0.044	0.187	0.254	0.101	0.247	0.000	0.367	8.382	0.915	0.807	0.179	0.077	1.335	0.544	0.270	0.556	1.899	0.155	0.028	0.198	0.074	0.129	0.150	0.078	0.058	0.016	0.964	0.533	0.424	0.735	0.884	0.000	0.403	0.000	0.281	0.390	0.823	0.976	0.560	0.064	1.442	0.232	0.568	217.344	28.330	0.388	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000032.spe	47.00	5.12	1	0.017533	-0.011353	0.010005	0.089277	42144	1.46	0.000	0.132	0.112	0.185	0.155	0.125	0.692	0.000	0.343	8.750	1.202	0.970	0.239	0.000	1.133	0.468	0.155	0.227	2.262	0.163	0.036	0.132	0.000	0.271	0.108	0.105	0.091	0.000	0.877	0.484	0.063	0.860	1.139	0.000	0.000	0.000	0.422	0.358	0.840	1.535	0.801	0.000	1.314	0.680	0.559	224.240	29.805	0.388	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000033.spe	48.00	5.09	1	0.017530	-0.011353	0.009956	0.089277	42571	1.30	0.000	0.153	0.083	0.157	0.152	0.051	0.484	0.000	0.239	8.470	1.284	0.680	0.146	0.044	0.884	0.582	0.211	0.621	1.680	0.107	0.111	0.072	0.013	0.142	0.145	0.102	0.065	0.018	0.950	0.547	0.204	0.884	1.144	0.033	0.220	0.000	0.536	0.272	0.719	1.377	0.425	0.040	1.531	0.327	0.710	226.553	30.056	0.391	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000034.spe	49.00	5.10	1	0.017529	-0.011353	0.009979	0.089277	42483	1.37	0.000	0.000	0.069	0.138	0.057	0.039	0.435	0.000	0.268	8.024	1.151	0.978	0.122	0.000	0.823	0.031	0.525	0.898	1.444	0.091	0.092	0.077	0.000	0.190	0.126	0.027	0.058	0.000	0.857	0.683	0.418	1.038	1.155	0.000	0.000	0.000	0.274	0.490	0.980	1.530	0.472	0.000	1.589	0.297	0.231	233.086	31.010	0.393	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000035.spe	50.00	5.11	1	0.017530	-0.011353	0.010018	0.089277	42417	1.40	0.000	0.013	0.034	0.155	0.054	0.085	0.445	0.000	0.366	9.686	1.141	0.605	0.205	0.000	1.360	0.029	0.123	0.376	1.721	0.081	0.072	0.083	0.000	0.105	0.089	0.085	0.000	0.031	0.744	0.865	0.310	0.908	1.025	0.111	0.139	0.241	0.402	0.378	0.826	1.132	0.729	0.342	1.590	0.396	0.559	228.370	29.266	0.391	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000036.spe	51.00	5.13	1	0.017530	-0.011353	0.010018	0.089277	42096	1.40	0.000	0.101	0.176	0.198	0.216	0.071	0.361	0.044	0.365	10.788	1.153	0.817	0.236	0.228	1.569	0.116	0.665	0.838	2.295	0.112	0.158	0.115	0.113	0.103	0.042	0.110	0.062	0.000	1.265	0.386	0.315	0.869	1.069	0.000	0.583	0.000	0.326	0.434	0.929	1.522	0.735	0.081	1.344	0.131	0.830	226.332	28.972	0.391	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000037.spe	52.00	5.11	1	0.017530	-0.011353	0.010037	0.089277	43151	1.43	0.000	0.000	0.013	0.148	0.183	0.046	0.521	0.000	0.385	11.713	1.208	1.167	0.078	0.000	0.708	0.628	0.192	0.389	2.273	0.092	0.106	0.094	0.000	0.203	0.107	0.095	0.026	0.015	1.312	0.417	0.038	0.700	1.142	0.000	0.303	0.000	0.332	0.492	1.092	1.410	0.706	0.116	1.546	0.000	0.485	231.069	30.560	0.396	
C:\Data\BAS2023_Mo_batch\MI1D__rep1\XRF data\L000038.spe	53.00	5.14	1	0.017530	-0.011353	0.010072	0.089277	42227	1.43	0.000	0.000	0.014	0.108	0.113	0.000	0.221	0.000	0.335	9.405	1.090	0.862	0.174	0.125	0.567	0.013	0.382	0.163	2.129	0.136	0.103	0.103	0.175	0.058	0.028	0.091	0.041	0.028	1.060	0.605	0.361	0.884	1.223	0.000	0.611	0.000	0.506	0.316	0.897	1.048	0.847	0.165	1.556	0.539	0.814	225.081	30.310	0.390	
