C:\Data\BAS2023_Mo_batch\MI1D__xrf     2023-08-23  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000011.spe	26.00	4.89	1	0.017532	-0.011353	0.009850	0.089277	38270	1.32	0.000	0.000	0.018	0.000	0.052	0.074	0.383	0.000	0.212	8.552	1.055	0.653	0.348	0.000	1.451	0.643	0.375	0.321	1.643	0.042	0.029	0.066	0.000	0.124	0.095	0.050	0.093	0.000	1.069	0.388	0.255	0.851	1.094	0.000	0.000	0.000	0.291	0.319	1.245	0.963	0.750	0.000	1.168	0.733	0.108	197.895	26.379	0.367	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000012.spe	27.00	4.90	1	0.017532	-0.011353	0.009798	0.089277	39430	1.31	0.000	0.131	0.100	0.174	0.097	0.031	0.341	0.000	0.170	8.329	1.018	0.818	0.082	0.000	1.501	0.499	0.386	0.536	1.555	0.092	0.092	0.051	0.061	0.066	0.087	0.104	0.049	0.000	1.134	0.425	0.115	0.946	0.981	0.175	0.000	0.000	0.506	0.266	0.830	1.300	0.858	0.164	1.280	0.398	0.732	205.379	27.197	0.372	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000013.spe	28.00	4.97	1	0.017534	-0.011353	0.009868	0.089277	39001	1.48	0.000	0.080	0.040	0.078	0.050	0.073	0.358	0.078	0.264	10.164	1.249	0.813	0.394	0.000	1.582	0.000	0.317	0.289	1.559	0.043	0.028	0.065	0.054	0.092	0.000	0.070	0.023	0.036	1.025	0.644	0.145	0.875	1.189	0.000	0.253	0.804	0.512	0.342	0.879	1.423	0.927	0.000	1.451	0.378	0.548	202.754	27.383	0.369	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000014.spe	29.00	4.97	1	0.017537	-0.011353	0.009942	0.089277	39859	1.31	0.000	0.083	0.086	0.189	0.085	0.059	0.296	0.000	0.292	9.807	0.862	0.836	0.067	0.091	1.627	0.779	0.274	0.727	2.249	0.036	0.106	0.053	0.044	0.104	0.068	0.000	0.012	0.000	1.085	0.533	0.464	0.867	0.921	0.000	0.613	0.000	0.315	0.265	1.012	1.149	0.374	0.458	1.549	0.064	0.873	210.130	27.201	0.376	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000015.spe	30.00	4.97	1	0.017536	-0.011353	0.009930	0.089277	40600	1.50	0.000	0.000	0.022	0.138	0.121	0.097	0.492	0.000	0.283	10.271	1.108	0.799	0.293	0.000	1.528	0.054	0.813	0.768	1.868	0.043	0.054	0.057	0.000	0.139	0.121	0.113	0.000	0.000	1.469	0.420	0.000	0.650	1.149	0.240	0.494	0.766	0.416	0.284	0.731	1.804	0.761	0.309	1.261	0.148	0.270	209.320	27.124	0.378	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000016.spe	31.00	5.00	1	0.017534	-0.011353	0.009959	0.089277	40382	1.47	0.000	0.000	0.107	0.152	0.093	0.057	0.217	0.013	0.355	10.748	1.230	0.784	0.122	0.000	1.395	0.188	0.179	0.000	1.975	0.031	0.039	0.090	0.132	0.012	0.076	0.021	0.033	0.000	1.122	0.457	0.192	0.858	1.120	0.000	0.244	0.000	0.409	0.403	0.987	1.686	0.641	0.134	1.503	0.372	0.568	208.226	27.365	0.378	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000017.spe	32.00	5.00	1	0.017532	-0.011353	0.009913	0.089277	40995	1.40	0.000	0.036	0.034	0.078	0.095	0.138	0.453	0.000	0.379	10.413	1.112	0.728	0.119	0.039	1.857	0.000	0.323	0.244	0.801	0.036	0.000	0.160	0.000	0.157	0.085	0.055	0.000	0.000	1.344	0.722	0.344	0.921	1.413	0.000	0.611	0.468	0.434	0.599	1.075	1.642	0.688	0.491	1.527	0.534	0.597	217.047	27.738	0.383	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000018.spe	33.00	5.02	1	0.017530	-0.011353	0.009885	0.089277	41595	1.34	0.000	0.019	0.066	0.104	0.060	0.056	0.317	0.000	0.376	11.543	1.170	0.781	0.144	0.000	1.442	0.206	0.272	0.161	1.283	0.051	0.084	0.060	0.061	0.102	0.105	0.012	0.013	0.048	0.825	0.666	0.239	1.018	1.045	0.000	0.000	0.000	0.399	0.485	1.083	1.348	0.889	0.446	1.766	0.531	0.809	218.897	27.896	0.382	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000019.spe	34.00	5.02	1	0.017528	-0.011353	0.009870	0.089277	41771	1.60	0.000	0.030	0.000	0.106	0.114	0.000	0.449	0.000	0.358	11.793	0.855	0.629	0.428	0.000	1.586	0.000	0.089	0.000	1.647	0.098	0.096	0.103	0.000	0.190	0.170	0.030	0.000	0.000	0.976	0.586	0.581	0.896	1.186	0.000	0.000	0.000	0.327	0.361	1.113	1.085	0.920	0.600	1.809	0.684	0.510	217.900	28.121	0.384	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000020.spe	35.00	5.04	1	0.017534	-0.011353	0.009777	0.089277	41064	1.43	0.000	0.126	0.053	0.156	0.104	0.078	0.367	0.071	0.271	11.955	1.409	0.844	0.000	0.000	1.699	0.424	0.108	0.327	1.426	0.051	0.087	0.051	0.155	0.000	0.029	0.063	0.000	0.000	1.212	0.685	0.000	1.125	0.949	0.000	0.000	0.000	0.179	0.448	0.965	1.627	0.823	0.272	1.384	0.509	0.456	213.459	27.806	0.379	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000021.spe	36.00	5.05	1	0.017535	-0.011353	0.009777	0.089277	40529	1.41	0.000	0.091	0.064	0.078	0.090	0.062	0.455	0.000	0.287	9.797	1.347	0.674	0.156	0.000	1.424	0.229	0.343	0.443	1.502	0.065	0.084	0.065	0.055	0.100	0.104	0.064	0.000	0.079	0.973	0.643	0.038	0.922	1.515	0.000	0.748	0.000	0.726	0.331	0.758	1.573	1.020	0.298	1.491	0.194	0.350	214.209	27.848	0.380	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000022.spe	37.00	5.06	1	0.017538	-0.011353	0.009681	0.089277	41091	1.28	0.000	0.115	0.053	0.137	0.019	0.066	0.293	0.079	0.280	8.853	1.222	0.701	0.169	0.000	1.448	0.139	0.157	0.398	1.643	0.115	0.052	0.083	0.136	0.000	0.030	0.023	0.000	0.000	1.134	0.673	0.215	0.930	1.031	0.000	0.000	0.000	0.430	0.367	0.607	1.392	1.130	0.139	1.492	0.516	0.649	218.798	27.397	0.383	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000023.spe	38.00	5.06	1	0.017536	-0.011353	0.009658	0.089277	41822	1.42	0.000	0.067	0.030	0.241	0.202	0.120	0.347	0.000	0.279	9.687	1.347	0.790	0.135	0.000	1.271	0.206	0.473	0.716	1.324	0.076	0.053	0.138	0.022	0.132	0.134	0.042	0.059	0.019	1.004	0.466	0.000	0.805	0.917	0.000	0.158	0.000	0.280	0.298	0.753	1.547	0.774	0.000	1.278	0.411	0.956	221.134	27.431	0.386	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000024.spe	39.00	5.09	1	0.017537	-0.011353	0.009658	0.089277	41546	1.51	0.000	0.021	0.123	0.089	0.046	0.095	0.271	0.103	0.290	9.242	1.239	0.744	0.079	0.057	1.527	0.389	0.412	0.279	0.986	0.104	0.053	0.104	0.058	0.086	0.000	0.049	0.034	0.000	1.525	0.355	0.000	0.710	0.923	0.091	0.354	0.000	0.402	0.246	0.788	1.561	0.733	0.073	1.604	0.128	0.604	220.702	27.084	0.385	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000025.spe	40.00	5.08	1	0.017541	-0.011353	0.009634	0.089277	41598	1.31	0.000	0.000	0.054	0.137	0.099	0.017	0.294	0.000	0.293	8.156	1.399	0.873	0.179	0.000	1.508	0.000	0.076	0.790	1.607	0.116	0.112	0.072	0.067	0.115	0.127	0.096	0.055	0.037	1.398	0.546	0.000	0.859	1.015	0.000	0.000	0.905	0.358	0.387	0.830	1.666	0.957	0.234	1.228	0.579	0.781	218.810	26.999	0.384	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000026.spe	41.00	5.08	1	0.017540	-0.011353	0.009616	0.089277	41466	1.42	0.000	0.048	0.078	0.094	0.121	0.083	0.440	0.000	0.247	7.825	1.161	0.790	0.200	0.000	0.958	0.000	0.329	0.429	1.404	0.080	0.043	0.113	0.000	0.053	0.107	0.065	0.043	0.000	1.237	0.497	0.025	0.901	0.949	0.000	0.319	0.268	0.409	0.390	0.873	1.362	0.704	0.103	1.627	0.117	0.572	220.086	27.881	0.383	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000027.spe	42.00	5.11	1	0.017537	-0.011353	0.009637	0.089277	41421	1.32	0.000	0.000	0.067	0.107	0.074	0.000	0.306	0.000	0.281	8.093	1.320	0.966	0.477	0.113	0.797	0.203	0.231	0.387	1.558	0.080	0.081	0.060	0.110	0.072	0.072	0.060	0.088	0.000	1.370	0.513	0.029	0.824	1.038	0.000	0.436	0.000	0.265	0.473	1.175	1.703	0.457	0.485	1.401	0.456	0.574	221.517	27.712	0.384	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000028.spe	43.00	5.08	1	0.017538	-0.011353	0.009629	0.089277	42124	1.37	0.000	0.017	0.016	0.125	0.174	0.000	0.206	0.000	0.305	8.243	1.297	0.846	0.127	0.000	1.209	0.610	0.324	0.051	1.399	0.120	0.108	0.120	0.172	0.019	0.124	0.070	0.060	0.000	1.068	0.857	0.302	1.095	1.120	0.000	0.000	0.000	0.479	0.470	0.670	1.741	0.959	0.245	1.496	0.242	0.852	222.034	28.988	0.390	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000029.spe	44.00	5.08	1	0.017540	-0.011353	0.009600	0.089277	42370	1.31	0.000	0.024	0.048	0.086	0.106	0.098	0.354	0.000	0.314	7.824	1.209	0.700	0.109	0.000	1.025	0.052	0.022	0.000	1.686	0.101	0.042	0.138	0.000	0.120	0.107	0.041	0.067	0.000	1.240	0.337	0.000	0.655	0.886	0.000	0.045	0.094	0.255	0.233	0.760	1.664	0.709	0.278	1.367	0.159	0.772	224.445	28.125	0.390	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000030.spe	45.00	5.10	1	0.017540	-0.011353	0.009566	0.089277	42120	1.30	0.000	0.000	0.128	0.110	0.181	0.060	0.330	0.000	0.319	7.274	1.098	0.699	0.036	0.000	0.666	0.046	0.337	0.146	1.311	0.126	0.107	0.102	0.064	0.100	0.130	0.107	0.035	0.024	1.090	0.294	0.000	0.810	0.880	0.000	0.194	0.423	0.202	0.409	0.850	1.368	0.333	0.153	1.313	0.076	0.632	221.722	27.274	0.388	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000031.spe	46.00	5.12	1	0.017539	-0.011353	0.009706	0.089277	41422	1.28	0.000	0.035	0.069	0.108	0.123	0.074	0.496	0.000	0.232	8.455	1.524	0.870	0.229	0.000	0.935	0.000	0.000	0.351	1.608	0.095	0.085	0.101	0.000	0.188	0.072	0.082	0.124	0.012	1.139	0.626	0.000	0.998	1.146	0.000	0.174	0.974	0.462	0.523	0.948	1.712	0.619	0.048	1.294	0.400	0.725	222.888	27.204	0.387	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000032.spe	47.00	5.12	1	0.017540	-0.011353	0.009697	0.089277	42162	1.36	0.000	0.000	0.029	0.076	0.113	0.038	0.391	0.000	0.198	8.666	1.197	0.754	0.316	0.110	1.287	1.132	0.118	0.203	2.093	0.071	0.106	0.072	0.000	0.198	0.131	0.135	0.091	0.027	1.136	0.588	0.049	0.697	1.130	0.000	0.670	0.000	0.264	0.339	0.786	1.313	0.683	0.220	1.297	0.483	0.456	222.939	28.122	0.388	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000033.spe	48.00	5.09	1	0.017541	-0.011353	0.009671	0.089277	42568	1.34	0.000	0.000	0.135	0.161	0.185	0.059	0.369	0.000	0.339	8.206	1.241	0.856	0.223	0.000	1.294	0.274	0.384	0.393	1.301	0.156	0.139	0.071	0.056	0.160	0.157	0.120	0.047	0.021	1.144	0.531	0.000	0.838	0.815	0.000	0.509	0.478	0.511	0.321	0.512	1.308	0.759	0.414	1.443	0.431	0.618	227.322	28.200	0.392	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000034.spe	49.00	5.10	1	0.017541	-0.011353	0.009655	0.089277	42501	1.38	0.000	0.076	0.053	0.095	0.088	0.041	0.291	0.000	0.329	7.836	1.235	0.835	0.084	0.000	0.691	0.000	0.112	0.463	1.373	0.120	0.042	0.124	0.013	0.103	0.141	0.014	0.097	0.000	1.310	0.429	0.051	0.801	1.105	0.000	0.576	0.352	0.356	0.277	0.830	1.480	0.465	0.074	1.777	0.404	0.400	225.381	28.113	0.393	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000035.spe	50.00	5.11	1	0.017540	-0.011353	0.009633	0.089277	42377	1.46	0.000	0.000	0.097	0.149	0.142	0.080	0.280	0.000	0.288	9.026	1.314	0.857	0.266	0.000	1.480	0.252	0.326	0.000	1.183	0.099	0.073	0.150	0.019	0.163	0.099	0.121	0.093	0.051	1.401	0.340	0.000	0.419	0.942	0.199	0.569	0.000	0.385	0.380	0.711	1.608	0.496	0.000	1.221	0.407	0.619	227.239	28.773	0.392	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000036.spe	51.00	5.13	1	0.017535	-0.011353	0.009741	0.089277	42194	1.29	0.000	0.062	0.000	0.000	0.128	0.192	0.354	0.000	0.435	10.734	1.102	0.760	0.205	0.000	0.985	0.774	0.461	0.138	1.620	0.052	0.000	0.151	0.054	0.073	0.108	0.044	0.075	0.021	1.535	0.378	0.307	0.839	1.388	0.000	0.072	0.000	0.467	0.405	0.934	1.262	0.822	0.382	1.653	0.538	0.607	224.281	27.566	0.390	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000037.spe	52.00	5.11	1	0.017537	-0.011353	0.009765	0.089277	43144	1.48	0.000	0.000	0.020	0.109	0.188	0.036	0.283	0.000	0.309	10.942	1.467	0.749	0.315	0.104	1.121	0.412	0.519	0.252	1.886	0.089	0.148	0.096	0.111	0.054	0.240	0.038	0.110	0.071	1.472	0.430	0.055	0.746	1.035	0.000	0.000	0.000	0.343	0.469	0.856	1.587	0.768	0.301	1.679	0.524	0.655	228.332	29.629	0.393	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000038.spe	53.00	5.14	1	0.017540	-0.011353	0.009876	0.089277	42184	1.35	0.000	0.000	0.060	0.134	0.087	0.090	0.361	0.000	0.340	9.299	1.160	0.900	0.174	0.000	1.097	0.269	0.079	0.090	2.714	0.092	0.058	0.070	0.083	0.059	0.104	0.081	0.023	0.000	1.399	0.471	0.331	1.046	1.218	0.013	0.390	0.000	0.441	0.339	1.142	1.548	1.165	0.237	1.623	0.481	0.662	222.857	28.085	0.391	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000039.spe	54.00	5.12	1	0.017542	-0.011353	0.009922	0.089277	43011	1.30	0.000	0.000	0.000	0.133	0.180	0.050	0.468	0.000	0.313	9.183	1.318	0.964	0.093	0.000	1.107	0.453	0.137	0.396	1.718	0.074	0.045	0.090	0.000	0.179	0.069	0.071	0.025	0.052	1.510	0.588	0.000	1.252	1.071	0.118	0.391	0.000	0.622	0.240	1.013	1.729	0.836	0.044	1.819	0.362	0.640	228.322	29.692	0.394	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000040.spe	55.00	5.16	1	0.017543	-0.011353	0.009904	0.089277	41633	1.42	0.000	0.113	0.041	0.086	0.160	0.121	0.271	0.000	0.302	7.491	1.172	0.663	0.026	0.000	0.497	0.419	0.116	0.196	1.706	0.090	0.042	0.160	0.096	0.092	0.124	0.125	0.069	0.033	0.977	0.722	0.157	0.963	0.863	0.000	0.000	0.118	0.292	0.321	0.637	1.271	0.509	0.000	1.109	0.162	0.495	223.293	27.982	0.388	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000041.spe	56.00	5.11	1	0.017546	-0.011353	0.009866	0.089277	43226	1.23	0.000	0.052	0.000	0.071	0.147	0.057	0.142	0.000	0.244	8.216	1.424	0.944	0.043	0.000	1.183	0.328	0.532	0.576	2.012	0.072	0.088	0.043	0.203	0.000	0.115	0.027	0.062	0.015	1.383	0.717	0.000	1.248	1.137	0.224	0.370	0.126	0.345	0.538	0.887	1.805	1.115	0.026	1.720	0.124	0.863	232.603	29.044	0.395	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000042.spe	57.00	5.14	1	0.017547	-0.011353	0.009851	0.089277	42262	1.43	0.000	0.035	0.065	0.184	0.092	0.000	0.338	0.000	0.291	8.813	1.165	0.915	0.042	0.000	0.899	0.000	0.000	0.550	1.368	0.098	0.107	0.070	0.102	0.089	0.095	0.032	0.056	0.000	1.289	0.406	0.316	1.029	0.989	0.000	0.650	0.000	0.365	0.412	0.938	1.441	1.163	0.000	1.515	0.558	0.823	223.382	28.165	0.389	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000043.spe	58.00	5.13	1	0.017542	-0.011353	0.009757	0.089277	41999	1.29	0.000	0.097	0.083	0.124	0.128	0.119	0.317	0.043	0.319	8.529	1.236	0.661	0.108	0.000	1.042	0.017	0.322	0.000	1.707	0.082	0.061	0.105	0.063	0.086	0.065	0.061	0.048	0.036	1.372	0.566	0.000	0.975	1.180	0.000	0.674	0.000	0.490	0.338	0.763	1.884	0.855	0.188	1.391	0.602	0.535	223.860	28.602	0.389	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000044.spe	59.00	5.14	1	0.017543	-0.011353	0.009769	0.089277	41794	1.33	0.000	0.158	0.013	0.070	0.114	0.023	0.429	0.000	0.320	7.967	1.132	0.978	0.209	0.000	0.464	0.681	0.125	0.316	1.901	0.093	0.079	0.140	0.000	0.162	0.154	0.075	0.029	0.000	1.359	0.579	0.136	0.925	0.957	0.043	0.829	0.000	0.557	0.431	0.730	1.371	0.450	0.401	1.448	0.196	0.914	220.942	27.709	0.389	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000045.spe	60.00	5.13	1	0.017542	-0.011353	0.009829	0.089277	42553	1.38	0.000	0.140	0.039	0.063	0.168	0.075	0.279	0.000	0.338	7.050	1.253	0.746	0.118	0.000	0.815	0.055	0.232	0.675	1.946	0.027	0.108	0.078	0.054	0.169	0.120	0.066	0.040	0.000	1.217	0.598	0.000	0.867	0.961	0.000	0.067	0.085	0.299	0.395	0.728	1.818	0.877	0.024	1.312	0.684	0.311	224.792	27.808	0.391	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000046.spe	61.00	5.15	1	0.017543	-0.011353	0.009810	0.089277	41558	1.45	0.000	0.080	0.116	0.165	0.099	0.088	0.445	0.000	0.264	6.491	1.064	0.504	0.132	0.000	0.474	0.159	0.110	0.240	1.262	0.142	0.039	0.148	0.000	0.190	0.141	0.111	0.114	0.000	1.273	0.638	0.410	0.980	1.194	0.012	0.482	0.117	0.363	0.369	0.557	1.470	0.636	0.716	1.703	0.611	0.636	220.466	28.215	0.388	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000047.spe	62.00	5.13	1	0.017544	-0.011353	0.009771	0.089277	42734	1.36	0.000	0.114	0.059	0.118	0.166	0.115	0.272	0.000	0.307	8.585	1.265	0.772	0.240	0.275	0.776	0.000	0.112	0.496	1.500	0.126	0.086	0.095	0.129	0.121	0.094	0.103	0.000	0.000	1.187	0.507	0.176	0.858	0.977	0.000	0.618	1.123	0.331	0.387	0.796	1.076	0.395	0.165	1.375	0.433	0.319	227.581	28.848	0.394	
C:\Data\BAS2023_Mo_batch\MI1D__xrf\XRF data\L000048.spe	63.00	5.16	1	0.017541	-0.011353	0.009719	0.089277	41952	1.30	0.000	0.120	0.128	0.152	0.143	0.057	0.443	0.000	0.318	6.899	1.575	0.866	0.161	0.000	0.643	0.000	0.063	0.151	1.515	0.147	0.164	0.095	0.000	0.101	0.141	0.129	0.073	0.032	1.145	0.340	0.000	0.900	0.902	0.000	0.661	0.000	0.256	0.500	0.911	1.957	0.430	0.000	1.206	0.606	0.581	223.022	28.239	0.390	
