C:\Data\BAS2023_Mo_batch\MI1C__rep1     2023-08-23  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000010.spe	1131.00	4.55	1	0.017530	-0.011353	0.009941	0.089277	43444	1.27	0.000	0.062	0.047	0.053	0.084	0.000	0.205	0.000	0.326	5.023	1.053	0.885	0.000	0.000	3.314	0.000	0.350	0.000	1.501	0.130	0.206	0.040	0.158	0.047	0.178	0.146	0.055	0.000	0.779	0.596	0.573	0.930	1.221	0.000	0.094	0.612	0.216	0.307	0.944	1.000	0.586	0.241	1.350	0.310	0.750	233.985	30.962	0.399	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000011.spe	1132.00	4.59	1	0.017530	-0.011353	0.009986	0.089277	43270	1.29	0.000	0.000	0.068	0.157	0.160	0.000	0.160	0.000	0.296	5.955	1.039	0.877	0.247	0.000	3.488	0.774	0.125	0.411	1.918	0.096	0.171	0.090	0.175	0.089	0.265	0.051	0.087	0.031	0.606	0.738	0.579	1.046	0.938	0.000	0.420	0.000	0.346	0.318	0.613	1.101	0.474	0.081	1.382	0.588	0.718	231.211	30.221	0.396	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000012.spe	1133.00	4.61	1	0.017530	-0.011353	0.010063	0.089277	43129	1.28	0.000	0.114	0.065	0.099	0.115	0.043	0.400	0.000	0.319	6.590	1.256	0.880	0.306	0.000	3.670	0.000	0.465	0.221	2.630	0.132	0.089	0.090	0.000	0.133	0.201	0.084	0.087	0.036	0.702	0.768	0.197	0.997	1.033	0.000	0.484	0.752	0.318	0.338	1.072	1.436	0.660	0.172	1.353	0.248	0.591	227.669	30.412	0.396	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000013.spe	1134.00	4.63	1	0.017531	-0.011353	0.010043	0.089277	43492	1.30	0.000	0.042	0.000	0.124	0.107	0.111	0.445	0.000	0.290	7.289	0.906	0.713	0.000	0.094	3.250	0.555	0.139	0.361	1.449	0.111	0.114	0.100	0.000	0.221	0.192	0.114	0.111	0.051	0.623	0.808	0.710	1.187	1.023	0.000	0.209	0.000	0.329	0.582	0.820	1.313	1.156	0.401	1.724	0.591	0.215	234.262	30.455	0.397	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000014.spe	1135.00	4.65	1	0.017533	-0.011353	0.009975	0.089277	43209	1.25	0.000	0.023	0.066	0.160	0.116	0.089	0.365	0.000	0.302	6.144	1.193	0.725	0.000	0.000	3.041	0.232	0.517	0.539	1.805	0.075	0.020	0.133	0.096	0.066	0.086	0.078	0.032	0.000	0.671	0.886	0.255	1.022	0.990	0.000	0.848	0.146	0.434	0.424	0.837	1.387	0.640	0.564	1.619	0.423	0.651	232.529	29.859	0.397	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000015.spe	1136.00	4.65	1	0.017535	-0.011353	0.009975	0.089277	43342	1.19	0.000	0.013	0.094	0.167	0.136	0.000	0.311	0.000	0.282	5.306	1.612	0.686	0.154	0.023	2.644	0.014	0.083	0.409	2.141	0.096	0.106	0.131	0.000	0.103	0.123	0.048	0.080	0.028	0.975	0.793	0.000	0.856	1.287	0.226	0.253	0.310	0.481	0.327	0.801	1.734	1.008	0.591	1.722	0.336	0.661	227.640	30.676	0.397	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000016.spe	1137.00	4.64	1	0.017533	-0.011353	0.009984	0.089277	43248	1.33	0.000	0.000	0.072	0.186	0.206	0.081	0.172	0.000	0.272	5.647	1.228	0.821	0.186	0.000	3.478	0.536	0.000	0.575	2.413	0.124	0.088	0.137	0.085	0.134	0.149	0.128	0.093	0.068	0.928	0.571	0.323	1.012	0.964	0.000	0.756	0.000	0.343	0.295	0.883	1.171	0.744	0.000	1.662	0.511	0.374	231.608	31.093	0.397	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000017.spe	1138.00	4.66	1	0.017532	-0.011353	0.009946	0.089277	42445	1.31	0.000	0.015	0.000	0.143	0.133	0.102	0.397	0.000	0.301	4.903	1.399	0.731	0.000	0.000	2.748	0.000	0.105	0.228	1.977	0.068	0.090	0.119	0.000	0.127	0.133	0.061	0.043	0.000	0.878	0.747	0.129	1.019	0.972	0.000	0.340	0.148	0.312	0.404	0.770	1.453	1.052	0.000	1.579	0.468	0.121	227.685	28.895	0.390	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000018.spe	1139.00	4.67	1	0.017532	-0.011353	0.009891	0.089277	42263	1.31	0.000	0.062	0.093	0.137	0.157	0.028	0.434	0.000	0.327	4.761	1.325	0.893	0.125	0.000	2.848	0.863	0.396	0.226	1.760	0.122	0.108	0.108	0.000	0.191	0.134	0.056	0.040	0.047	0.795	0.550	0.000	0.793	0.918	0.000	0.654	0.000	0.080	0.364	0.866	1.346	0.774	0.000	1.476	0.000	0.603	224.442	28.857	0.390	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000019.spe	1140.00	4.66	1	0.017532	-0.011353	0.009866	0.089277	42977	1.33	0.000	0.083	0.000	0.088	0.174	0.076	0.471	0.000	0.369	5.720	1.365	0.797	0.000	0.000	3.016	0.257	0.160	0.070	1.998	0.089	0.091	0.116	0.000	0.242	0.124	0.092	0.069	0.025	0.876	0.641	0.238	0.930	1.049	0.000	0.347	0.000	0.276	0.448	0.875	1.100	0.576	0.276	1.788	0.390	0.899	228.719	29.953	0.393	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000020.spe	1141.00	4.69	1	0.017534	-0.011353	0.009822	0.089277	42773	1.28	0.000	0.037	0.075	0.221	0.078	0.047	0.324	0.000	0.262	5.686	1.067	0.873	0.043	0.000	2.995	0.152	0.341	0.398	2.093	0.129	0.091	0.064	0.184	0.062	0.099	0.075	0.137	0.000	0.930	0.713	0.361	0.980	1.017	0.128	0.511	0.378	0.381	0.269	0.911	1.277	0.659	0.103	1.659	0.156	0.709	228.495	29.739	0.393	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000021.spe	1142.00	4.68	1	0.017536	-0.011353	0.009777	0.089277	43171	1.25	0.000	0.098	0.000	0.128	0.127	0.039	0.294	0.000	0.237	5.921	1.076	0.650	0.333	0.097	3.073	0.366	0.229	0.026	2.014	0.067	0.098	0.064	0.095	0.000	0.155	0.100	0.084	0.000	0.952	0.729	0.420	0.968	1.199	0.356	0.790	0.230	0.423	0.238	0.871	1.450	0.625	0.417	1.693	0.177	0.824	229.017	28.950	0.394	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000022.spe	1143.00	4.69	1	0.017535	-0.011353	0.009777	0.089277	42901	1.27	0.000	0.000	0.039	0.163	0.077	0.000	0.225	0.000	0.288	5.833	1.093	0.934	0.163	0.000	2.835	0.247	0.905	0.455	2.155	0.094	0.054	0.080	0.032	0.081	0.107	0.029	0.017	0.023	0.925	0.910	0.371	1.131	1.194	0.000	0.326	0.000	0.453	0.343	0.868	1.530	0.387	0.000	1.783	0.319	0.623	224.506	29.307	0.392	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000023.spe	1144.00	4.68	1	0.017536	-0.011353	0.009777	0.089277	42532	1.32	0.000	0.045	0.000	0.032	0.131	0.040	0.332	0.000	0.276	5.932	1.052	0.827	0.030	0.017	3.042	0.252	0.307	0.265	1.922	0.084	0.100	0.110	0.073	0.043	0.155	0.099	0.000	0.038	0.854	0.560	0.619	1.228	1.011	0.000	0.086	0.548	0.260	0.430	0.688	1.057	0.668	0.000	1.549	0.390	0.534	225.001	28.224	0.390	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000024.spe	1145.00	4.68	1	0.017538	-0.011353	0.009803	0.089277	42754	1.26	0.000	0.092	0.000	0.103	0.192	0.079	0.087	0.000	0.310	5.910	1.209	0.822	0.287	0.340	3.551	0.676	0.780	0.349	1.278	0.109	0.095	0.083	0.201	0.000	0.237	0.077	0.072	0.000	1.070	0.729	0.176	1.138	1.303	0.000	0.850	0.000	0.320	0.419	0.827	1.592	0.883	0.392	1.732	0.312	0.872	229.370	29.328	0.392	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000025.spe	1146.00	4.70	1	0.017536	-0.011353	0.009869	0.089277	42563	1.41	0.000	0.090	0.039	0.081	0.132	0.129	0.608	0.000	0.518	7.756	1.076	0.653	0.178	0.000	3.026	0.755	0.421	0.210	1.659	0.096	0.030	0.081	0.000	0.170	0.112	0.024	0.128	0.062	1.046	0.667	0.094	0.943	0.826	0.332	0.512	0.000	0.188	0.307	0.775	1.486	0.858	0.000	1.520	0.288	0.505	226.948	28.909	0.390	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000026.spe	1147.00	4.69	1	0.017532	-0.011353	0.009984	0.089277	43414	1.20	0.000	0.089	0.130	0.089	0.103	0.061	0.291	0.062	0.386	8.182	1.285	0.575	0.000	0.049	3.083	0.000	0.000	0.195	2.453	0.103	0.108	0.000	0.190	0.000	0.080	0.127	0.044	0.026	0.816	0.828	0.225	0.939	1.329	0.000	0.021	0.705	0.324	0.357	0.922	1.760	0.825	0.162	1.623	0.213	0.866	227.453	29.152	0.395	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000027.spe	1148.00	4.70	1	0.017534	-0.011353	0.010011	0.089277	42109	1.32	0.000	0.037	0.096	0.075	0.172	0.071	0.182	0.000	0.321	7.098	0.906	0.775	0.183	0.237	3.139	0.191	0.212	0.018	1.790	0.066	0.061	0.111	0.134	0.000	0.185	0.051	0.045	0.000	0.914	0.890	0.884	1.141	1.500	0.000	0.000	0.000	0.539	0.390	0.868	1.019	0.527	0.176	1.656	0.310	0.639	221.287	28.049	0.388	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000028.spe	1149.00	4.68	1	0.017536	-0.011353	0.009986	0.089277	42342	1.26	0.000	0.058	0.089	0.203	0.122	0.032	0.213	0.000	0.310	7.529	1.067	0.710	0.150	0.000	2.979	1.015	0.262	0.313	1.606	0.115	0.083	0.158	0.072	0.061	0.112	0.096	0.035	0.040	0.980	0.742	0.359	1.004	1.187	0.199	0.509	0.000	0.426	0.287	0.918	1.717	1.032	0.216	1.426	0.552	0.632	225.944	29.117	0.391	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000029.spe	1150.00	4.71	1	0.017535	-0.011353	0.009968	0.089277	41677	1.35	0.000	0.129	0.074	0.141	0.199	0.049	0.311	0.000	0.344	6.909	1.114	0.686	0.093	0.149	2.766	0.531	0.064	0.590	1.404	0.110	0.150	0.053	0.107	0.040	0.090	0.000	0.060	0.077	1.113	0.470	0.248	0.942	0.789	0.000	0.000	0.000	0.385	0.221	0.782	1.242	0.548	0.000	1.432	0.135	0.861	221.060	28.387	0.386	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000030.spe	1151.00	4.73	1	0.017535	-0.011353	0.009968	0.089277	41451	1.37	0.000	0.000	0.020	0.085	0.068	0.087	0.542	0.000	0.330	10.662	1.211	0.883	0.152	0.000	2.539	0.097	0.000	0.284	2.112	0.125	0.059	0.130	0.000	0.178	0.183	0.068	0.038	0.051	1.158	0.714	0.337	1.002	1.085	0.000	0.109	0.000	0.563	0.406	1.256	1.322	0.889	0.360	1.623	0.478	0.632	216.885	28.837	0.384	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000031.spe	1152.00	4.72	1	0.017532	-0.011353	0.009954	0.089277	43363	1.73	0.000	0.000	0.057	0.080	0.142	0.018	0.481	0.000	0.261	44.478	1.467	0.717	0.298	0.000	2.712	0.109	0.013	0.822	1.410	0.107	0.132	0.085	0.000	0.212	0.116	0.106	0.074	0.000	2.248	0.901	0.000	0.696	0.933	0.000	0.365	0.000	0.378	0.835	2.496	1.518	0.512	0.225	1.104	0.451	0.737	217.680	28.258	0.388	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000032.spe	1153.00	4.74	1	0.017529	-0.011353	0.009988	0.089277	41672	1.45	0.000	0.000	0.081	0.137	0.147	0.102	0.357	0.000	0.309	9.178	1.171	0.524	0.094	0.000	3.123	0.631	0.000	0.564	2.570	0.100	0.071	0.097	0.080	0.073	0.135	0.135	0.000	0.000	0.887	0.709	0.251	1.204	1.012	0.000	0.342	0.000	0.454	0.447	1.101	1.317	1.003	0.206	1.765	0.658	0.478	220.339	28.651	0.387	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000033.spe	1154.00	4.75	1	0.017532	-0.011353	0.010060	0.089277	42261	1.34	0.000	0.049	0.014	0.079	0.145	0.053	0.300	0.000	0.204	8.683	1.277	0.851	0.141	0.000	2.628	0.327	0.173	0.456	1.452	0.086	0.081	0.077	0.116	0.078	0.142	0.143	0.050	0.027	0.929	0.776	0.294	0.788	1.158	0.000	0.328	0.000	0.509	0.468	0.761	1.414	0.695	0.201	1.275	0.476	0.770	227.354	29.187	0.390	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000034.spe	1155.00	4.77	1	0.017534	-0.011353	0.010142	0.089277	42592	1.27	0.000	0.014	0.099	0.106	0.185	0.083	0.224	0.000	0.232	7.815	1.064	0.703	0.073	0.000	3.089	0.542	0.086	0.732	2.473	0.174	0.048	0.169	0.125	0.075	0.193	0.068	0.016	0.068	1.054	0.655	0.700	1.000	1.063	0.041	0.136	0.000	0.309	0.524	0.893	1.247	0.892	0.426	1.544	0.176	1.282	226.302	30.003	0.390	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000035.spe	1156.00	4.77	1	0.017534	-0.011353	0.010127	0.089277	42904	1.30	0.000	0.099	0.144	0.116	0.186	0.085	0.250	0.000	0.400	8.166	1.059	0.700	0.115	0.000	2.914	0.313	0.553	0.136	2.307	0.138	0.097	0.082	0.097	0.096	0.217	0.017	0.025	0.000	0.813	1.025	0.354	1.098	1.308	0.000	0.703	0.000	0.387	0.439	0.973	1.606	0.951	0.276	1.171	0.212	0.508	227.273	30.645	0.392	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000036.spe	1157.00	4.77	1	0.017535	-0.011353	0.010088	0.089277	42658	1.36	0.000	0.047	0.076	0.099	0.117	0.034	0.409	0.000	0.342	7.395	0.968	0.840	0.036	0.027	2.582	0.170	0.318	0.115	2.341	0.150	0.073	0.154	0.000	0.233	0.119	0.089	0.045	0.023	0.926	0.794	0.465	1.100	0.918	0.037	0.312	0.213	0.378	0.352	0.932	1.260	0.825	0.394	1.190	0.799	0.502	223.243	28.739	0.390	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000037.spe	1158.00	4.77	1	0.017535	-0.011353	0.010008	0.089277	42072	1.35	0.000	0.000	0.029	0.074	0.143	0.090	0.628	0.000	0.386	8.591	1.209	0.808	0.077	0.000	2.985	0.000	0.469	0.533	1.659	0.118	0.081	0.063	0.000	0.255	0.114	0.018	0.065	0.013	1.041	0.822	0.267	0.719	0.929	0.186	0.744	0.312	0.618	0.231	0.867	1.159	0.859	0.000	1.094	0.162	0.164	225.153	29.424	0.388	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000038.spe	1159.00	4.75	1	0.017534	-0.011353	0.010025	0.089277	41210	1.41	0.000	0.048	0.070	0.096	0.133	0.018	0.396	0.000	0.227	7.217	0.910	0.801	0.040	0.072	2.755	1.007	0.627	0.452	1.981	0.093	0.106	0.056	0.074	0.090	0.122	0.131	0.057	0.000	0.880	0.660	0.660	1.002	1.189	0.000	0.577	0.000	0.292	0.274	0.948	1.338	0.886	0.000	1.213	0.557	0.787	216.655	28.132	0.384	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000039.spe	1160.00	4.74	1	0.017532	-0.011353	0.010053	0.089277	40969	1.36	0.000	0.042	0.047	0.211	0.203	0.128	0.411	0.000	0.382	7.604	1.251	0.614	0.062	0.094	2.491	0.713	0.514	0.237	2.095	0.087	0.061	0.177	0.000	0.151	0.175	0.057	0.052	0.030	0.929	0.592	0.126	0.767	0.957	0.000	0.408	0.000	0.293	0.349	0.705	1.385	0.662	0.049	1.345	0.150	0.435	219.030	28.451	0.382	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000040.spe	1161.00	4.75	1	0.017531	-0.011353	0.010030	0.089277	41022	1.47	0.000	0.000	0.088	0.137	0.198	0.101	0.284	0.000	0.219	6.498	1.153	0.759	0.125	0.000	2.116	0.253	0.319	0.070	1.364	0.087	0.163	0.000	0.150	0.111	0.108	0.092	0.062	0.000	0.892	0.684	0.327	0.774	0.854	0.000	0.000	0.152	0.307	0.346	0.971	1.183	0.785	0.312	1.201	0.237	0.576	222.965	29.782	0.386	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000041.spe	1162.00	4.77	1	0.017532	-0.011353	0.009985	0.089277	42317	1.49	0.000	0.148	0.113	0.174	0.125	0.070	0.414	0.000	0.242	6.506	1.125	0.781	0.215	0.000	3.317	0.000	0.264	0.245	2.278	0.103	0.113	0.098	0.000	0.190	0.118	0.103	0.073	0.000	0.936	0.533	0.193	0.830	0.986	0.000	0.266	0.206	0.267	0.378	0.682	1.300	0.809	0.000	1.471	0.194	0.338	227.131	30.063	0.390	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000042.spe	1163.00	4.79	1	0.017535	-0.011353	0.009904	0.089277	42345	1.41	0.000	0.000	0.027	0.135	0.155	0.014	0.273	0.000	0.358	6.718	1.216	0.691	0.326	0.000	3.349	0.039	0.065	0.304	1.593	0.107	0.106	0.101	0.131	0.089	0.128	0.104	0.000	0.016	0.927	0.665	0.199	0.649	0.934	0.000	0.407	0.382	0.316	0.264	0.803	1.410	0.565	0.107	1.453	0.119	0.594	224.368	28.561	0.390	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000043.spe	1164.00	4.80	1	0.017535	-0.011353	0.009952	0.089277	42207	1.43	0.000	0.101	0.175	0.148	0.264	0.158	0.416	0.000	0.330	7.534	1.427	0.631	0.372	0.000	3.284	0.820	0.598	0.176	1.682	0.119	0.080	0.148	0.045	0.208	0.146	0.162	0.014	0.025	1.031	0.451	0.000	0.961	1.166	0.061	0.654	0.000	0.471	0.481	0.830	1.759	0.734	0.160	1.500	0.215	0.616	225.398	29.432	0.388	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000044.spe	1165.00	4.80	1	0.017536	-0.011353	0.010017	0.089277	42254	1.41	0.000	0.000	0.056	0.118	0.142	0.000	0.311	0.000	0.229	7.617	1.113	0.778	0.192	0.017	3.306	0.309	0.178	0.442	1.367	0.068	0.074	0.108	0.054	0.084	0.153	0.112	0.058	0.000	0.816	0.820	0.550	1.063	1.170	0.000	0.545	0.692	0.494	0.410	0.811	1.179	0.984	0.000	1.608	0.212	0.425	226.670	29.099	0.389	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000045.spe	1166.00	4.80	1	0.017540	-0.011353	0.010059	0.089277	42190	1.25	0.000	0.041	0.110	0.105	0.132	0.062	0.538	0.000	0.293	7.534	1.273	0.688	0.334	0.000	3.856	0.000	0.114	0.408	1.498	0.076	0.148	0.056	0.000	0.140	0.178	0.064	0.071	0.042	1.013	0.621	0.158	0.862	1.093	0.000	0.419	0.575	0.403	0.313	0.867	1.449	0.625	0.251	1.472	0.662	0.689	221.735	28.269	0.389	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000046.spe	1167.00	4.81	1	0.017538	-0.011353	0.010039	0.089277	41588	1.52	0.000	0.000	0.032	0.104	0.113	0.030	0.649	0.000	0.241	6.871	1.325	0.704	0.136	0.106	3.028	0.161	0.385	0.000	1.782	0.084	0.153	0.041	0.000	0.252	0.188	0.110	0.094	0.000	1.171	0.576	0.071	0.986	1.007	0.090	0.062	0.595	0.283	0.604	0.986	1.566	0.691	0.283	1.180	0.899	1.045	220.222	26.961	0.385	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000047.spe	1168.00	4.78	1	0.017534	-0.011353	0.010007	0.089277	42130	1.25	0.000	0.052	0.022	0.102	0.095	0.000	0.253	0.000	0.241	8.035	1.134	0.889	0.106	0.000	2.876	0.329	0.177	0.739	1.986	0.102	0.082	0.116	0.081	0.058	0.118	0.054	0.012	0.000	1.291	0.429	0.529	0.878	1.222	0.000	0.775	0.351	0.430	0.388	0.762	1.367	0.660	0.020	1.626	0.256	1.135	223.731	29.097	0.389	
C:\Data\BAS2023_Mo_batch\MI1C__rep1\XRF data\L000048.spe	1169.00	4.79	1	0.017532	-0.011353	0.009995	0.089277	40832	1.45	0.000	0.000	0.063	0.074	0.221	0.113	0.320	0.000	0.247	6.455	0.994	0.662	0.052	0.000	2.549	0.211	0.208	0.443	2.299	0.100	0.149	0.099	0.080	0.156	0.145	0.106	0.075	0.041	0.863	0.778	0.463	0.940	1.179	0.000	0.354	0.016	0.247	0.529	0.999	1.068	1.152	0.000	1.420	0.263	0.961	221.819	28.434	0.385	
