C:\Data\BAS2023_Mo_batch\MST1B__rep1     2023-08-21  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Fe	Ni	Cu	Zn	Se	Br	Rb	Sr	Y	Zr	Tc	Rh	Pd	Ag	Cd	In	Sb	Te	I	Dy	Tm	Yb	Lu	Hf	Pb	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W lb2	W La in	W Lb1 in	W Lb2 in	Mo inc	Mo coh	Dt	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000010.spe	180.00	5.97	1	0.017533	-0.011353	0.009934	0.089277	42831	1.43	0.000	0.103	0.074	0.182	0.178	0.078	0.410	0.000	0.686	0.465	0.832	0.564	0.000	0.000	10.703	1.003	0.723	0.141	1.860	0.128	0.059	0.167	0.060	0.190	0.145	0.099	0.135	0.026	0.095	0.881	0.874	1.134	0.858	0.000	0.289	0.000	0.198	0.244	0.490	0.648	0.885	0.000	1.348	0.201	0.469	225.021	29.596	0.395	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000011.spe	181.00	5.98	1	0.017532	-0.011353	0.009954	0.089277	41542	1.51	0.000	0.014	0.000	0.183	0.154	0.112	0.594	0.000	0.787	0.457	1.016	0.778	0.121	0.286	10.625	1.327	0.885	0.238	1.917	0.124	0.108	0.132	0.000	0.258	0.160	0.116	0.088	0.118	0.326	0.679	0.556	0.905	0.908	0.241	0.515	0.000	0.367	0.256	0.584	0.710	0.755	0.099	1.275	0.328	0.626	221.802	28.474	0.392	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000012.spe	182.00	5.97	1	0.017528	-0.011353	0.009988	0.089277	41912	1.23	0.000	0.000	0.014	0.186	0.190	0.104	0.451	0.000	0.566	0.578	0.760	0.686	0.000	0.388	10.229	0.474	0.799	0.060	1.850	0.055	0.096	0.084	0.073	0.122	0.170	0.133	0.099	0.046	0.312	0.609	0.812	1.089	0.852	0.000	0.148	0.969	0.269	0.237	0.511	0.547	0.295	0.084	1.259	0.284	0.677	222.500	28.457	0.391	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000013.spe	183.00	5.99	1	0.017526	-0.011353	0.009970	0.089277	41977	1.53	0.000	0.000	0.063	0.118	0.186	0.119	0.708	0.000	0.502	0.377	1.056	0.692	0.169	0.000	10.419	0.956	0.632	0.000	1.933	0.124	0.074	0.155	0.000	0.325	0.195	0.087	0.171	0.051	0.144	0.659	0.215	0.750	0.747	0.000	0.733	0.000	0.476	0.168	0.411	0.826	0.269	0.000	1.221	0.185	0.391	224.552	28.796	0.391	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000014.spe	184.00	6.00	1	0.017530	-0.011353	0.009886	0.089277	41485	1.43	0.000	0.088	0.148	0.173	0.257	0.000	0.468	0.000	0.598	0.422	1.073	0.731	0.000	0.048	10.249	0.408	0.636	0.260	2.334	0.156	0.105	0.110	0.058	0.099	0.124	0.137	0.069	0.038	0.064	0.794	0.506	1.017	0.788	0.000	0.343	0.336	0.309	0.232	0.482	1.047	0.386	0.000	1.392	0.401	0.473	215.725	27.704	0.389	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000015.spe	185.00	6.03	1	0.017529	-0.011353	0.009873	0.089277	40767	1.53	0.000	0.000	0.000	0.134	0.125	0.058	0.447	0.000	0.510	0.278	0.969	0.720	0.263	0.000	9.104	0.811	0.690	0.164	1.034	0.084	0.125	0.103	0.058	0.166	0.202	0.129	0.013	0.065	0.286	0.837	0.690	0.896	0.879	0.000	0.130	0.016	0.319	0.388	0.585	0.855	0.443	0.197	1.195	0.395	0.599	217.205	27.914	0.384	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000016.spe	186.00	6.04	1	0.017535	-0.011353	0.009807	0.089277	40806	1.27	0.000	0.000	0.000	0.112	0.200	0.149	0.355	0.022	0.553	0.350	1.040	0.838	0.021	0.162	8.948	0.753	0.357	0.023	1.788	0.107	0.123	0.175	0.066	0.040	0.180	0.126	0.066	0.052	0.432	0.613	0.720	0.899	0.896	0.000	0.228	0.000	0.305	0.214	0.536	0.944	0.599	0.333	1.120	0.410	0.631	214.251	27.755	0.386	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000017.spe	187.00	6.06	1	0.017534	-0.011353	0.009824	0.089277	40281	1.34	0.000	0.101	0.048	0.103	0.197	0.077	0.235	0.000	0.498	0.513	0.975	0.463	0.000	0.000	8.620	1.229	0.554	0.000	1.352	0.082	0.154	0.096	0.224	0.000	0.228	0.051	0.076	0.000	0.252	0.789	0.315	1.000	1.032	0.000	0.388	0.000	0.304	0.322	0.480	1.346	0.577	0.000	1.372	0.046	0.312	211.434	26.967	0.382	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000018.spe	188.00	6.07	1	0.017531	-0.011353	0.009861	0.089277	40188	1.25	0.000	0.000	0.000	0.130	0.171	0.136	0.343	0.000	0.515	0.499	1.281	0.909	0.000	0.000	8.410	0.257	1.479	0.031	1.686	0.113	0.030	0.201	0.057	0.063	0.162	0.080	0.092	0.026	0.387	0.672	0.264	1.017	0.750	0.064	0.948	0.196	0.142	0.426	0.553	1.126	0.632	0.000	1.053	0.029	0.761	211.703	26.958	0.381	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000019.spe	189.00	6.08	1	0.017531	-0.011353	0.009839	0.089277	39186	1.29	0.000	0.054	0.045	0.159	0.192	0.147	0.454	0.000	0.431	0.609	0.760	0.770	0.000	0.000	7.005	0.028	0.296	0.232	1.875	0.073	0.022	0.184	0.000	0.182	0.169	0.066	0.072	0.030	0.148	0.567	0.718	1.020	0.667	0.000	0.317	0.560	0.204	0.319	0.513	0.674	0.429	0.000	1.225	0.184	0.650	207.610	27.371	0.378	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000020.spe	190.00	6.08	1	0.017529	-0.011353	0.009805	0.089277	40963	1.24	0.000	0.047	0.023	0.115	0.223	0.145	0.322	0.000	0.480	0.551	1.060	0.807	0.077	0.000	7.202	0.315	0.835	0.181	1.433	0.128	0.127	0.110	0.149	0.117	0.153	0.135	0.081	0.028	0.269	0.612	0.465	0.999	0.939	0.168	0.510	0.430	0.174	0.308	0.493	1.237	0.742	0.278	1.382	0.354	0.157	217.727	27.018	0.386	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000021.spe	191.00	6.11	1	0.017528	-0.011353	0.009792	0.089277	39276	1.36	0.000	0.000	0.000	0.092	0.207	0.043	0.417	0.000	0.425	0.369	0.951	0.553	0.197	0.000	6.302	0.774	0.246	0.337	1.393	0.123	0.103	0.110	0.060	0.115	0.137	0.091	0.107	0.042	0.240	0.645	0.431	0.723	1.142	0.000	0.353	0.000	0.256	0.534	0.656	1.022	0.457	0.180	1.007	0.000	0.410	209.436	27.473	0.378	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000022.spe	192.00	6.13	1	0.017529	-0.011353	0.009696	0.089277	40728	1.31	0.000	0.066	0.097	0.201	0.154	0.087	0.420	0.000	0.445	0.414	1.124	0.656	0.043	0.000	7.462	0.074	0.884	0.598	1.367	0.161	0.120	0.059	0.131	0.066	0.168	0.103	0.097	0.061	0.361	0.621	0.308	0.840	0.660	0.000	0.591	0.548	0.235	0.144	0.621	0.992	0.605	0.000	1.324	0.151	0.332	217.298	28.511	0.387	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000023.spe	193.00	6.19	1	0.017528	-0.011353	0.009681	0.089277	40504	1.46	0.000	0.057	0.062	0.120	0.170	0.055	0.446	0.000	0.541	0.494	0.907	0.572	0.014	0.000	7.123	0.000	0.665	0.425	1.336	0.091	0.148	0.080	0.117	0.042	0.159	0.094	0.000	0.069	0.230	0.733	0.707	1.107	0.876	0.000	0.791	0.415	0.362	0.286	0.552	0.829	0.644	0.000	1.168	0.340	0.652	216.492	27.067	0.383	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000024.spe	194.00	6.20	1	0.017528	-0.011353	0.009681	0.089277	40664	1.45	0.000	0.000	0.072	0.138	0.220	0.125	0.598	0.000	0.467	0.383	0.921	0.838	0.000	0.000	7.547	0.000	0.241	0.000	1.721	0.099	0.102	0.085	0.000	0.168	0.110	0.101	0.119	0.000	0.291	0.691	0.544	1.086	0.923	0.000	0.147	0.632	0.297	0.547	0.684	1.066	0.611	0.291	1.096	0.459	0.617	213.351	26.969	0.385	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000025.spe	195.00	6.21	1	0.017535	-0.011353	0.009681	0.089277	40418	1.26	0.000	0.027	0.065	0.150	0.197	0.147	0.316	0.054	0.464	0.368	1.078	0.271	0.056	0.205	7.690	0.774	0.482	0.000	1.409	0.099	0.049	0.164	0.111	0.083	0.128	0.090	0.020	0.026	0.182	0.915	0.485	0.959	1.110	0.000	0.060	0.000	0.190	0.109	0.672	1.015	0.773	0.159	1.333	0.326	0.574	214.076	27.202	0.383	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000026.spe	196.00	6.23	1	0.017535	-0.011353	0.009723	0.089277	40111	1.27	0.000	0.030	0.000	0.117	0.205	0.075	0.398	0.000	0.348	0.362	1.095	0.650	0.000	0.214	7.486	0.390	0.544	0.553	0.737	0.067	0.040	0.127	0.175	0.054	0.191	0.123	0.073	0.025	0.292	0.817	0.610	1.008	0.921	0.000	0.176	0.000	0.321	0.360	0.582	0.926	0.661	0.147	1.151	0.455	0.643	213.756	27.684	0.381	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000027.spe	197.00	6.20	1	0.017536	-0.011353	0.009783	0.089277	40806	1.25	0.000	0.050	0.141	0.199	0.243	0.081	0.469	0.000	0.347	0.283	1.079	0.515	0.036	0.000	7.612	0.796	0.284	0.241	1.687	0.111	0.139	0.074	0.101	0.134	0.194	0.107	0.118	0.076	0.084	0.701	0.326	0.902	0.843	0.000	0.773	0.000	0.337	0.258	0.391	0.890	0.659	0.135	1.275	0.481	0.561	214.822	28.170	0.386	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000028.spe	198.00	6.24	1	0.017535	-0.011353	0.009794	0.089277	40609	1.42	0.000	0.051	0.000	0.128	0.134	0.095	0.068	0.049	0.472	0.346	1.002	0.622	0.262	0.145	6.861	0.632	0.446	0.241	1.945	0.059	0.071	0.145	0.323	0.000	0.083	0.050	0.100	0.000	0.263	0.724	0.491	1.081	1.132	0.000	0.509	0.139	0.436	0.357	0.515	1.194	0.538	0.287	1.356	0.221	0.686	213.872	27.873	0.384	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000029.spe	199.00	6.25	1	0.017533	-0.011353	0.009769	0.089277	39821	1.55	0.000	0.040	0.043	0.156	0.183	0.094	0.718	0.000	0.534	0.218	1.196	0.384	0.057	0.000	6.607	0.242	0.559	0.000	1.819	0.090	0.138	0.109	0.000	0.280	0.169	0.170	0.000	0.000	0.187	0.740	0.181	0.883	0.993	0.000	0.780	0.056	0.367	0.238	0.567	1.175	0.707	0.000	1.345	0.100	0.496	209.587	25.766	0.381	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000030.spe	200.00	6.25	1	0.017531	-0.011353	0.009729	0.089277	40631	1.36	0.000	0.000	0.000	0.062	0.139	0.073	0.383	0.080	0.437	0.304	0.819	0.543	0.000	0.000	6.483	0.779	0.454	0.564	1.530	0.171	0.110	0.111	0.107	0.053	0.089	0.123	0.108	0.061	0.208	0.702	0.683	1.092	0.902	0.000	0.111	0.000	0.404	0.253	0.382	0.810	0.099	0.000	1.294	0.388	0.370	217.303	27.670	0.386	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000031.spe	201.00	6.26	1	0.017530	-0.011353	0.009750	0.089277	40752	1.38	0.000	0.064	0.085	0.177	0.186	0.130	0.573	0.000	0.413	0.484	0.869	0.570	0.022	0.000	7.620	0.960	0.313	0.226	1.230	0.119	0.111	0.123	0.000	0.234	0.192	0.146	0.062	0.049	0.163	0.841	0.799	1.035	0.828	0.000	0.000	0.000	0.404	0.274	0.677	0.728	0.774	0.373	1.344	0.582	0.469	218.635	27.551	0.386	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000032.spe	202.00	6.26	1	0.017531	-0.011353	0.009799	0.089277	41405	1.42	0.000	0.063	0.032	0.187	0.167	0.077	0.253	0.000	0.474	0.315	0.903	0.595	0.020	0.000	7.825	0.935	0.453	0.170	1.690	0.147	0.051	0.201	0.221	0.051	0.153	0.112	0.183	0.021	0.257	0.794	0.646	0.948	0.855	0.000	0.067	0.000	0.403	0.224	0.337	0.831	0.599	0.080	1.220	0.279	0.426	220.814	28.491	0.388	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000033.spe	203.00	6.27	1	0.017536	-0.011353	0.009870	0.089277	41616	1.25	0.000	0.083	0.107	0.210	0.192	0.101	0.234	0.000	0.503	0.323	1.035	0.895	0.186	0.000	8.009	0.233	0.441	0.538	1.674	0.150	0.080	0.215	0.147	0.066	0.147	0.138	0.081	0.052	0.149	0.656	0.566	0.963	0.829	0.000	0.000	0.000	0.265	0.435	0.647	1.016	0.774	0.368	1.371	0.455	0.524	222.643	27.261	0.389	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000034.spe	204.00	6.28	1	0.017535	-0.011353	0.009849	0.089277	40988	1.32	0.000	0.117	0.043	0.193	0.226	0.098	0.593	0.000	0.524	0.277	0.905	0.691	0.170	0.000	7.544	0.223	0.797	0.339	1.606	0.146	0.129	0.136	0.000	0.168	0.095	0.122	0.039	0.051	0.268	0.640	0.429	0.746	0.761	0.000	0.000	0.000	0.393	0.300	0.495	1.344	0.687	0.000	1.320	0.486	0.313	216.135	27.856	0.387	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000035.spe	205.00	6.26	1	0.017534	-0.011353	0.009799	0.089277	41800	1.30	0.000	0.073	0.000	0.145	0.197	0.040	0.588	0.000	0.470	0.258	1.121	0.623	0.108	0.048	7.745	0.658	0.285	0.191	1.546	0.131	0.078	0.131	0.000	0.212	0.222	0.117	0.036	0.028	0.281	0.717	0.288	0.938	0.867	0.000	0.412	0.000	0.242	0.399	0.688	1.536	0.848	0.447	1.320	0.193	0.507	223.575	28.544	0.392	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000036.spe	206.00	6.27	1	0.017533	-0.011353	0.009818	0.089277	41841	1.33	0.000	0.064	0.012	0.154	0.199	0.050	0.627	0.000	0.417	0.267	1.010	0.674	0.129	0.000	7.613	0.635	0.466	0.550	1.758	0.133	0.096	0.028	0.000	0.146	0.152	0.122	0.057	0.020	0.295	0.696	0.348	0.889	0.983	0.000	0.000	0.000	0.172	0.432	0.536	1.232	0.578	0.235	1.124	0.395	0.279	222.405	28.751	0.390	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000037.spe	207.00	6.29	1	0.017534	-0.011353	0.009852	0.089277	40884	1.37	0.000	0.000	0.030	0.122	0.118	0.070	0.487	0.000	0.525	0.205	0.669	0.545	0.000	0.000	7.274	0.664	0.293	0.089	2.026	0.131	0.077	0.161	0.000	0.109	0.156	0.145	0.068	0.072	0.121	0.682	0.809	0.798	0.764	0.000	0.444	0.032	0.298	0.310	0.477	0.648	0.824	0.000	1.177	0.461	0.274	218.603	27.443	0.386	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000038.spe	208.00	6.30	1	0.017533	-0.011353	0.009871	0.089277	40420	1.40	0.000	0.041	0.122	0.212	0.224	0.059	0.538	0.000	0.398	0.330	1.103	0.604	0.044	0.242	7.073	0.931	0.244	0.038	1.448	0.138	0.172	0.118	0.094	0.115	0.276	0.137	0.132	0.031	0.160	0.665	0.305	0.913	0.745	0.000	0.155	0.000	0.188	0.281	0.681	1.102	0.670	0.221	1.068	0.613	0.547	217.271	27.074	0.386	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000039.spe	209.00	6.29	1	0.017532	-0.011353	0.009804	0.089277	41220	1.39	0.000	0.000	0.029	0.219	0.120	0.062	0.255	0.082	0.404	0.368	0.727	0.443	0.000	0.000	6.706	1.284	0.518	0.021	1.887	0.128	0.156	0.157	0.259	0.028	0.144	0.192	0.067	0.060	0.211	0.737	0.765	0.965	0.878	0.000	0.000	0.000	0.365	0.358	0.566	0.452	0.405	0.261	1.506	0.052	1.053	222.075	28.479	0.390	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000040.spe	210.00	6.29	1	0.017531	-0.011353	0.009760	0.089277	41701	1.34	0.000	0.042	0.050	0.215	0.179	0.069	0.245	0.000	0.442	0.329	1.124	0.717	0.215	0.122	7.257	0.999	0.237	0.030	1.514	0.152	0.099	0.163	0.169	0.047	0.185	0.150	0.059	0.017	0.384	0.599	0.495	0.838	0.951	0.056	0.250	0.000	0.318	0.334	0.571	1.377	0.756	0.264	1.272	0.312	0.296	222.187	29.053	0.391	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000041.spe	211.00	6.28	1	0.017529	-0.011353	0.009746	0.089277	42109	1.55	0.000	0.056	0.123	0.179	0.135	0.087	0.406	0.042	0.511	0.264	1.143	0.690	0.000	0.000	7.641	0.488	0.650	0.396	1.303	0.102	0.115	0.080	0.099	0.013	0.156	0.081	0.087	0.019	0.204	0.733	0.523	1.169	1.150	0.000	0.531	0.000	0.311	0.241	0.633	1.144	0.885	0.231	1.498	0.321	0.623	227.560	29.324	0.392	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000042.spe	212.00	6.28	1	0.017529	-0.011353	0.009785	0.089277	42266	1.57	0.000	0.022	0.083	0.217	0.245	0.086	0.545	0.000	0.505	0.430	0.938	0.742	0.000	0.000	7.649	0.071	0.170	0.236	1.418	0.139	0.055	0.168	0.000	0.163	0.219	0.083	0.046	0.064	0.136	0.681	0.602	0.777	0.838	0.000	0.448	0.727	0.326	0.221	0.478	1.201	0.563	0.000	1.246	0.556	0.679	227.067	29.619	0.393	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000043.spe	213.00	6.28	1	0.017536	-0.011353	0.009689	0.089277	42076	1.31	0.000	0.085	0.043	0.133	0.214	0.112	0.349	0.000	0.498	0.292	1.083	0.350	0.046	0.000	7.677	0.577	0.418	0.269	1.409	0.134	0.091	0.162	0.099	0.091	0.202	0.129	0.085	0.000	0.327	0.813	0.671	1.111	1.098	0.000	0.693	0.065	0.340	0.291	0.427	0.933	0.967	0.073	1.491	0.293	0.439	222.599	27.922	0.391	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000044.spe	214.00	6.26	1	0.017534	-0.011353	0.009709	0.089277	41500	1.48	0.000	0.048	0.066	0.215	0.197	0.117	0.620	0.000	0.495	0.358	1.096	0.363	0.000	0.160	7.830	0.509	0.114	0.000	1.907	0.132	0.138	0.109	0.000	0.161	0.196	0.068	0.160	0.042	0.159	0.922	0.362	1.028	1.177	0.000	0.181	0.287	0.418	0.513	0.546	0.714	0.717	0.000	1.279	0.418	0.731	222.232	27.838	0.391	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000045.spe	215.00	6.26	1	0.017532	-0.011353	0.009747	0.089277	41785	1.32	0.000	0.000	0.071	0.122	0.214	0.000	0.608	0.000	0.453	0.327	0.863	0.922	0.095	0.000	7.772	0.279	0.354	0.439	1.731	0.158	0.092	0.152	0.000	0.213	0.090	0.113	0.088	0.062	0.355	0.467	0.803	0.947	0.903	0.209	0.000	0.181	0.229	0.284	0.777	1.080	0.916	0.000	1.332	0.309	0.514	225.083	29.132	0.392	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000046.spe	216.00	6.26	1	0.017531	-0.011353	0.009761	0.089277	42223	1.45	0.000	0.000	0.064	0.088	0.252	0.069	0.611	0.000	0.617	0.352	1.040	0.723	0.123	0.000	8.240	0.901	0.556	0.021	2.012	0.114	0.138	0.105	0.000	0.185	0.184	0.136	0.056	0.024	0.269	0.844	0.720	0.943	1.179	0.000	0.000	0.000	0.413	0.295	0.503	0.871	0.583	0.000	1.287	0.508	0.493	227.462	29.046	0.394	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000047.spe	217.00	6.24	1	0.017536	-0.011353	0.009849	0.089277	42512	1.32	0.000	0.023	0.084	0.143	0.137	0.181	0.376	0.000	0.462	0.356	1.195	0.661	0.042	0.048	8.385	1.045	0.514	0.194	1.410	0.128	0.070	0.172	0.119	0.122	0.147	0.101	0.109	0.020	0.231	0.831	0.456	0.864	0.980	0.219	0.335	0.000	0.586	0.147	0.594	1.068	0.587	0.000	1.341	0.456	0.438	226.604	29.001	0.395	
C:\Data\BAS2023_Mo_batch\MST1B__rep1\XRF data\L000048.spe	218.00	6.25	1	0.017534	-0.011353	0.009828	0.089277	42325	1.53	0.000	0.125	0.089	0.085	0.180	0.084	0.369	0.000	0.454	0.442	0.785	0.778	0.143	0.000	8.550	0.672	0.561	0.000	1.784	0.093	0.088	0.078	0.085	0.091	0.145	0.103	0.089	0.062	0.169	0.730	1.131	0.995	1.178	0.000	0.000	0.000	0.388	0.408	0.742	0.669	0.749	0.000	1.747	0.407	0.864	227.332	29.240	0.394	
